"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","ReactiveCapabilityCurve:
Path","ReactiveCapabilityCurve:
InternalId","ReactiveCapabilityCurve:
Name","SynchronousMachine:
ReactiveCapabilityCurveMemberOfSynchronousMachine:
ReactiveCapabilityCurve:
ID","ReactiveCapabilityCurve:
Parent","ReactiveCapabilityCurve:
ObjectType"
_292e061a-7287-4b2e-81bf-d7b9710a5ca2,38177506,UN-03,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine,Network/.MVAr Capability Curves/03HOU-U3,38177573,03HOU-U3,_1f80c4b8-f10a-4f78-b10a-9532cbd900d1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_993c7aa0-e291-422a-84bf-052c3f5360ca,38177508,UN-04,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine,Network/.MVAr Capability Curves/03HOU-U4,38177579,03HOU-U4,_44c9a729-4c3f-41de-a6c3-1ee153960b98,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4d1d2710-1ebe-4b25-bdf0-2c6d7efbfe06,38177510,UN-05,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine,Network/.MVAr Capability Curves/03HOU-U5,38177585,03HOU-U5,_032c2eb6-cb0f-45f9-b1a9-d3726a5bb8df,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c1a3489a-bcf9-4b9f-b0bc-8917608c9e33,38177512,UN-06,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine,Network/.MVAr Capability Curves/03HOU-U6,38177591,03HOU-U6,_686c0d8b-43c7-4171-932d-2ec64114fc23,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_66ccfe0f-8ba5-40f1-956f-e0c0d0c121aa,38177514,UN-07,_8ed9fda0-9e82-40af-8c47-a84a80779a44,SynchronousMachine,Network/.MVAr Capability Curves/03HOU-U7,38177597,03HOU-U7,_d01e5e69-e06d-4588-9b3b-4fa1fe3e4488,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a4c2c837-7323-43d4-94ee-3d44aa252887,38180877,UNPTA,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-PTA,38180978,03PTR-PTA,_755ebcc6-cee8-4382-8332-f82095f715b9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4d4f6d6d-32e3-4730-b925-b546928d2715,38180879,UN-01,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U1,38180984,03PTR-U1,_7a2ea124-0865-4dae-ad3b-96a0e0f3c872,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_64f89d18-a9fd-4e42-b5bd-f4a7ba9ff19e,38180881,UN-10,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U10,38180990,03PTR-U10,_b209a35b-0a5f-4691-8d35-cb0b3616b4d9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_1350faab-e1a6-460f-a738-4b49c508c627,38180883,UN-11,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U11,38180996,03PTR-U11,_19b7a81e-e5e3-467c-9cf1-adb934fa250c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_33deb73e-c239-482b-a5fb-95bdf0e4b178,38180885,UN-02,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U2,38181002,03PTR-U2,_be8ddd69-5aaf-4c58-bdf4-40d180bee50f,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2b4913f7-db5b-4117-bdfa-4b319db69ef1,38180887,UN-03,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U3,38181008,03PTR-U3,_536fd4d4-7c6e-4548-8158-73830b86e095,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2da87c40-393c-4765-8b52-5005d9f5662d,38180889,UN-04,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U4,38181014,03PTR-U4,_9825bc23-eb5b-42f9-93e8-8937e0f9c613,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0ee85dad-f2ff-4cf8-97d0-181d6fd09351,38180891,UN-05,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U5,38181020,03PTR-U5,_2b6bf2d4-d0d3-4d4a-a7b2-9309320de546,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_fb7fc0cc-aec7-4293-9d28-4f2045573f73,38180893,UN-06,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U6,38181026,03PTR-U6,_c24c0089-b7b0-4d24-8f39-45c3426c5c48,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9765f85a-c49b-465b-8647-9cf120b03575,38180895,UN-07,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U7,38181032,03PTR-U7,_2d8f3e63-6a9d-4d5a-bcc0-a8fd644aa9d9,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_88477186-2c2a-49cf-a33e-5da927e75211,38180897,UN-08,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U8,38181038,03PTR-U8,_87a63d5a-e421-4ac2-b18c-8a2bfda8165b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_92901860-5ac9-45fe-b5f2-e1c51c578e03,38180899,UN-09,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine,Network/.MVAr Capability Curves/03PTR-U9,38181044,03PTR-U9,_a1944b31-232e-414e-bbdf-f925c83b5816,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_097a9bdb-e2cc-4c60-b809-9754c351a79c,38185648,UNPTA,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-PTA,38185678,03CFO-PTA,_2f30b081-63ed-48c2-b417-28436666ba70,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_bc392413-ca90-4cde-8606-3d5066944897,38185650,UN-01,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-U1,38185684,03CFO-U1,_66905b45-52e8-4b27-90eb-65bd90f014e8,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_24bf841a-bfcb-49a5-bac5-f2cba0cbfe43,38185652,UN-02,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-U2,38185690,03CFO-U2,_6aeb901a-3bf3-44ed-809d-7973c50dfad3,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_26b5356a-1694-464f-8af5-366995cc14dc,38185654,UN-03,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-U3,38185696,03CFO-U3,_1b801ca5-0db9-4cce-a6a4-9a7507a2fcd4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f4e98cae-123d-474e-9787-949744036011,38185656,UN-04,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-U4,38185702,03CFO-U4,_c5585268-3515-4090-8421-9d21e0fdd061,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0b06cb0f-997e-4666-85c8-8654be44f82c,38185658,UN-05,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine,Network/.MVAr Capability Curves/03CFO-U5,38185708,03CFO-U5,_173c45ba-bd73-413b-bbcf-b07e22abbbb0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c9c731e8-13c2-443d-9845-f3ba9067c0eb,38186130,UNPTA,_ae461fa9-7a3c-42f4-b100-2f003c497016,SynchronousMachine,Network/.MVAr Capability Curves/06DLS-PTA,38186132,06DLS-PTA,_67f41cc6-2d1a-4149-965c-fa79ae05a635,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0708e56a-32a0-48a9-b805-8ed66d6b815c,38188080,UN-01,_59f70578-dd34-40bc-a29d-f7b98aee5f34,SynchronousMachine,Network/.MVAr Capability Curves/04DDS-U1,38188208,04DDS-U1,_64a058cc-26e2-484b-9016-3067ae71e2d4,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_03040cbd-a07e-4a7a-b6cd-0d8f839eaaf3,38241574,UN-PTA,_c88f35b9-6c99-4233-aab8-f8fb0d70b3cd,SynchronousMachine,Network/.MVAr Capability Curves/04PAB-PTA,38241540,04PAB-PTA,_a3e4772d-c95b-4cce-ad1c-9b60da4637a5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9f346201-400e-4085-afe1-e6afcc171e41,38257703,UNPTA,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-PTA,38257626,02TYH-PTA,_afcfaf0d-6fc8-4a52-bd0c-491a47e1016e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4f54cb03-1d15-469a-a341-46582c0196ad,38257706,UN-01,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U1,38257632,02TYH-U1,_aa6b163b-c886-460d-a072-48dae6043a86,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_30365331-c279-4d8d-a676-01d4cd6b7bed,38257709,UN-02,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U2,38257638,02TYH-U2,_5e0101ba-9b0e-4f12-87c5-c2335b5b5c5b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4565c2f3-f206-4ae5-8975-177391572dbb,38257712,UN-03,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U3,38257644,02TYH-U3,_b0947364-f51d-4f6c-aedb-e22936039b39,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2f1bb393-25e2-4306-826a-1f6820880f46,38257715,UN-04,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U4,38257650,02TYH-U4,_317b2ac9-18df-41e9-89ab-c79090339a55,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_4c705612-b0f1-42d7-bcb5-41311a06b8f6,38257718,UN-05,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U5,38257656,02TYH-U5,_5d0d9b61-c3b7-493b-8cab-9b06c98a96bd,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_64d5d833-ec48-4a38-925a-1ca06f1210d6,38257721,UN-06,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine,Network/.MVAr Capability Curves/02TYH-U6,38257662,02TYH-U6,_966f2b24-7079-44fb-8d9f-8f64f1d09f1b,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_aa369b58-367e-42fa-90a4-ed3aaa605860,38283514,UNPTA,_e46d5bba-79fa-49d8-b801-2f1cbeacd37e,SynchronousMachine,Network/.MVAr Capability Curves/03FOJ-PTA,38283532,03FOJ-PTA,_36097f5a-6f43-46c1-a7f4-2fc9b3718988,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_ff4e843d-fefd-41d9-bcf1-40ebeb260eac,38310957,UN-01,_8b95697b-e936-41aa-80a3-11c8818df524,SynchronousMachine,Network/.MVAr Capability Curves/04MRS-U1,38310935,04MRS-U1,_29161771-5ab4-43a0-b6de-4964ff6f8a6e,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_130730C8-E1F3-4205-BFD1-B8C48596FC0C,38325826,UN-PTA,_3F50CA33-A81D-457D-9D84-F615DAD575FF,SynchronousMachine,Network/.MVAr Capability Curves/06AMC-PTA,38325837,06AMC-PTA,_4E0F3379-F0F4-4FD6-9FAC-25F721C0DD05,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_BA27E0A4-527E-4D64-837D-A6BE05B932A1,38369169,UN-PTA,_B0B47848-8B90-4C86-9E96-E2E75309FD04,SynchronousMachine,Network/.MVAr Capability Curves/06FNC-PTA,38369180,06FNC-PTA,_7A8C40FD-69A8-4B8C-925C-F83E48101F76,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_7ECF6618-7534-4A13-88E9-2F8299A7CC8A,38377068,UN01,_019D0792-EA6F-41A1-8159-76F3049CF294,SynchronousMachine,Network/.MVAr Capability Curves/07BCSSOI-U01,38377071,07BCSSOI-U01,_43C04A5A-846C-4D48-8C7F-72D4B7031447,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_849cc4df-bb81-4f23-afcf-671183bf9467,38382599,UN-PTA,_2386cba3-2efb-4225-9374-4d088a9c3825,SynchronousMachine,Network/.MVAr Capability Curves/06PLX-PTA,38382461,06PLX-PTA,_18aa2420-3922-4e15-a3ca-286fa3e4f9d6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b8bfb025-3030-4130-bd19-9497fa90529f,38390418,UN-PTA,_acddcea7-3513-4a75-8398-9769e3725beb,SynchronousMachine,Network/.MVAr Capability Curves/05LLU-PTA,38390494,05LLU-PTA,_0f26b952-0eac-4395-8446-aee0711799db,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_c6cf203e-6143-4d9d-b544-dcce8b50af7c,38390790,UN-01,_283ca89e-d702-4327-a863-d156943d2f6a,SynchronousMachine,Network/.MVAr Capability Curves/02EVT-U1,38390792,02EVT-U1,_d393ddf2-d939-452d-b516-312f4211b76a,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3a921556-b4d8-4347-9dd7-8321e1c5bf4e,38400775,UNPTA,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine,Network/.MVAr Capability Curves/03SGE-PTA,38400799,03SGE-PTA,_24f5a016-81bb-4010-bd37-7a6ce8353c33,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_a0eeda82-ca3e-4f5e-9063-b394b5a0e428,38400777,UN-01,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine,Network/.MVAr Capability Curves/03SGE-U1,38400805,03SGE-U1,_8f004134-ca1c-4841-a4c9-aac2619496cf,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_0b7707e3-31d1-439c-9b92-9a9ee0204964,38400779,UN-02,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine,Network/.MVAr Capability Curves/03SGE-U2,38400811,03SGE-U2,_f59ea140-b66e-4321-a181-bfb68227a291,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_b06f464e-aa26-4727-bff2-de90f036dee5,38400781,UN-03,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine,Network/.MVAr Capability Curves/03SGE-U3,38400817,03SGE-U3,_a77ea308-6d34-4c2c-a6ec-cde4a9ed120c,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_73D4985C-4252-498D-81B2-FA5D628700E7,40164390,UN-PTA,_f3e46d17-d328-4f90-977c-d00c69045379,SynchronousMachine,Network/.MVAr Capability Curves/05XEO-PTA,40164850,05XEO-PTA,_F059DCAB-F213-44FE-B1A6-086524856AD5,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_307effd7-f104-4be3-8aea-9b5342c83208,40476333,UN-PTA,_3c9a3f4d-d964-4706-92eb-10a67439e316,SynchronousMachine,Network/.MVAr Capability Curves/05HSD-PTA,40476199,05HSD-PTA,_61e8e4f2-799f-4420-a0e3-c0e58eca3bc0,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_9C08DDAE-0D51-4A4E-BB18-3A533ED444DD,40572349,UN-03,_8C06F9AF-511A-4696-A52F-9F66194DE6F3,SynchronousMachine,Network/.MVAr Capability Curves/07   GCV-U03,40572343,07   GCV-U03,_F80E8D89-7FB2-47F0-9CCD-F2D5A65F6904,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_093CC887-EE53-4B5E-82FF-807796730244,40668232,UN-01,_542399C6-DEC2-434B-AB17-71665DE563AA,SynchronousMachine,Network/.MVAr Capability Curves/07   MKR-U01,40668262,07   MKR-U01,_85E43F17-D55B-4A3A-8912-D25355076F12,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_E0A4D14E-83B7-44AD-9E45-A3DBAAA78911,40677202,UN-01,_0C32DEF1-C1EB-44DE-B75F-7622000DE69C,SynchronousMachine,Network/.MVAr Capability Curves/07   TUG-U01,40677232,07   TUG-U01,_AB344D1E-16EC-4CF7-B775-87D14BFC4C69,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_A3DC67D7-15BE-4E63-9B08-46FCB8FA7E6F,40921474,UN-02,_fcfb4da2-b45d-4a03-9be8-7b6a5f92a79b,SynchronousMachine,Network/.MVAr Capability Curves/07   LBM-U02,40921515,07   LBM-U02,_2D9E1F05-1D38-4FB4-B105-F0D92E1A3993,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_625FE0F3-A0F3-420A-B991-8EA8D425C07A,40934218,UN-01,_8565B196-F67C-4184-BAD0-EB04CCEAB160,SynchronousMachine,Network/.MVAr Capability Curves/07   PCE-U01,40934248,07   PCE-U01,_2EC48C0B-75D8-4D6C-A1AC-C36C1772D986,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_D31D263D-8BEF-4DF7-81C4-CA76FC232707,41121512,UN-01,_4401B2C8-4285-4D04-BC66-EF59B29BAA4A,SynchronousMachine,Network/.MVAr Capability Curves/07   PHE-U01,41121542,07   PHE-U01,_7785870B-EB19-4C65-B1A9-75F089C60C1F,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_29EF2C26-F990-46C0-807E-D29C1EAF4C7F,41475291,UN-12,_11CB7208-7ABC-45FE-8F7B-3B854632CC31,SynchronousMachine,Network/.MVAr Capability Curves/07   MCT-U12,41475361,07   MCT-U12,_2E9FA9AB-6DF5-4C6A-8624-FFB7A4B40355,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_3EB04F2C-F5FF-4AC3-946D-F0DED5145B36,41475295,UN-15,_11CB7208-7ABC-45FE-8F7B-3B854632CC31,SynchronousMachine,Network/.MVAr Capability Curves/07   MCT-U15,41475367,07   MCT-U15,_DD945C2C-8C16-42BC-A55A-7654BBF3186B,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_27146CB8-8DAD-49C1-B557-E783110C2773,41498967,UN-01,_BEE23598-EE11-4EAB-A627-F00F72B280A6,SynchronousMachine,Network/.MVAr Capability Curves/07   MCC-U01,41499026,07   MCC-U01,_D50D5EAB-126F-4E08-BBA0-88C7DA205B8A,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_A0DB89B4-FFCA-428E-A968-D843D40A922B,41498971,UN-14,_BEE23598-EE11-4EAB-A627-F00F72B280A6,SynchronousMachine,Network/.MVAr Capability Curves/07   MCC-U14,41499032,07   MCC-U14,_46C562DA-C7FD-4864-A5E5-124B2A3A950A,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_C4213CAF-5307-40EE-A8A1-156198602807,41587055,UN-01,_DE14769B-E891-4285-9D8A-83569F5664A1,SynchronousMachine,Network/.MVAr Capability Curves/07   CMJ-U01,41587064,07   CMJ-U01,_749457DB-D469-4AAB-85D9-9C4EC9EE167F,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_937A10F8-3F8F-46A9-A0DE-195B6CCAFA9A,42447689,UN01,_DE948A65-4356-4E0E-AAF6-58326189E72B,SynchronousMachine,Network/.MVAr Capability Curves/07BCSTOB-U01,42449027,07BCSTOB-U01,_4DD7FB3E-5362-4315-B8EF-0FE2429CB0CC,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_2229B38A-DF10-4FB3-AD0A-B8784538DE9D,42982601,UN01 BESS,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine,Network/.MVAr Capability Curves/07BCSEOL-U01,42982610,07BCSEOL-U01,_5BEEE607-7A6B-49C0-A54D-AA616D4B5395,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_761C181F-179C-41C5-A213-01A92D83CD26,42982604,UN02,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine,Network/.MVAr Capability Curves/07BCSEOL-U02,42982617,07BCSEOL-U02,_B898D0DB-81E9-48DD-A038-F85EE9901CF7,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_90564DB1-826A-4DF6-8365-D4D540F16996,42982607,UN03,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine,Network/.MVAr Capability Curves/07BCSEOL-U03,42982624,07BCSEOL-U03,_94B9099F-47E0-487F-A802-A4B8873C211B,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_EB481350-5AB6-45ED-B9A1-2936EC8C6D70,43404078,UN-02,_E0EEB536-1876-46C7-94CF-AC8DADC083C1,SynchronousMachine,Network/.MVAr Capability Curves/02PZM-U2,43404117,02PZM-U2,_5B08F516-F9D4-4BAD-A483-6D87F6FEC8B1,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_B85335FB-7976-458F-91DD-E10C468B2778,43934887,UN-01,_0D225C8C-A2EA-4B18-A43B-DC29FFBDCCED,SynchronousMachine,Network/.MVAr Capability Curves/06CLR-PTA,43934889,06CLR-PTA,_2E674AB5-E697-4A21-8AE6-C3E6654DF564,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_5B004E39-C0B0-4C2D-9000-7D52E07D0C2C,43938939,UN-PTA,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine,Network/.MVAr Capability Curves/07BCSEOL-PTA,43938974,07BCSEOL-PTA,_D3AF033A-0513-4F7D-B16E-4D8370B94219,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_d1e3dc1a-dec2-4e05-8d00-507dcaf38aaf,44464230,UNPTA,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine,Network/.MVAr Capability Curves/05EEN-PTA,44464219,05EEN-PTA,_58acd111-1422-4cef-89a6-dc335b6120eb,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_29A1B58C-E5A4-40ED-AC14-C84725EF2548,44536501,UN-03,_7e1e944a-86ea-486c-8d40-2f50bde6b033,SynchronousMachine,Network/.MVAr Capability Curves/08CHB-U3,44536521,08CHB-U3,_04C10530-3DA5-4D37-85A8-391760FBE267,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_F2D132B0-7287-40B7-8EF6-889A4C176E72,45061395,UN-PTA,_d6b40bf7-33f5-47f3-b1f3-4a489affe2a1,SynchronousMachine,,,,,,
_B2DAC0D0-D2B2-4992-BC3D-B197F6643665,45061397,UN-PTA,_ab9901b4-42e2-43a9-9ea0-1f984b9d6ba6,SynchronousMachine,,,,,,
_05DAC58A-4E59-43FB-85D1-8CF948572D75,45152848,UNPTA,_022394cf-7927-42ea-9c91-79e7e78300b7,SynchronousMachine,,,,,,
_936881B1-2942-406C-801A-144F66D902AF,45242987,UN01,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine,Network/.MVAr Capability Curves/07BCSPCH-U01,45243002,07BCSPCH-U01,_A3B3F402-EAA3-40E7-A78E-1327DB3931BD,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_39B4336A-659A-4D80-A9BE-138610BE89CE,45242990,UN02,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine,Network/.MVAr Capability Curves/07BCSPCH-U02,45243008,07BCSPCH-U02,_B6BF7EC6-49EF-462C-9DED-2CD99C83710C,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_AE0721A6-AEC6-4D30-93F1-A660A24A44B8,45242993,UN03,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine,Network/.MVAr Capability Curves/07BCSPCH-U03,45243014,07BCSPCH-U03,_8252684A-98A7-4709-BF67-75EDCA804119,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_04C1F5C1-9018-4996-9A93-237BD730BE91,45330840,UN-PTA,_96844e95-16da-49ab-8908-aec8fb37e275,SynchronousMachine,Network/.MVAr Capability Curves/08PMN-PTA,45330884,08PMN-PTA,_9F562C08-5A4E-45A9-A37C-DE28FA9680A6,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_8A15A45E-81F1-4919-ADC7-AD3BBDE80716,45341855,UN-01,_93A42163-9AC3-49B2-8856-333983B788ED,SynchronousMachine,Network/.MVAr Capability Curves/03ITA-U1,45341903,03ITA-U1,_D9552A99-952A-4ACE-ACDC-94336A661C38,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_f7bf0d4f-1bec-4bc7-8745-6e7c3f93428b,45453633,UN-01,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine,Network/.MVAr Capability Curves/03HPA-U1,45458907,03HPA-U1,_54AE4BDA-C7C3-4644-BF8C-064B9042E287,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_7971e13c-f875-48be-9701-36c3ecf69fef,45453636,UN-02,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine,Network/.MVAr Capability Curves/03HPA-U2,45458913,03HPA-U2,_F1DA2D74-00C2-4013-BDB1-65993144354C,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
_eb409bb7-c79d-4795-82a2-cf8aecc6d9cb,45453639,UN-03,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine,Network/.MVAr Capability Curves/03HPA-U3,45458919,03HPA-U3,_38B9F460-8643-4A38-BF0C-EBFFF74D34BA,_2f294030-a227-4dc9-81d9-7b997b999a57,ReactiveCapabilityCurve
