"ConformLoad:
ID","ConformLoad:
Name","ConformLoad:
NAFlag","ConformLoad:
InternalId","ConformLoad:
Parent","ConformLoad:
ObjectType","ConformLoadGroup:
Path","ConformLoadGroup:
InternalId","ConformLoadGroup:
Name","ConformLoad:
ConformLoadAssignedToConformLoadGroup:
ConformLoadGroup:
ID","ConformLoadGroup:
Parent","ConformLoadGroup:
ObjectType"
_dc68ae21-547e-44e7-bb5a-1f1f7432397d,CARGA 115\23.9,true,1622087,_f61bc28a-2574-42af-a954-7ef35a5664c1,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACPN CARGA 115_23.9-LG,1622109,05CUACPN CARGA 115_23.9-LG,_5f02275a-ce3b-49f5-8efa-c4e6a722df64,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_35df4978-8729-42aa-ab5f-20aab29264c9,CARGA 115\23B2,true,1622092,_f61bc28a-2574-42af-a954-7ef35a5664c1,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACPN CARGA 115_23B2-LG,1622210,05CUACPN CARGA 115_23B2-LG,_b0db2407-6af1-4079-9fb2-2f53f63b625f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_9a219d7f-2a7c-4762-9007-11c2e3ffaaa0,CARGA 115\34.5,true,1622356,_edbd2e39-7420-4310-b39f-1fa9121dcafe,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACRC CARGA 115_34.5-LG,1622380,05CUACRC CARGA 115_34.5-LG,_7e997fc1-6b46-4157-99e8-23a87e898f4c,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_825eef3a-3cbc-4b3b-93cf-37cf52b100de,CARGA 115\34.5,true,1622542,_b7d21146-ba79-4265-8b96-dda095707366,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACRL CARGA 115_34.5-LG,1622553,05CUACRL CARGA 115_34.5-LG,_83786e9c-2c09-479f-b25e-bfd0c9441f83,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_a664587c-b351-4ccf-9249-e1471123ced0,CARGA 115\23.9,true,1622923,_922d4714-7b0c-41b0-9dea-29e0c1848067,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACUP CARGA 115_23.9-LG,1622945,05CUACUP CARGA 115_23.9-LG,_3e44ff26-5342-4f94-993e-2f6e8720248e,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_57117051-c70e-4191-989b-4e7c8fa88aca,CARGA 115\23B2,true,1622928,_922d4714-7b0c-41b0-9dea-29e0c1848067,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUACUP CARGA 115_23B2-LG,1623046,05CUACUP CARGA 115_23B2-LG,_0696233a-564b-41f0-b0c0-4d5e4f11cb6f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_140f472c-7a4b-450f-9856-ef359a330416,CARGA 115\34.5,true,1623251,_7bda320c-1248-47ad-88d8-3dd02fb8299c,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUADIV CARGA 115_34.5-LG,1623262,05CUADIV CARGA 115_34.5-LG,_d98da8f0-ff80-43a8-9326-def5f2a8691f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_bcbdec99-7686-4424-a8d1-630509af789a,CARGA 115\23.9,true,1623423,_684f5b60-8203-4307-9e52-f030cf027630,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAESZ CARGA 115_23.9-LG,1623446,05CUAESZ CARGA 115_23.9-LG,_c92ee4ed-a6c1-4e8d-8067-3b1c8f5e87c1,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_5fe6757c-c735-4eae-89b7-959318008614,CARGA 115\23.9,true,1623610,_13a26d0a-2040-4526-9b57-b147757437cc,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAFMR CARGA 115_23.9-LG,1623621,05CUAFMR CARGA 115_23.9-LG,_dbff0209-7f94-4323-aa7b-dcc18e7e45e9,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_acf153e8-ba88-4c75-a36d-680ef6b329ea,CARGA 115\23.9,true,1624312,_4b0d33d7-3a5f-489b-a017-ca90eacab442,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAGTR CARGA 115_23.9-LG,1624323,05CUAGTR CARGA 115_23.9-LG,_82b2996b-025c-439d-bf19-0db8111e474f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_50c54b6f-e0c7-4b35-8a63-3558a451fa2d,CARGA 115\23.9,true,1624491,_27a04123-1cab-414d-92ed-9ddafa483483,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAHDS CARGA 115_23.9-LG,1624513,05CUAHDS CARGA 115_23.9-LG,_ce9ccfba-1511-460e-b1ee-5d903e3a87ea,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_ccc75deb-2b0b-493b-a639-72acb9f94591,CARGA 115\23B2,true,1624496,_27a04123-1cab-414d-92ed-9ddafa483483,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAHDS CARGA 115_23B2-LG,1624614,05CUAHDS CARGA 115_23B2-LG,_3ede0206-dde9-41a3-b2c6-fe37bd3f7dd3,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_dea51463-7d1f-4ba5-8a66-56cbb21ac000,CARGA 115\34.5,true,1625483,_abb43a19-6309-4bec-b213-f1e70888cd6d,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUALZM CARGA 115_34.5-LG,1625500,05CUALZM CARGA 115_34.5-LG,_588cefe8-0e4e-42a2-a9e7-5f524a7a6cd5,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_d7641a0c-28a0-4555-8100-75d60ea67700,CARGA 115\34.5,true,1625722,_5113b4f3-083c-438c-aebb-e3af7c3c32ef,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMBA CARGA 115_34.5-LG,1625744,05CUAMBA CARGA 115_34.5-LG,_735bfb44-0a96-476a-86fe-9fd6cc2f25d9,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_07b282d7-658c-4f9d-aa9d-63a9a980b2d3,CARGA 115\34B2,true,1625727,_5113b4f3-083c-438c-aebb-e3af7c3c32ef,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMBA CARGA 115_34B2-LG,1625845,05CUAMBA CARGA 115_34B2-LG,_417477d2-08e6-466a-9743-05d2134849bd,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_527b59d3-07ba-4b95-ac66-0bcacf3d896d,CARGA 115\34.5,true,1626055,_f5aa9afd-c055-4baa-95b4-b80454ed4cc8,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMCO CARGA 115_34.5-LG,1626077,05CUAMCO CARGA 115_34.5-LG,_6d3ee9c9-23d0-40dd-aaaa-6d0583867699,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_df22de3a-f113-4703-bf7e-e67976e60829,CARGA 115\34B2,true,1626060,_f5aa9afd-c055-4baa-95b4-b80454ed4cc8,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMCO CARGA 115_34B2-LG,1626178,05CUAMCO CARGA 115_34B2-LG,_b947f6f2-022a-4a7f-9a26-a7b9cf9bc7c0,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_3296d24b-8145-4154-889f-3e07cf065315,CARGA 115\34.5,true,1626470,_8661e114-ade9-455d-993f-d9e99a41818b,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAMEN CARGA 115_34.5-LG,1626487,05CUAMEN CARGA 115_34.5-LG,_6bea06e6-9e05-4ac0-ad5e-8be92dcecf98,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_0b15982f-2477-4b1a-89ba-8fa484096684,CARGA 115\34.5,true,1626842,_6fb6faba-e806-4b52-a7fa-ad5300fe794e,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUANCB CARGA 115_34.5-LG,1626859,05CUANCB CARGA 115_34.5-LG,_3533dcd6-54c1-446e-bab4-7f38b56c4c07,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_db114ccb-d6e4-48d2-866c-e1130f909182,CARGA 115\23.9,true,1627034,_3ef6f1f8-46f7-4b74-9bcc-73dc992260d5,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUANDD CARGA 115_23.9-LG,1627056,05CUANDD CARGA 115_23.9-LG,_1755ddca-f453-44f1-b62e-313374b4f480,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_dc814752-505d-4fc2-b594-9907fc842da6,CARGA 115\23B2,true,1627039,_3ef6f1f8-46f7-4b74-9bcc-73dc992260d5,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUANDD CARGA 115_23B2-LG,1627157,05CUANDD CARGA 115_23B2-LG,_008d0554-bfa6-4597-9ca4-8e81810d4bc5,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_040627ec-38e7-4310-96e9-160d71830e60,CARGA 115\34.5,true,1627322,_f783b9dd-8982-4445-9e45-0e6c6884b2c5,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUANQA CARGA 115_34.5-LG,1627333,05CUANQA CARGA 115_34.5-LG,_db655158-a22c-4bc7-a2d8-92c2daf97960,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_5024ca5a-c9a8-4ca7-ba1a-90f6825a03f8,CARGA 115\23.9,true,1627479,_f383f20e-cb4c-4460-9527-92d6b62c7a0c,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAOCP CARGA 115_23.9-LG,1627525,05CUAOCP CARGA 115_23.9-LG,_30e269c8-e488-4c52-a5bf-f5db640d3b49,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_61f45e52-86ed-46a4-9ddf-32303c0c5c96,CARGA 115\23.9,true,1627903,_c8b53ad6-4c1a-44ce-8090-f3108850fa41,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPMR CARGA 115_23.9-LG,1627942,05CUAPMR CARGA 115_23.9-LG,_d721a2d3-1fa0-4bf2-8894-676ff4104993,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_ff957bc5-1ce2-4fb2-8d1f-8d6d2efd98fb,CARGA 115\23B2,true,1627908,_c8b53ad6-4c1a-44ce-8090-f3108850fa41,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPMR CARGA 115_23B2-LG,1628043,05CUAPMR CARGA 115_23B2-LG,_fcdb8e38-9da9-490c-a3ed-74187db82a5c,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_98a91073-c7cb-467c-a833-4421109944f0,CARGA 115\13.8,true,1628201,_b132819e-3f68-4d9b-9965-b58f366ac5c4,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUAPOE CARGA 115_13.8-LG,1628218,05CUAPOE CARGA 115_13.8-LG,_e9df2207-1ba2-4703-8b4d-202bef8d7043,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_0826dd1d-0cfe-4ba2-8d60-612789830064,CARGA 115\34.5,true,1628550,_6b506d32-5a6f-4353-81cb-74d3c3e7ee51,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUARCS CARGA 115_34.5-LG,1628572,05CUARCS CARGA 115_34.5-LG,_340f7a87-0872-4997-a2c9-367c3fa60c1d,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_5a8cb757-12dd-468b-bcef-7b874ae76053,CARGA 115\34B2,true,1628555,_6b506d32-5a6f-4353-81cb-74d3c3e7ee51,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUARCS CARGA 115_34B2-LG,1628673,05CUARCS CARGA 115_34B2-LG,_febe4f33-7aa2-495a-8d25-6662025c2e6a,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_e0814d66-9ed7-4a4a-ad72-78e76f0b78e0,CARGA 115\23.9,true,1628878,_ccab9c1a-0aa0-4e08-8e62-0cb1d2432002,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUARNN CARGA 115_23.9-LG,1628900,05CUARNN CARGA 115_23.9-LG,_843d406f-cd32-4fea-8656-71ac44b28c62,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_c4ef24ce-842a-43f6-b455-4d7023c0f732,CARGA 115\23B2,true,1628883,_ccab9c1a-0aa0-4e08-8e62-0cb1d2432002,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUARNN CARGA 115_23B2-LG,1629001,05CUARNN CARGA 115_23B2-LG,_abdd7dd6-1776-4892-b727-850252144631,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_e3246566-9eb4-4fff-9820-be8e12d5aeb8,CARGA 115\23.9,true,1629172,_ecbd3d48-a8d4-4699-89e2-ebd14decb8fa,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUASAU CARGA 115_23.9-LG,1629183,05CUASAU CARGA 115_23.9-LG,_951359d9-2cde-4ff4-8876-e7e8df687134,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_f37abe05-a9ad-4803-9a73-d6fd6716fe24,CARGA 115\34.5,true,1629342,_9c2b1b27-f060-4375-8a82-8fbcd586dc27,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUASFB CARGA 115_34.5-LG,1629353,05CUASFB CARGA 115_34.5-LG,_23f57660-24fb-45ac-b6cf-96ef004f1d75,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_1db9d700-8a60-4ad9-b6d0-b1358c9e735a,CARGA 115\23.9,true,1629500,_bc5254d3-5f6f-4f65-94a3-8593c30427aa,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUATBL CARGA 115_23.9-LG,1629539,05CUATBL CARGA 115_23.9-LG,_0640b78d-d15f-4f6d-8e02-b2da42259c35,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_77b7e4b6-ac48-4117-9c69-a4c9f24b0ff6,CARGA 115\23B2,true,1629505,_bc5254d3-5f6f-4f65-94a3-8593c30427aa,ConformLoad,Network/.Load Areas/SIN/05NTE/05CUATBL CARGA 115_23B2-LG,1629640,05CUATBL CARGA 115_23B2-LG,_1ed8ed8a-7ae9-417c-b21b-a1925222a01b,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_48c773fd-b8f6-4c9f-8536-f31066052c3f,CARGA T-01,true,1630134,_ee34d26d-5d18-4409-86ef-6dc14cec1c47,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOAMN CARGA T-01-LG,1630145,05DGOAMN CARGA T-01-LG,_8af44e6e-b16b-4dd9-af56-e63485baac6d,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_d22b7fc2-dc97-4555-b768-158611981712,CARGA T-01,true,1630450,_7f91be2a-1572-49e6-ab5c-a0f46d2f8968,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOBAS CARGA T-01-LG,1630461,05DGOBAS CARGA T-01-LG,_e5914b6d-8977-4be1-b228-bccd30dd81c8,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_be304ed9-ec83-4518-abd5-6d8477cad829,CARGA 13.8_1,true,1630589,_bb5e0512-3ab7-4de3-8d63-8429f39293f6,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOBIG CARGA 13.8_1-LG,1630611,05DGOBIG CARGA 13.8_1-LG,_f23a44e8-9b1f-4329-9094-25c1d5055240,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_b838aaca-d3bc-4c6d-aeee-91ba9e1a9d9f,CARGA 13.8_2,true,1630594,_bb5e0512-3ab7-4de3-8d63-8429f39293f6,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOBIG CARGA 13.8_2-LG,1630712,05DGOBIG CARGA 13.8_2-LG,_24cff995-9f0e-42e1-bfd3-cca5264a98f5,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_bbe7d0df-fc22-4864-a407-dc39931e585f,CARGA BIO,true,1630859,_fee8b4ab-a14c-4edb-a874-e5888c8820e3,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOBIO CARGA BIO-LG,1630880,05DGOBIO CARGA BIO-LG,_2cf8ac0c-a75e-4974-9c2e-3e6a0d252fdd,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_37e11581-c470-439d-9338-0701f108706e,CARGA 34.5,true,1631173,_9aeac87b-931c-4153-96a7-aeeb80fa838a,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCHA CARGA 34.5-LG,1631184,05DGOCHA CARGA 34.5-LG,_155862d9-036e-4835-ab53-fe84740e605a,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_8472dc56-2af9-4048-a9ff-9085bac2daf2,CARGA 34.5,true,1631348,_ea5538f2-d000-463b-af6a-d429ab5c94fb,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCHL CARGA 34.5-LG,1631359,05DGOCHL CARGA 34.5-LG,_87ce28e9-eb7a-47a7-9cf7-09006c1c1dd1,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_c47255ad-b4fe-45ae-b39b-ef5ef7eb54f3,CARGA 34.5,true,1631523,_40e62709-1a33-4d4e-8e1d-8308edb8ba41,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCID CARGA 34.5-LG,1631534,05DGOCID CARGA 34.5-LG,_47dd6e4c-1163-4d21-bd83-301502e9a500,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_eb91c545-bbd0-415b-be61-db18eb6dafad,CARGA T-01,true,1632041,_dfd11393-203f-43ea-aa58-12fa0504a8ee,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCLI CARGA T-01-LG,1632058,05DGOCLI CARGA T-01-LG,_0f5950a2-4d9a-4594-8f1d-4e0b9168fd18,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_1fca889d-1e2b-45ac-9d54-7939a0429349,CARGA T-01,true,1632260,_d49b39a0-fe2e-494a-bca8-2c603d1529ba,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCME CARGA T-01-LG,1632355,05DGOCME CARGA T-01-LG,_604a2b0c-716e-4b63-beaa-c3f9a0b120a6,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_94a4cbde-104a-44c0-85cf-9adff9decb6b,CARGA T-02,true,1632265,_d49b39a0-fe2e-494a-bca8-2c603d1529ba,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCME CARGA T-02-LG,1632456,05DGOCME CARGA T-02-LG,_c1b7c88b-dcf5-4d8f-945f-0f47e596f50f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_841b04e6-895e-4beb-a1a9-d2e4649d822c,CARGA T-01,true,1632718,_18ff10f2-9de9-4120-b7c0-eeadba1b6c3d,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCND CARGA T-01-LG,1632740,05DGOCND CARGA T-01-LG,_b1d845d2-d8aa-47dd-bf45-4c91b38dbe12,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_8fc0b641-e5d6-4e4a-9bda-81e68cec204c,CARGA T-02,true,1632723,_18ff10f2-9de9-4120-b7c0-eeadba1b6c3d,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOCND CARGA T-02-LG,1632841,05DGOCND CARGA T-02-LG,_1cc898fa-4848-4d07-b82d-52f19599f200,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_c59a433d-55f7-44ae-9ff9-92446bee3625,CARGA T-01,true,1633158,_f1b02764-9235-45ad-8837-9c6b80304d6e,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA T-01-LG,1633236,05DGODGU CARGA T-01-LG,_2864f18c-04c7-4a44-97f8-e788e5855bb8,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_e757ed39-b00c-4a55-8ebf-2f11315324e3,CARGA T-02,true,1633163,_f1b02764-9235-45ad-8837-9c6b80304d6e,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA T-02-LG,1633337,05DGODGU CARGA T-02-LG,_bec64f9b-cd86-45a4-80c9-4f0bf8d751ca,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_e251a927-708d-4ff9-806e-a8970de8d026,CARGA CD-5010,true,1633208,_5c7e1797-2e2d-4cf5-950e-0d76f65b36f3,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA CD-5010-LG,1633438,05DGODGU CARGA CD-5010-LG,_8961feda-b61a-4629-8234-b44c87757a1f,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_a44e3190-8aaa-4b72-9735-11fa538ed16b,CARGA CD-5030,true,1633213,_5c7e1797-2e2d-4cf5-950e-0d76f65b36f3,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA CD-5030-LG,1633539,05DGODGU CARGA CD-5030-LG,_ececccee-223f-44b8-94dd-feccd035e7b3,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_defe519e-79c2-43f9-acf8-4a2845ea7a08,CARGA T-01,true,1633737,_cda9e512-a660-4dff-b583-91430ef4492e,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOESL CARGA T-01-LG,1633759,05DGOESL CARGA T-01-LG,_e1a2bcd3-77c8-424f-8a83-92f0315ad24e,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_f75b5ba5-f5be-495c-b9d1-cf40749c2b86,CARGA T-02,true,1633742,_cda9e512-a660-4dff-b583-91430ef4492e,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOESL CARGA T-02-LG,1633860,05DGOESL CARGA T-02-LG,_7c9a4cfb-b10b-4e11-b3f3-8e89872bc519,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_9d6cb143-a6e2-4a22-a894-8fab43a68249,CARGA T-01,true,1634040,_88a68d38-dc1e-4917-af4a-87cc1a67e76c,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOGDN CARGA T-01-LG,1634062,05DGOGDN CARGA T-01-LG,_ffea03d5-bfee-4e8d-80b7-540c0a567e6b,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_b5709316-1a4d-4731-a8cf-600b1c68f7d4,CARGA T-02,true,1634045,_88a68d38-dc1e-4917-af4a-87cc1a67e76c,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOGDN CARGA T-02-LG,1634163,05DGOGDN CARGA T-02-LG,_b0e27b25-7037-4768-bab1-f91eca34cfe5,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_5b8445a1-c8f0-4747-9283-9142afb78bfc,CARGA T-01,true,1634338,_c6729735-a40f-4ebd-8b1a-4baa8311f6bd,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOGVR CARGA T-01-LG,1634360,05DGOGVR CARGA T-01-LG,_10a14500-281b-4b00-9f37-2dbfb91ee6dd,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_bfd365b6-3fc0-48cd-bc7d-a0e4b818d7d1,CARGA T-02,true,1634343,_c6729735-a40f-4ebd-8b1a-4baa8311f6bd,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOGVR CARGA T-02-LG,1634461,05DGOGVR CARGA T-02-LG,_5d4c99f3-6795-4b5b-9d3f-19c906a7c67a,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_4b2d61d0-ad2a-45ae-908d-71f6bef01d9c,CARGA 34.5,true,1634747,_9450d02c-23e0-4100-bf69-e567bd926818,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOLAF CARGA 34.5-LG,1634758,05DGOLAF CARGA 34.5-LG,_4a36a134-5cee-49b3-bdf6-f4e2ded084f4,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_7579229f-a83c-473a-b3e6-6c52376a14c1,CARGA T1,true,1635369,_a0d0cb90-2164-4cb0-8ad6-bf976789f77c,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOMIL CARGA T1-LG,1635380,05DGOMIL CARGA T1-LG,_9c77ee05-6f27-42fe-8f17-77f5f7e22274,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_99b1a458-2561-4ac3-a4f4-a4ccd9d8ef0d,CARGA 13.8,true,1635803,_ea52f6f1-047b-4e7c-8e0a-486db9e4a513,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGONID CARGA 13.8-LG,1635836,05DGONID CARGA 13.8-LG,_22e25158-7357-4d03-8e84-fe9e2625f2ab,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_484d4a93-d84b-4122-916a-07c2821755d9,CARGA 34.5,true,1635819,_d315c004-05e6-4787-8250-65a75c26399b,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGONID CARGA 34.5-LG,1635937,05DGONID CARGA 34.5-LG,_da712e3c-72b5-439c-8f41-50696f5e777a,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_2843d32d-6848-4814-95e0-3243a50b834c,CARGA T-01,true,1636101,_8a2b3103-fc98-447e-b318-a930be14fa62,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOQDO CARGA T-01-LG,1636182,05DGOQDO CARGA T-01-LG,_424e671e-d0d9-4660-999a-e47cf54be67a,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_5c34ad8b-118e-44ef-9d6a-11b5f4b398cd,CARGA T-02,true,1636106,_8a2b3103-fc98-447e-b318-a930be14fa62,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOQDO CARGA T-02-LG,1636283,05DGOQDO CARGA T-02-LG,_9d1b0183-5768-45a2-a061-0bcc826c4819,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_bef0ee55-c20a-4470-b638-b7e4fb371fd7,CARGA 34.5,true,1636573,_bfa538ea-1d19-493b-bd82-59db76d20e58,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOSGP CARGA 34.5-LG,1636584,05DGOSGP CARGA 34.5-LG,_14818b2e-556a-4b6f-9d5a-6ccbadf748d4,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_e7375c9a-7385-483b-9af6-abaa05459149,CARGA CD-5040,true,1636853,_09240f4d-aa4b-468d-9b3a-d02fa4145b76,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA CD-5040-LG,1636860,05DGODGU CARGA CD-5040-LG,_77359dd4-a40b-464e-8e74-ac51c67d2b2d,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_65f6a2a6-b000-4400-900e-9bfd46585c2e,CARGA CD-5020,true,1636984,_41743307-3db2-4f40-841f-982cf8cd8a2d,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGODGU CARGA CD-5020-LG,1636991,05DGODGU CARGA CD-5020-LG,_64013007-6223-431d-853b-4c72e8835e04,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
_49a39ba9-3468-41a8-8f0e-90666c3e24a2,CARGA 13.8,true,1637196,_848817f4-48bc-4d4c-8a96-6df51c03b6bd,ConformLoad,Network/.Load Areas/SIN/05NTE/05DGOVGR CARGA 13.8-LG,1637229,05DGOVGR CARGA 13.8-LG,_676182fd-8ce7-469c-8f0b-750a7250d48d,_37b2c78a-5419-4be5-a2f3-d13518827069,ConformLoadGroup
