TableName,ID,Path,ShortID,Description,NAFlag,pfixedPct,qfixedPct,InternalId,Name,Parent,ObjectType
NonConformLoad,_eedb0f70-4440-4b07-9119-86a8ea8126fd,Network/Companies/SIN/01CEL/01TLCLCD/115/72020 CAR,2,01TLCLCD 72020 CAR,true,100,100,904264,72020 CAR,_1f64822e-aeb1-4642-aa78-9c2390b84d09,NonConformLoad
NonConformLoad,_af9cadb1-fd2d-451a-9da1-d61db8c85b9b,Network/Companies/SIN/01CEL/01TLCMTI/13.8/T-01 115\13.8,1,01TLCMTI  T-01 115/13.8,true,100,100,905191,T-01 115\13.8,_54c1e439-f729-442b-8eeb-dd5d69853ef7,NonConformLoad
NonConformLoad,_f3236c8f-b8fb-403d-800a-3f53857ba690,Network/Companies/SIN/01CEL/01TLCMTI/13.8/T-02 115\13.8,2,01TLCMTI  T-02 115/13.8,true,100,100,905196,T-02 115\13.8,_54c1e439-f729-442b-8eeb-dd5d69853ef7,NonConformLoad
NonConformLoad,_21a1850a-db5d-4ca6-b989-ca706c157327,Network/Companies/SIN/01CEL/01TLCNIS/85/CARGA,1,01TLCNIS CARGA,true,100,100,905459,CARGA,_d646cf57-0269-4108-a47b-624cad749a49,NonConformLoad
NonConformLoad,_3316fb76-42a2-4169-b8eb-521106f16c62,Network/Companies/SIN/01CEL/01TLCNLE/85/76006 CA,1,01TLCNLE 76006 CA,true,100,100,905591,76006 CA,_7d7d34ca-f0e8-485e-8ed1-c203289f1b09,NonConformLoad
NonConformLoad,_3846d3d4-c8a1-4f2b-8a7f-cac0d894fe1f,Network/Companies/SIN/01CEL/01TLCNTG/23/T-01 115\23,1,01TLCNTG  T-01 115/23,true,100,100,905705,T-01 115\23,_44f88e2c-65ca-4abd-888b-f475d243f066,NonConformLoad
NonConformLoad,_d14c85ef-a15d-4858-82b5-f0a5e9e8a607,Network/Companies/SIN/01CEL/01TLCPMT/115/CARGA,1,01TLCPMT CARGA,true,100,100,906313,CARGA,_ff44f2cf-9067-4ec4-a172-b6739062ae92,NonConformLoad
NonConformLoad,_a9b4d6bd-357f-4c76-b5ca-3a36f0f4ab26,Network/Companies/SIN/01CEL/01TLCPRO/85/76006 CA,1,01TLCPRO 76006 CA,true,100,100,906457,76006 CA,_e85e2c54-0f7a-445f-b79d-7f68168658d5,NonConformLoad
NonConformLoad,_9147eb4c-4668-49be-ad62-cb3fa0eb6f03,Network/Companies/SIN/01CEL/01TLCRBS/85/76006 CA,1,01TLCRBS 76006 CA,true,100,100,906747,76006 CA,_01814f4b-5c5f-45e8-8d8b-9be7fd73c2a5,NonConformLoad
NonConformLoad,_1e09cf64-4888-447a-8aaa-9b7552b28d5a,Network/Companies/SIN/01CEL/01TLCSAF/85/76006 CA,1,01TLCSAF 76006 CA,true,100,100,906895,76006 CA,_30a93430-a5d8-4a81-8cb4-a8a34871bd32,NonConformLoad
NonConformLoad,_d50f355b-61b3-4da1-b195-11f1e5574800,Network/Companies/SIN/01CEL/01TLCVDT/85/76006 CA,1,01TLCVDT 76006 CA,true,100,100,909792,76006 CA,_f409df3e-c119-4e59-b259-59d8610ad2e4,NonConformLoad
NonConformLoad,_0d60946f-c3d2-4ead-9b8d-9b96b0201ab7,Network/Companies/SIN/08PEN/08   HRA/13.8/T-01 115\13.8,1,08   HRA  T-01 115/13.8,true,100,100,912497,T-01 115\13.8,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,NonConformLoad
NonConformLoad,_4b91afeb-eb4b-4351-937d-4ea0735ebc02,Network/Companies/SIN/02ORI/02   ARG/115/CARGA 115,1,02CZIARG CARGA 115,true,100,100,932838,CARGA 115,_71932883-0b1a-4e0e-bde4-bfdf969becc5,NonConformLoad
NonConformLoad,_9b6028ef-8b9e-4c13-820f-102e8b4dbbc2,Network/Companies/SIN/02ORI/02   ATX/230/CARGA 93390,1,02PTXATX CARGA 93390,true,100,100,932955,CARGA 93390,_2c1adf98-2419-4687-a224-999088b9907e,NonConformLoad
NonConformLoad,_828bafe5-dfcb-41e8-857f-c75ed3eb5306,Network/Companies/SIN/02ORI/02   CNX/115/T-03 115\13.8,1,02SURCNX  T-03 115/13.8,true,100,100,935392,T-03 115\13.8,_dfec1a10-e074-4cef-b261-f79f81dc2e9f,NonConformLoad
NonConformLoad,_0bccea2a-af9e-450e-a6be-e370f3502398,Network/Companies/SIN/02ORI/02   CNX/115/T-04 115\13.8,2,02SURCNX  T-04 115/13.8,true,100,100,935397,T-04 115\13.8,_dfec1a10-e074-4cef-b261-f79f81dc2e9f,NonConformLoad
NonConformLoad,_e46ba554-b10e-441a-a9c0-b1d2f9aeeec6,Network/Companies/SIN/02ORI/02   CYR/13.8/CARGA 13.8,1,02PTXCYR CARGA 13.8,true,100,100,936481,CARGA 13.8,_61d2a883-8d5b-4f6b-9902-a5d2683afbe8,NonConformLoad
NonConformLoad,_9eeb7ff5-df76-4be7-84a7-84316eb49912,Network/Companies/SIN/02ORI/02   EDO/34.5/T-02 SP,1,02   EDO  T-02 SP,true,100,100,937965,T-02 SP,_b69bb371-172c-4919-aa9a-9facb01b7121,NonConformLoad
NonConformLoad,_fa25793a-c83b-4245-8ad1-4da804d70d0f,Network/Companies/SIN/08PEN/08CNCAVP/13.8/T-01 115\13.8,1,08CNCAVP  T-01 115/13.8,true,100,100,974887,T-01 115\13.8,_41b93c35-68c1-4ad5-8f95-6368bfab1043,NonConformLoad
NonConformLoad,_23b3befb-2c67-4ad1-a323-a3760262d9d3,Network/Companies/SIN/08PEN/08CNCCLC/13.8/T-01 115\13.8,1,08CNCCLC  T-01 115/13.8,true,100,100,976691,T-01 115\13.8,_3ff95189-617e-419d-9113-e761416831bc,NonConformLoad
NonConformLoad,_5ea78dd1-2d6f-4fdf-88a0-34d9d257a0a5,Network/Companies/SIN/08PEN/08CNCIBR/13.8/T-01 115\13.8,1,08CNCIBR  T-01 115/13.8,true,100,100,978155,T-01 115\13.8,_7fc07f28-f911-45e8-bf48-a889ae2abac2,NonConformLoad
NonConformLoad,_5d42501c-8f5b-46e1-b45c-00cdb94f64c0,Network/Companies/SIN/08PEN/08CNCIBR/13.8/T-02 115\13.8,2,08CNCIBR  T-02 115/13.8,true,100,100,978160,T-02 115\13.8,_7fc07f28-f911-45e8-bf48-a889ae2abac2,NonConformLoad
NonConformLoad,_83b8ea1e-44f4-41a1-bfbb-04e8ecbf8bf1,Network/Companies/SIN/08PEN/08CNCMPA/115/T-02 115\13.8,1,08CNCMPA  T-02 115/13.8,true,100,100,979476,T-02 115\13.8,_65356374-066b-4905-9d02-f23495b11d44,NonConformLoad
NonConformLoad,_00e576e1-6361-4d22-bc28-d16d6f19a1f5,Network/Companies/SIN/08PEN/08CNCMPA/13.8/T-01 115\13.8,1,08CNCMPA  T-01 115/13.8,true,100,100,979483,T-01 115\13.8,_31ba3e56-fd85-48b8-b7cc-83c2fbe56eb0,NonConformLoad
NonConformLoad,_e52797c8-d5cc-4652-95c7-0a00f59d3c74,Network/Companies/SIN/08PEN/08YUCCMY/115/B1 115,1,08YUCCMY B1 115,true,100,100,982710,B1 115,_26251c19-8117-4592-85c7-366bb4911deb,NonConformLoad
NonConformLoad,_16b8bcc5-3457-40a3-8b9e-c315023ba21d,Network/Companies/SIN/08PEN/08YUCLEE/13.8/T-01 115\13.8,1,08YUCLEE  T-01 115/13.8,true,100,100,982833,T-01 115\13.8,_5a165790-9581-45c6-a187-4b42a7a0c495,NonConformLoad
NonConformLoad,_0513b02c-3336-4317-a773-0477f04fa1ed,Network/Companies/SIN/02ORI/02   GCM/34.5/T-02,1,02   GCM  T-02,true,100,100,1031036,T-02,_1e8b2c57-28f9-4160-abb6-8df535e4472b,NonConformLoad
NonConformLoad,_cdc5bc5c-0cae-41ca-b5fa-5cd16acb2533,Network/Companies/SIN/02ORI/02   GDM/34.5/CARGA 34.5,1,02PTXGDM CARGA 34.5,true,100,100,1031352,CARGA 34.5,_704d6078-c1e3-4bc7-ad6d-e07bc1fd87a6,NonConformLoad
NonConformLoad,_f87971d9-e33e-4b88-8f1e-be95238fb345,Network/Companies/SIN/02ORI/02   IDB/34.5/T-04 115\34.5,1,02   IDB  T-04 115/34.5,true,100,100,1032227,T-04 115\34.5,_84f1172b-5fb1-4488-904b-7913ba974a81,NonConformLoad
NonConformLoad,_5766946c-16a4-4f90-b37f-d690e5621d98,Network/Companies/SIN/02ORI/02   IDB/34.5/T-05 115\34.5,2,02   IDB  T-05 115/34.5,true,100,100,1032232,T-05 115\34.5,_84f1172b-5fb1-4488-904b-7913ba974a81,NonConformLoad
NonConformLoad,_2439eef4-0f3f-46d9-ae38-633fae920609,Network/Companies/SIN/02ORI/02   IGP/13.8/T-02 115\13.8,2,02PTXIGP  T-02 115/13.8,true,100,100,1032623,T-02 115\13.8,_cee24181-d20b-4354-b56b-68744de7053d,NonConformLoad
NonConformLoad,_d7cbf9e9-f054-4221-b73d-100282f54abf,Network/Companies/SIN/02ORI/02   MDF/13.8/CARGA 13.8,1,02   MDF CARGA 13.8,true,100,100,1037020,CARGA 13.8,_96c45e9e-0368-4823-b34c-60c246eac499,NonConformLoad
NonConformLoad,_e903fedf-1e3e-448a-b21f-cfe2a8989af3,Network/Companies/SIN/02ORI/02   PCG/13.8/CARGA 13.8,1,02   PCG  CARGA 13.8,true,100,100,1043451,CARGA 13.8,_c43f7aab-56c9-45d6-b8e6-881a50784d7e,NonConformLoad
NonConformLoad,_2bef7907-9fa1-452e-b7c5-f429c4a2deb6,Network/Companies/SIN/02ORI/02   PEI/13.8/CARGA 13.8,3,02PTXPEI CARGA 13.8,true,100,100,1044494,CARGA 13.8,_1cc4b222-8e56-463c-94f3-445dcfb763f5,NonConformLoad
NonConformLoad,_11c086aa-abb4-4659-9639-a3cb7497d4cf,Network/Companies/SIN/02ORI/02   PGC/115/79121 CGA,1,02PTXPGC 79121 CGA,true,100,100,1044692,79121 CGA,_6d4a9b30-7c28-4f20-b167-0debb1116462,NonConformLoad
NonConformLoad,_073f737c-bd71-43a0-9631-2b982ba5c69b,Network/Companies/SIN/02ORI/02   PZM/34.5/CARGA 34.5,2,02   PZM  CARGA 34.5,true,100,100,1048070,CARGA 34.5,_5b0f7cb0-1d6e-4611-90a9-151659b52e98,NonConformLoad
NonConformLoad,_2e837ba7-788c-44c0-815f-ed19976d2cc7,Network/Companies/SIN/02ORI/02   SBM/34.5/CARGA 4.16,1,02   SBM CARGA 4.16,true,100,100,1048577,CARGA 4.16,_b9093195-79ea-43d8-92f9-c663e58e06f0,NonConformLoad
NonConformLoad,_ed02ba5b-a456-479a-89c0-2b9a10fdaa4f,Network/Companies/SIN/02ORI/02   SKY/13.8/4015 CARG,9,02PTXSKY 4015 CARG,true,100,100,1049021,4015 CARG,_3b458c76-9c9f-4b61-81ec-f62fd834b4d3,NonConformLoad
NonConformLoad,_c09ad6cb-f7fc-460d-a5bd-be259caccd42,Network/Companies/SIN/02ORI/02   SUB/115/T-01 115\4.16,1,02   SUB  T-01 115/4.16,true,100,100,1049244,T-01 115\4.16,_c6a3d2ca-950c-4438-a033-aebe97c07a78,NonConformLoad
NonConformLoad,_169dc983-7f33-44c6-b184-575bb971356a,Network/Companies/SIN/02ORI/02   TCL/115/T-02 SP,1,02   TCL  T-02 SP,true,100,100,1050061,T-02 SP,_e9361058-daeb-482f-a9d2-53fabf0f16b3,NonConformLoad
NonConformLoad,_dc008f23-feb6-4a4d-bfe9-f95e5d6e5693,Network/Companies/SIN/02ORI/02   TOC/230/CARGA 230,1,02PTXTOC CARGA 230,true,100,100,1051914,CARGA 230,_4693af3b-17f4-4302-92dd-6338eddfa681,NonConformLoad
NonConformLoad,_3d6f6066-9c90-497f-b93b-781e5b11ce60,Network/Companies/SIN/02ORI/02   TRP/230/CARGA 23011,1,02PTXTRP CARGA 230,true,100,100,1052037,CARGA 23011,_75fa199a-35a1-439f-9a1b-14238259aaee,NonConformLoad
NonConformLoad,_9eacb484-8ed6-4a6b-9f9e-7828bff78b93,Network/Companies/SIN/02ORI/02   TYS/115/T-01 115\13.8,1,02   TYS  T-01 115/13.8,true,100,100,1054168,T-01 115\13.8,_df05c6d4-a6cb-498f-ad55-f0f98a45ef9c,NonConformLoad
NonConformLoad,_6e726209-46a1-40b0-9066-6d25ea79a3f8,Network/Companies/SIN/02ORI/02CZIASI/115/CARGA 115,1,02CZIASI CARGA 115,true,100,100,1056654,CARGA 115,_bbca6ca8-9a9e-4189-b586-ad98bcfc07dd,NonConformLoad
NonConformLoad,_b1646043-bf31-4927-9028-8517e59b846a,Network/Companies/SIN/02ORI/02   CCA/115/CARGA 115,1,02CZICCA CARGA 115,true,100,100,1056769,CARGA 115,_ae0ecffd-caaa-4e15-b015-173f18b299a0,NonConformLoad
NonConformLoad,_a7643bcc-ed13-414d-8d98-2a29464dde4b,Network/Companies/SIN/02ORI/02CZICGJ/13.8/CARGA 13.8,3,02CZICGJ CARGA 13.8,true,100,100,1057026,CARGA 13.8,_f1192bf0-a204-4f49-a0e9-1d1abf1c79fa,NonConformLoad
NonConformLoad,_151597c3-21b6-41b6-a9ff-c46c1185ce20,Network/Companies/SIN/02ORI/02   CLO/115/73000 CLO,1,02CZICLO 73000 CLO,true,100,100,1058660,73000 CLO,_eb82f830-dd2f-457d-8ae1-484093822ae7,NonConformLoad
NonConformLoad,_3538ceef-b2a8-4532-b3c1-6cd6c5c76e44,Network/Companies/SIN/02ORI/02CZICLS/13.8/CARGA 13.8,1,02CZICLS CARGA 13.8,true,100,100,1058811,CARGA 13.8,_0458188b-c37b-46d4-8499-54bff123c225,NonConformLoad
NonConformLoad,_0a9e35bd-e9b8-4389-a674-e8066783a71f,Network/Companies/SIN/02ORI/02CZICPQ/115/CARGA 115,1,02CZICPQ CARGA 115,true,100,100,1059178,CARGA 115,_99fd8474-e094-422e-9ce5-c31de1f6935a,NonConformLoad
NonConformLoad,_672df91b-377d-480d-b53a-9b83a99d811b,Network/Companies/SIN/02ORI/02CZICRX/115/T-01 115\13.8,1,02CZICRX  T-01 115/13.8,true,100,100,1059350,T-01 115\13.8,_8c9e178f-78ad-41bb-b0f9-a12317b12345,NonConformLoad
NonConformLoad,_839b945a-bb03-49fa-aae7-c4a6cc79be0d,Network/Companies/SIN/02ORI/02CZICRY/115/T-01 115\13.8,1,02CZICRY  T-01 115/13.8,true,100,100,1059477,T-01 115\13.8,_898c8326-3b3b-4e6e-9002-3231fefdd372,NonConformLoad
NonConformLoad,_3bcd7820-99a1-4f78-a191-2fa823959df5,Network/Companies/SIN/02ORI/02CZICUH/115/CARGA 115,1,02CZICUH CARGA 115,true,100,100,1059987,CARGA 115,_e3996600-db44-48ff-8a39-befbd7bfdca0,NonConformLoad
NonConformLoad,_801cc442-5632-460d-b0af-bb229c85b72f,Network/Companies/SIN/02ORI/02CZICVN/115/T-01 115\34.5,1,02CZICVN  T-01 115/34.5,true,100,100,1060109,T-01 115\34.5,_24de85b6-2b3a-4726-9450-e872dbdc17e4,NonConformLoad
NonConformLoad,_d9b88a15-89d5-4f44-a85a-6082cfc24720,Network/Companies/SIN/02ORI/02CZICYX/115/CARGA 115,1,02CZICYX CARGA 115,true,100,100,1060224,CARGA 115,_9307f838-65ff-48c2-800c-c2a3aeabdcb3,NonConformLoad
NonConformLoad,_1e794893-2d74-4151-9cf1-d37fe819f5f1,Network/Companies/SIN/02ORI/02CZIEAS/115/CARGA 115,1,02CZIEAS CARGA 115,true,100,100,1060348,CARGA 115,_c0568265-48ca-4205-b4a9-b8d5399c6b1c,NonConformLoad
NonConformLoad,_e4d8894d-44bf-4484-89a3-bd1a317f4e5b,Network/Companies/SIN/02ORI/02CZIFNQ/115/T-01 115\4.14,1,02CZIFNQ  T-01 115/4.14,true,100,100,1060649,T-01 115\4.14,_1644bb4d-682e-4eaa-95e9-1a3fc94624ff,NonConformLoad
NonConformLoad,_72781f43-5711-4cb0-b50e-03a8c3c7dbc1,Network/Companies/SIN/02ORI/02CZIIDE/13.8/CARGA 13.8,2,02CZIIDE CARGA 13.8,true,100,100,1061004,CARGA 13.8,_76f4b031-7685-4702-b954-8c30f8d7d4e5,NonConformLoad
NonConformLoad,_56b883e5-6741-4b84-92bf-e8bf6db221cf,Network/Companies/SIN/02ORI/02CZIIQU/13.8/T-01 115\13.8,2,02CZIIQU  T-01 115/13.8,true,100,100,1061208,T-01 115\13.8,_4ef10708-5996-481e-9b4d-40ebade33f91,NonConformLoad
NonConformLoad,_2eaa70e9-c8a8-4896-a227-acd9728c4447,Network/Companies/SIN/02ORI/02CZIPMO/13.8/CARGA 13.8,1,02CZIPMO CARGA 13.8,true,100,100,1066414,CARGA 13.8,_6a514dbf-774d-4d4e-b75b-fe00378cc927,NonConformLoad
NonConformLoad,_2b35dd75-e6ae-4225-a4ac-e0a6201a311b,Network/Companies/SIN/02ORI/02CZIPOZ/115/CARGA 115,1,02CZIPOZ CARGA 115,true,100,100,1066582,CARGA 115,_1ed556dc-bd78-4200-8761-b1ef728eb0ea,NonConformLoad
NonConformLoad,_fcdb56f7-1b54-45e1-83a3-f16a2259b43b,Network/Companies/SIN/02ORI/02CZIRLC/13.8/T-04 115\13.8,4,02CZIRLC  T-04 115/13.8,true,100,100,1066891,T-04 115\13.8,_dabf1cd5-cb45-468d-be54-614f2b040e71,NonConformLoad
NonConformLoad,_b1507784-62f2-47eb-8702-a5141a7dfd89,Network/Companies/SIN/02ORI/02CZIRLC/13.8/T-05 115\13.8,2,02CZIRLC  T-05 115/13.8,true,100,100,1066896,T-05 115\13.8,_dabf1cd5-cb45-468d-be54-614f2b040e71,NonConformLoad
NonConformLoad,_f0f380c2-c54c-435d-b3cc-df53562c39d9,Network/Companies/SIN/02ORI/02CZIRLC/13.8/T-06 115\13.8,3,02CZIRLC  T-06 115/13.8,true,100,100,1066901,T-06 115\13.8,_dabf1cd5-cb45-468d-be54-614f2b040e71,NonConformLoad
NonConformLoad,_b7edf1c2-6ffc-473a-a69d-500c3bc1b2e3,Network/Companies/SIN/02ORI/02CZIRMN/13.8/CARGA 13.8,1,02CZIRMN CARGA 13.8,true,100,100,1067371,CARGA 13.8,_af5e90ac-b9e4-4d3e-99cd-5f374a9afd95,NonConformLoad
NonConformLoad,_2ea4599c-b552-4623-b096-2ab2f0b79506,Network/Companies/SIN/02ORI/02CZIRSC/13.8/CARGA 13.8,2,02CZIRSC CARGA 13.8,true,100,100,1067585,CARGA 13.8,_9466960d-228c-49c3-bc07-49a9f3a59670,NonConformLoad
NonConformLoad,_268e940a-3b5c-496a-97fc-dd623945dfdb,Network/Companies/SIN/02ORI/02CZITOY/115/CARGA 115,1,02CZITOY CARGA 115,true,100,100,1069699,CARGA 115,_9da5354e-a0a3-475d-80fe-9298df3b9904,NonConformLoad
NonConformLoad,_8097f91f-cf74-4875-b5c1-92a503f050c0,Network/Companies/SIN/02ORI/02CZITRT/13.8/CARGA 13.8,2,02CZITRT CARGA 13.8,true,100,100,1069901,CARGA 13.8,_89728744-f3eb-424a-b812-21ede98625ff,NonConformLoad
NonConformLoad,_92ffee9a-2af3-4c89-8824-a00174b00a92,Network/Companies/SIN/02ORI/02CZIUCT/115/CARGA 115,1,02CZIUCT CARGA 115,true,100,100,1070139,CARGA 115,_cae60609-53c3-4020-9505-15d0880ed5aa,NonConformLoad
NonConformLoad,_b19b62cc-5f14-4e64-90fb-2484bd7018ee,Network/Companies/SIN/02ORI/02CZIUXD/115/CARGA 115,1,02CZIUXD CARGA 115,true,100,100,1070271,CARGA 115,_dd7383e5-406c-4e40-8972-7a7cb2af801f,NonConformLoad
NonConformLoad,_11d21227-8bfe-459c-b60b-4b2b8e7a007b,Network/Companies/SIN/02ORI/02CZIUXU/115/CARGA 115,1,02CZIUXU CARGA 115,true,100,100,1070541,CARGA 115,_a147aa62-f9d1-41ba-9efb-90d2298c850d,NonConformLoad
NonConformLoad,_0f3167f2-7a3a-49d4-a79e-dc2ac3fd5a8a,Network/Companies/SIN/02ORI/02CZIVEP/34.5/CARGA 34.5,2,02CZIVEP CARGA 34.5,true,100,100,1070803,CARGA 34.5,_a4cca38b-d1f5-4c48-a687-14e8f595d4e0,NonConformLoad
NonConformLoad,_63d5d29e-774f-4fe6-aeec-2a959bb0692f,Network/Companies/SIN/02ORI/02GMOCIL/115/73110 SSG,1,02GMOCIL 73110 SSG,true,100,100,1075099,73110 SSG,_10bb09d2-f43d-4572-b7b4-2abec4661376,NonConformLoad
NonConformLoad,_3a24e9f2-8ea7-43b0-a72e-ec9ceb509b32,Network/Companies/SIN/02ORI/02GMOCIL/115/CARGA 115 FLT,2,02GMOCIL CARGA 115 FLT,true,100,100,1075104,CARGA 115 FLT,_10bb09d2-f43d-4572-b7b4-2abec4661376,NonConformLoad
NonConformLoad,_c5036094-842d-40a3-94d5-ad67d9cf2087,Network/Companies/SIN/02ORI/02GMOCSS/13.8/T-01 115\13.8,1,02GMOCSS  T-01 115/13.8,true,100,100,1076336,T-01 115\13.8,_53048b2a-603d-40c6-98bb-b40e86eec406,NonConformLoad
NonConformLoad,_4545c38c-9bd7-4c44-b448-ecf631408b93,Network/Companies/SIN/02ORI/02GMOCUM/13.8/T-01 230\13.8,1,02GMOCUM  T-01 230/13.8,true,100,100,1077410,T-01 230\13.8,_a5e7d9f0-4cb1-4a7c-96f0-f590858c77f0,NonConformLoad
NonConformLoad,_ab02ce09-c883-4164-a397-ab3794b39480,Network/Companies/SIN/02ORI/02GMOCUM/13.8/T-02 230\13.8,2,02GMOCUM  T-02 230/13.8,true,100,100,1077415,T-02 230\13.8,_a5e7d9f0-4cb1-4a7c-96f0-f590858c77f0,NonConformLoad
NonConformLoad,_28692163-9b5d-40a8-a730-ace80aab566f,Network/Companies/SIN/02ORI/02GMOMCA/115/CARGA 115,1,02GMOMCA CARGA 115,true,100,100,1082029,CARGA 115,_9522a1f2-5199-4c42-9092-1b1af029f11c,NonConformLoad
NonConformLoad,_1e4c383a-4796-4200-bfd2-b09ab443dd67,Network/Companies/SIN/02ORI/02GMOMFB/13.8/T-01 115\13.8,1,02GMOMFB  T-01 115/13.8,true,100,100,1082257,T-01 115\13.8,_6c727216-4b4d-4c34-b534-dc2b11b194e1,NonConformLoad
NonConformLoad,_c9ef9560-8520-4c84-943d-607e3a020a58,Network/Companies/SIN/02ORI/02GMOMFB/13.8/T-02 115\13.8,2,02GMOMFB  T-02 115/13.8,true,100,100,1082262,T-02 115\13.8,_6c727216-4b4d-4c34-b534-dc2b11b194e1,NonConformLoad
NonConformLoad,_2645e718-c304-42f5-b574-974d4da658c5,Network/Companies/SIN/02ORI/02GMOMFB/13.8/T-03 115\13.8,3,02GMOMFB  T-03 115/13.8,true,100,100,1082267,T-03 115\13.8,_6c727216-4b4d-4c34-b534-dc2b11b194e1,NonConformLoad
NonConformLoad,_f8ebcb9d-076c-4e38-bd7b-3575d69e9e24,Network/Companies/SIN/02ORI/02GMONSN/23/T-01 115\23,1,02GMONSN  T-01 115/23,true,100,100,1084393,T-01 115\23,_734b535e-9f9e-4666-9514-0c369f956404,NonConformLoad
NonConformLoad,_4b899e7f-83c4-46b8-a925-2990275ce0e3,Network/Companies/SIN/02ORI/02GMOUNL/115/CARGA 115,1,02GMOUNL CARGA 115,true,100,100,1092402,CARGA 115,_9671bfe4-7bd4-4f90-9360-c93a16a08605,NonConformLoad
NonConformLoad,_b2247bd6-6085-4ff6-a9d7-bb60d33d4610,Network/Companies/SIN/02ORI/02GMOYCP/13.8/02GMOYCP  T1 + T2 CARGA,1,02GMOYCP  T1 + T2 CARGA,true,100,100,1093200,02GMOYCP  T1 + T2 CARGA,_4f7d3532-3ea2-424d-a10f-f52e13140866,NonConformLoad
NonConformLoad,_72fd8e9e-8f56-4a80-94f3-6711490cf941,Network/Companies/SIN/02ORI/02PTXAES/13.8/T-02 230\13.8,2,02PTXAES  T-02 230/13.8,true,100,100,1095952,T-02 230\13.8,_e369f24f-ca09-4a6e-bfd6-0a5b5207c9bb,NonConformLoad
NonConformLoad,_b6de7f8c-5151-439f-b6a4-5b0b58eafd58,Network/Companies/SIN/02ORI/02PTXAES/34.5/T-01 230\34.5,2,02PTXAES  T-01 230/34.5,true,100,100,1095965,T-01 230\34.5,_ac523d2b-c484-4b64-864f-8841aa3e5839,NonConformLoad
NonConformLoad,_7c432c19-fa6e-4584-a091-f789548a6b52,Network/Companies/SIN/02ORI/02PTXAMF/115/CARGA 115,1,02PTXAMF CARGA 115,true,100,100,1096440,CARGA 115,_c3d24e94-d45a-40e3-9d7a-905b5a2588dc,NonConformLoad
NonConformLoad,_a144c884-b166-46b5-b228-b3cda58714ac,Network/Companies/SIN/02ORI/02PTXBEN/34.5/CARGA 34.5,1,02PTXBEN  CARGA 34.5,true,100,100,1098683,CARGA 34.5,_0e21899f-7130-4f8c-a742-7f5dad2185cc,NonConformLoad
NonConformLoad,_3354a483-0586-4623-a192-b01a77ef0a65,Network/Companies/SIN/02ORI/02PTXCBM/115/CARGA 115,1,02PTXCBM CARGA 115,true,100,100,1099375,CARGA 115,_e0e157e1-e5c1-4a73-8bcc-35543ed92587,NonConformLoad
NonConformLoad,_500d19ed-6ccb-41fc-9a3b-83b28ba24481,Network/Companies/SIN/02ORI/02PTXCDX/34.5/T-01 115\34.5,1,02PTXCDX  T-01 115/34.5,true,100,100,1099526,T-01 115\34.5,_1534aa10-8b9b-4618-be9a-ed5bf6d745b1,NonConformLoad
NonConformLoad,_9251608a-59af-40e8-85f7-1e23dd6f9731,Network/Companies/SIN/02ORI/02PTXCEF/13.8/CARGA 13.8,1,02PTXCEF CARGA 13.8,true,100,100,1099677,CARGA 13.8,_7e2626ca-d866-4a40-887d-fe528214a844,NonConformLoad
NonConformLoad,_ce1c5ab0-108f-444b-a59a-51b1871a03c6,Network/Companies/SIN/02ORI/02PTXCTX/115/73149 CTX,1,02PTXCTX 73149 CTX,true,100,100,1101724,73149 CTX,_94f0e7ba-6035-4b17-92cc-d1fee76fe3a9,NonConformLoad
NonConformLoad,_81919345-032f-4e71-9755-d80fdb394d4c,Network/Companies/SIN/02ORI/02PTXDXM/115/T-01 115\13.8,1,02PTXDXM  T-01 115/13.8,true,100,100,1102026,T-01 115\13.8,_da484410-97d6-45fa-bd0b-532a9f3238b6,NonConformLoad
NonConformLoad,_de91f52a-c54e-4cfa-b276-efb9ac713fa6,Network/Companies/SIN/02ORI/02PTXFJM/115/73949 FJM,1,02PTXFJM 73949 FJM,true,100,100,1103101,73949 FJM,_61660efe-017d-4baa-baa2-99359d09367f,NonConformLoad
NonConformLoad,_794315c8-37ec-4d3e-b1d4-e7d7ed4772b9,Network/Companies/SIN/02ORI/02PTXGEP/13.8/T-01 115\13.8,1,02PTXGEP  T-01 115/13.8,true,100,100,1104058,T-01 115\13.8,_379853e2-5bc6-4163-831b-fa4546780792,NonConformLoad
NonConformLoad,_89fe4233-5a12-43e3-8a4a-1710295d3ae6,Network/Companies/SIN/02ORI/02PTXJOC/230/CARGA 230,1,02PTXJOC CARGA 230,true,100,100,1106283,CARGA 230,_bf04e615-9a39-4965-bc59-bc3712929415,NonConformLoad
NonConformLoad,_15134a36-89da-47ca-9b17-a845a88cc9fc,Network/Companies/SIN/02ORI/02PTXKIA/115/73953 KIA,1,02PTXKIA 73953 KIA,true,100,100,1106410,73953 KIA,_af8e4d3c-b60c-4090-9c32-1bf4468edfb9,NonConformLoad
NonConformLoad,_18d257b4-93ae-4a2c-997a-6b4f6daa5154,Network/Companies/SIN/02ORI/02PTXKIC/115/73956 KIC,1,02PTXKIC 73956 KIC,true,100,100,1106543,73956 KIC,_f5173894-e843-43c2-a6f5-628b8a8263fd,NonConformLoad
