"PowerTransformer:
ParentInternalId","PowerTransformer:
ParentId","PowerTransformer:
Parent","PowerTransformer:
ParentName","PowerTransformer:
InternalId","PowerTransformer:
ObjectId","PowerTransformer:
ID","PowerTransformer:
Name","PowerTransformer:
Description","PowerTransformer:
mRID","PowerTransformer:
NAFlag","PowerTransformer:
ODBName","PowerTransformer:
ShortID","PowerTransformer:
ObjectType"
613695,{13e3920f-e439-4aa2-acd5-98e1be58cb4c},_13e3920f-e439-4aa2-acd5-98e1be58cb4c,05DGOCHA,1631178,{2847706d-f3d1-4d99-8f93-76e68232237a},_2847706d-f3d1-4d99-8f93-76e68232237a,05CHA T01 115\34.5,05DGOCHA  T-01 115/34.5,XF-05DGOCHA  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613700,{a4cb2f1b-8302-4fd4-8030-a34ceece96d2},_a4cb2f1b-8302-4fd4-8030-a34ceece96d2,05DGOCHL,1631353,{741de1b9-8035-4b13-a82f-ed9e83528b23},_741de1b9-8035-4b13-a82f-ed9e83528b23,05CHL T01 115\34.5,05DGOCHL  T-01 115/34.5,XF-05DGOCHL  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613705,{f276cb23-0239-45e0-93ea-53acbc9003cb},_f276cb23-0239-45e0-93ea-53acbc9003cb,05DGOCID,1631528,{4fcff964-cbd8-4ef8-af01-0e2b7d84860e},_4fcff964-cbd8-4ef8-af01-0e2b7d84860e,05CID T01 115\34.5,05DGOCID  T-01 115/34.5,XF-05DGOCID  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613710,{2b41af4c-8a57-4521-bf54-da5d4502e1a2},_2b41af4c-8a57-4521-bf54-da5d4502e1a2,05DGOCIE,1631674,{c0608d73-871c-4dd8-a7b9-b0ae981196c2},_c0608d73-871c-4dd8-a7b9-b0ae981196c2,05CIE T01 115\13.8,05DGOCIE  T-01 115/13.8,XF-05DGOCIE  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613710,{2b41af4c-8a57-4521-bf54-da5d4502e1a2},_2b41af4c-8a57-4521-bf54-da5d4502e1a2,05DGOCIE,1631680,{bdfaa19e-3ae8-46ee-aa54-d6ea716899b8},_bdfaa19e-3ae8-46ee-aa54-d6ea716899b8,05CIE T02 115\13.8,05DGOCIE  T-02 115/13.8,XF-05DGOCIE  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613715,{1de1cd28-a6bd-476e-96d7-cd879f994a60},_1de1cd28-a6bd-476e-96d7-cd879f994a60,05DGOCLI,1632046,{8dad5866-83dd-453d-a2fc-2a8ff095b49a},_8dad5866-83dd-453d-a2fc-2a8ff095b49a,05CLI T01 115\34.5,05DGOCLI  T-01 115/34.5,XF-05DGOCLI  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613715,{1de1cd28-a6bd-476e-96d7-cd879f994a60},_1de1cd28-a6bd-476e-96d7-cd879f994a60,05DGOCLI,1632052,{b9ae6fdd-fd8c-4fe2-aaa0-ceb7127e27f0},_b9ae6fdd-fd8c-4fe2-aaa0-ceb7127e27f0,05CLI T02 115\34.5,05DGOCLI  T-02 115/34.5,XF-05DGOCLI  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613720,{b52f2a8b-a704-40c1-864e-84dbb341f5e0},_b52f2a8b-a704-40c1-864e-84dbb341f5e0,05DGOCME,1632343,{682fab9f-80cc-4ec3-86af-de9c8a0220d8},_682fab9f-80cc-4ec3-86af-de9c8a0220d8,05CME T01 115\13.8,05DGOCME  T-01 115/13.8,XF-05DGOCME  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613720,{b52f2a8b-a704-40c1-864e-84dbb341f5e0},_b52f2a8b-a704-40c1-864e-84dbb341f5e0,05DGOCME,1632349,{210a795f-5db1-44f3-9e0d-6fe5c2392e70},_210a795f-5db1-44f3-9e0d-6fe5c2392e70,05CME T02 115\13.8,05DGOCME  T-02 115/13.8,XF-05DGOCME  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613735,{f152875e-52e6-4d5f-bf43-f17d59ec4c74},_f152875e-52e6-4d5f-bf43-f17d59ec4c74,05DGOCND,1632728,{e8e4ba03-8f8f-4819-85dd-4eafe3c68f18},_e8e4ba03-8f8f-4819-85dd-4eafe3c68f18,05CND T01 115\34.5,05DGOCND  T-01 115/34.5,XF-05DGOCND  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613735,{f152875e-52e6-4d5f-bf43-f17d59ec4c74},_f152875e-52e6-4d5f-bf43-f17d59ec4c74,05DGOCND,1632734,{a4fe5ec0-f539-4311-9c3b-4cc96b30c519},_a4fe5ec0-f539-4311-9c3b-4cc96b30c519,05CND T02 115\34.5,05DGOCND  T-02 115/34.5,XF-05DGOCND  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613745,{11c7f470-a03f-4e91-b03f-1e405b8012bc},_11c7f470-a03f-4e91-b03f-1e405b8012bc,05DGODGU,1633218,{ccb1ead1-25e8-4ec1-bca0-ad79e5a700a0},_ccb1ead1-25e8-4ec1-bca0-ad79e5a700a0,05DGU T01 115\13.8,05DGODGU  T-01 115/13.8,XF-05DGODGU  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613745,{11c7f470-a03f-4e91-b03f-1e405b8012bc},_11c7f470-a03f-4e91-b03f-1e405b8012bc,05DGODGU,1633224,{32d3ac5a-7dee-4900-8b0f-bcffb05167a4},_32d3ac5a-7dee-4900-8b0f-bcffb05167a4,05DGU T02 115\13.8,05DGODGU  T-02 115/13.8,XF-05DGODGU  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613745,{11c7f470-a03f-4e91-b03f-1e405b8012bc},_11c7f470-a03f-4e91-b03f-1e405b8012bc,05DGODGU,1633230,{cfc4842c-1a9c-4d08-afee-2bc252b7fbe1},_cfc4842c-1a9c-4d08-afee-2bc252b7fbe1,05DGU T03 115\34.5,05DGODGU  T-03 115/34.5,XF-05DGODGU  T-03 115/34.5,true,75-T-03,03,PowerTransformer
613755,{ec35f895-86a9-4cd8-8787-e18c004188f0},_ec35f895-86a9-4cd8-8787-e18c004188f0,05DGOESL,1633747,{17e053e2-3de1-4161-abf4-6f7e0dfb3061},_17e053e2-3de1-4161-abf4-6f7e0dfb3061,05ESL T01 115\34.5,05DGOESL  T-01 115/34.5,XF-05DGOESL  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613755,{ec35f895-86a9-4cd8-8787-e18c004188f0},_ec35f895-86a9-4cd8-8787-e18c004188f0,05DGOESL,1633753,{d5f5ab29-9e61-42fc-aeee-be10e7df3414},_d5f5ab29-9e61-42fc-aeee-be10e7df3414,05ESL T02 110\34.5,05DGOESL  T-02 110/34.5,XF-05DGOESL  T-02 110/34.5,true,75-T-02,02,PowerTransformer
613760,{29c3ddaf-7d75-4292-8cb4-04d491c6bb21},_29c3ddaf-7d75-4292-8cb4-04d491c6bb21,05DGOGDN,1634050,{f4176105-f36e-431a-b1e3-81f87f78c3e2},_f4176105-f36e-431a-b1e3-81f87f78c3e2,05GDN T01 115\13.8,05DGOGDN  T-01 115/13.8,XF-05DGOGDN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613760,{29c3ddaf-7d75-4292-8cb4-04d491c6bb21},_29c3ddaf-7d75-4292-8cb4-04d491c6bb21,05DGOGDN,1634056,{147dbccb-6f5b-4ecf-81f5-f8d425938a74},_147dbccb-6f5b-4ecf-81f5-f8d425938a74,05GDN T02 115\13.8,05DGOGDN  T-02 115/13.8,XF-05DGOGDN  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613765,{03258d40-9657-43a8-8ac1-aa9f199b4c8c},_03258d40-9657-43a8-8ac1-aa9f199b4c8c,05DGOGVR,1634348,{e900fc2e-a8e0-4d1b-b993-00272f8c3175},_e900fc2e-a8e0-4d1b-b993-00272f8c3175,05GVR T01 115\34.5,05DGOGVR  T-01 115/34.5,XF-05DGOGVR  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613765,{03258d40-9657-43a8-8ac1-aa9f199b4c8c},_03258d40-9657-43a8-8ac1-aa9f199b4c8c,05DGOGVR,1634354,{aa896a38-4626-4fa1-a685-a0a5fe12ee43},_aa896a38-4626-4fa1-a685-a0a5fe12ee43,05GVR T02 115\34.5,05DGOGVR  T-02 115/34.5,XF-05DGOGVR  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613770,{f1f9488f-c2ae-4e3b-b14e-81033977058f},_f1f9488f-c2ae-4e3b-b14e-81033977058f,05DGOINW,1634596,{61f92910-d3e3-4f10-ae65-99fe175d7c8b},_61f92910-d3e3-4f10-ae65-99fe175d7c8b,05INW T01 115\13.2,05DGOINW  T-01 115/13.2,XF-05DGOINW  T-01 115/13.2,true,74-T-01,01,PowerTransformer
613775,{bb7b01ba-59ec-4bf6-b3cb-41d44d25114d},_bb7b01ba-59ec-4bf6-b3cb-41d44d25114d,05DGOLAF,1634752,{fc93b582-9d6f-42a0-b6cc-de8bc24b10ee},_fc93b582-9d6f-42a0-b6cc-de8bc24b10ee,05LAF T01 115\34.5,05DGOLAF  T-01 115/34.5,XF-05DGOLAF  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613785,{3ec50375-e9ef-438b-bb70-746c267ebbc0},_3ec50375-e9ef-438b-bb70-746c267ebbc0,05DGOLPA,1635011,{7ba15ed4-fd86-4e7a-868f-8907078e1d36},_7ba15ed4-fd86-4e7a-868f-8907078e1d36,05LPA T01 115\13.2,05DGOLPA  T-01 115/13.2,XF-05DGOLPA  T-01 115/13.2,true,74-T-01,01,PowerTransformer
613810,{ec4a3934-ecd1-469d-9624-acc66dedfb1f},_ec4a3934-ecd1-469d-9624-acc66dedfb1f,05DGOMIL,1635374,{d493fc3f-a857-4811-9ed3-68785da2b2f6},_d493fc3f-a857-4811-9ed3-68785da2b2f6,05MIL T01 115\13.8,05DGOMIL  T-01 115/13.8,XF-05DGOMIL  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613815,{9860a6eb-6ffd-4be3-9c34-ddb00f6e2962},_9860a6eb-6ffd-4be3-9c34-ddb00f6e2962,05DGOMRT,1635507,{491b0b2f-c8ce-4fd0-bc89-e9ff3bd99a44},_491b0b2f-c8ce-4fd0-bc89-e9ff3bd99a44,05MRT T01 110\13.8,05DGOMRT  T-01 110/13.8,XF-05DGOMRT  T-01 110/13.8,true,74-T-01,01,PowerTransformer
613815,{9860a6eb-6ffd-4be3-9c34-ddb00f6e2962},_9860a6eb-6ffd-4be3-9c34-ddb00f6e2962,05DGOMRT,1635513,{7a39f771-7abb-4208-83ee-d504caf617b3},_7a39f771-7abb-4208-83ee-d504caf617b3,05MRT T02 110\13.8,05DGOMRT  T-02 110/13.8,XF-05DGOMRT  T-02 110/13.8,true,74-T-02,02,PowerTransformer
613820,{f05b38f7-14a6-41bf-afaa-c0bbc97a7b69},_f05b38f7-14a6-41bf-afaa-c0bbc97a7b69,05DGOMSS,1635648,{95839c02-30ed-4bff-badb-90ca0e701b91},_95839c02-30ed-4bff-badb-90ca0e701b91,05MSS T01 115\34.5,05DGOMSS  T-01 115/34.5,XF-05DGOMSS  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613825,{092c6430-b867-4dbe-922b-cbda580250a3},_092c6430-b867-4dbe-922b-cbda580250a3,05DGONID,1635824,{5159d861-495d-4696-b18a-e3b43ee0028d},_5159d861-495d-4696-b18a-e3b43ee0028d,05NID T01 115\34.5,05DGONID  T-01 115/34.5,XF-05DGONID  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613825,{092c6430-b867-4dbe-922b-cbda580250a3},_092c6430-b867-4dbe-922b-cbda580250a3,05DGONID,1635830,{2f4ee5cc-2d29-4a14-98fd-a27eb66deddc},_2f4ee5cc-2d29-4a14-98fd-a27eb66deddc,05NID T02 110\13.8,05DGONID  T-02 110/13.8,XF-05DGONID  T-02 110/13.8,true,74-T-02,02,PowerTransformer
613835,{b9e40f6c-4982-4d06-add8-eeccf355302d},_b9e40f6c-4982-4d06-add8-eeccf355302d,05DGOQDO,1636170,{4ce78cf3-8b7c-4c01-bff0-0a28d76b9c88},_4ce78cf3-8b7c-4c01-bff0-0a28d76b9c88,05QDO T01 115\13.8,05DGOQDO  T-01 115/13.8,XF-05DGOQDO  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613835,{b9e40f6c-4982-4d06-add8-eeccf355302d},_b9e40f6c-4982-4d06-add8-eeccf355302d,05DGOQDO,1636176,{587f82e4-6f78-4230-8a61-9ea79b57ab49},_587f82e4-6f78-4230-8a61-9ea79b57ab49,05QDO T02 115\13.8,05DGOQDO  T-02 115/13.8,XF-05DGOQDO  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613840,{975ad410-81fc-44f7-9b54-3d594a287d5d},_975ad410-81fc-44f7-9b54-3d594a287d5d,05DGOSAB,1636427,{c5efe892-f336-4195-8c50-caba159095cc},_c5efe892-f336-4195-8c50-caba159095cc,05SAB T01 110\4.16,05DGOSAB  T-01 110/4.16,XF-05DGOSAB  T-01 110/4.16,true,72-T-01,01,PowerTransformer
613850,{e13b7adf-3496-4fe2-909f-0e4293eb39af},_e13b7adf-3496-4fe2-909f-0e4293eb39af,05DGOSGP,1636578,{5aae5cfc-cdaf-48e3-900c-d75dbf92b0bd},_5aae5cfc-cdaf-48e3-900c-d75dbf92b0bd,05SGP T01 115\34.5,05DGOSGP  T-01 115/34.5,XF-05DGOSGP  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613855,{04082356-79aa-497b-884f-fadc18ff3bdd},_04082356-79aa-497b-884f-fadc18ff3bdd,05DGOSOM,1636725,{b31fd1d9-66df-4d74-980b-577594ce71dc},_b31fd1d9-66df-4d74-980b-577594ce71dc,05SOM T01 115\34.5,05DGOSOM  T-01 115/34.5,XF-05DGOSOM  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613865,{187182eb-dda4-4429-bf82-62e489e0280e},_187182eb-dda4-4429-bf82-62e489e0280e,05DGOVGR,1637217,{c17bb3da-4d32-4fee-bdf7-0dab0b5c0433},_c17bb3da-4d32-4fee-bdf7-0dab0b5c0433,05VGR T01 115\34.5,05DGOVGR  T-01 115/34.5,XF-05DGOVGR  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613865,{187182eb-dda4-4429-bf82-62e489e0280e},_187182eb-dda4-4429-bf82-62e489e0280e,05DGOVGR,1637223,{10b6bb76-2562-4061-b197-5c828a2d73a9},_10b6bb76-2562-4061-b197-5c828a2d73a9,05VGR T02 115\13.8,05DGOVGR  T-02 115/13.8,XF-05DGOVGR  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613870,{74cb6b85-c018-4814-9ba6-a2c1553dc03e},_74cb6b85-c018-4814-9ba6-a2c1553dc03e,05JRZAEP,1637539,{f1c503b2-7798-499a-a159-e98e547b9fd3},_f1c503b2-7798-499a-a159-e98e547b9fd3,05AEP T01 115\13.8,05JRZAEP  T-01 115/13.8,XF-05JRZAEP  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613870,{74cb6b85-c018-4814-9ba6-a2c1553dc03e},_74cb6b85-c018-4814-9ba6-a2c1553dc03e,05JRZAEP,1637545,{f0679873-caf8-4e4b-a023-f8abbd048bdc},_f0679873-caf8-4e4b-a023-f8abbd048bdc,05AEP T02 115\13.8,05JRZAEP  T-02 115/13.8,XF-05JRZAEP  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613885,{efc73188-aae7-43cb-857f-19c1fa1c3e0c},_efc73188-aae7-43cb-857f-19c1fa1c3e0c,05JRZAON,1637985,{98a1e54c-a0d9-4f48-a48a-c484ffafa07e},_98a1e54c-a0d9-4f48-a48a-c484ffafa07e,05AON T01 115\34.5,05JRZAON  T-01 115/34.5,XF-05JRZAON  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613885,{efc73188-aae7-43cb-857f-19c1fa1c3e0c},_efc73188-aae7-43cb-857f-19c1fa1c3e0c,05JRZAON,1637991,{6796faa3-fa53-4721-994f-a6930955a8e6},_6796faa3-fa53-4721-994f-a6930955a8e6,05AON T02 115\34.5,05JRZAON  T-02 115/34.5,XF-05JRZAON  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613895,{a9c1f702-3f0c-47b5-8612-da38a5102af8},_a9c1f702-3f0c-47b5-8612-da38a5102af8,05JRZAZT,1638345,{0ac72d6c-1085-41e2-a6e1-cda0aab438dc},_0ac72d6c-1085-41e2-a6e1-cda0aab438dc,05AZT T01 115\13.8,05JRZAZT  T-01 115/13.8,XF-05JRZAZT  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613895,{a9c1f702-3f0c-47b5-8612-da38a5102af8},_a9c1f702-3f0c-47b5-8612-da38a5102af8,05JRZAZT,1638351,{a65a30dd-3cf4-4db8-ac2e-758325007e62},_a65a30dd-3cf4-4db8-ac2e-758325007e62,05AZT T02 115\13.8,05JRZAZT  T-02 115/13.8,XF-05JRZAZT  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613900,{d39a1cc6-3049-4efc-9492-1d84a819d5c6},_d39a1cc6-3049-4efc-9492-1d84a819d5c6,05JRZBJZ,1638668,{406b0a07-5e18-4531-8297-93342433bc44},_406b0a07-5e18-4531-8297-93342433bc44,05BJZ T01 115\34.5,05JRZBJZ  T-01 115/34.5,XF-05JRZBJZ  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613900,{d39a1cc6-3049-4efc-9492-1d84a819d5c6},_d39a1cc6-3049-4efc-9492-1d84a819d5c6,05JRZBJZ,1638674,{4dfa9f88-0263-40b1-9023-fb8888862117},_4dfa9f88-0263-40b1-9023-fb8888862117,05BJZ T02 115\34.5,05JRZBJZ  T-02 115/34.5,XF-05JRZBJZ  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613910,{c613f107-e7cd-4aa4-962d-3b8a36723599},_c613f107-e7cd-4aa4-962d-3b8a36723599,05JRZCAR,1639085,{0b7210aa-5844-4537-9ac8-60fd970657ec},_0b7210aa-5844-4537-9ac8-60fd970657ec,05CAR T01 115\13.8,05JRZCAR  T-01 115/13.8,XF-05JRZCAR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613910,{c613f107-e7cd-4aa4-962d-3b8a36723599},_c613f107-e7cd-4aa4-962d-3b8a36723599,05JRZCAR,1639091,{ff960736-afca-492b-b7bd-f001acab5869},_ff960736-afca-492b-b7bd-f001acab5869,05CAR T02 115\13.8,05JRZCAR  T-02 115/13.8,XF-05JRZCAR  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613925,{4355fcfd-b8d9-464f-bed7-452781cf2847},_4355fcfd-b8d9-464f-bed7-452781cf2847,05JRZCER,1639486,{5f1712c0-7b26-45a1-8c32-84fe8780c21e},_5f1712c0-7b26-45a1-8c32-84fe8780c21e,05CER T01 115\13.8,05JRZCER  T-01 115/13.8,XF-05JRZCER  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613930,{d0ffdcaf-b083-4cef-b0f5-60990f912ea7},_d0ffdcaf-b083-4cef-b0f5-60990f912ea7,05JRZCGR,1639713,{8d80aa97-a98b-4188-947a-6d0299d55128},_8d80aa97-a98b-4188-947a-6d0299d55128,05CGR T01 115\13.8,05JRZCGR  T-01 115/13.8,XF-05JRZCGR  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613930,{d0ffdcaf-b083-4cef-b0f5-60990f912ea7},_d0ffdcaf-b083-4cef-b0f5-60990f912ea7,05JRZCGR,1639719,{333f5e09-96af-4d1b-81b5-df099580d395},_333f5e09-96af-4d1b-81b5-df099580d395,05CGR T02 115\34.5,05JRZCGR  T-02 115/34.5,XF-05JRZCGR  T-02 115/34.5,true,75-T-02,02,PowerTransformer
613930,{d0ffdcaf-b083-4cef-b0f5-60990f912ea7},_d0ffdcaf-b083-4cef-b0f5-60990f912ea7,05JRZCGR,1639725,{b4e22aad-09fd-4f40-80a1-6438b5b59b81},_b4e22aad-09fd-4f40-80a1-6438b5b59b81,05CGR T03 115\13.8,05JRZCGR  T-03 115/13.8,XF-05JRZCGR  T-03 115/13.8,true,74-T-03,03,PowerTransformer
613935,{d496dff4-a9f7-4e5c-8bf9-ce995636949a},_d496dff4-a9f7-4e5c-8bf9-ce995636949a,05JRZCJM,1640030,{46c8eaaa-310c-452f-a23a-fe4493524ca4},_46c8eaaa-310c-452f-a23a-fe4493524ca4,05CJM T01 115\13.8,05JRZCJM  T-01 115/13.8,XF-05JRZCJM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613940,{92a28646-3665-4721-9f5e-36f5bec17ae7},_92a28646-3665-4721-9f5e-36f5bec17ae7,05JRZCLG,1640242,{ddb621cb-8c5c-4de8-90e2-3fb95c47e04b},_ddb621cb-8c5c-4de8-90e2-3fb95c47e04b,05CLG T01 115\13.8,05JRZCLG  T-01 115/13.8,XF-05JRZCLG  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613940,{92a28646-3665-4721-9f5e-36f5bec17ae7},_92a28646-3665-4721-9f5e-36f5bec17ae7,05JRZCLG,1640248,{685d58c5-6f05-4cda-bf40-1f6354153d66},_685d58c5-6f05-4cda-bf40-1f6354153d66,05CLG T02 115\13.8,05JRZCLG  T-02 115/13.8,XF-05JRZCLG  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613975,{13f76ba0-4bf3-4fa3-9c23-d8cc702ea3e5},_13f76ba0-4bf3-4fa3-9c23-d8cc702ea3e5,05JRZCUA,1640980,{4bbf9819-2249-4ee1-a40a-43f7e4b38d45},_4bbf9819-2249-4ee1-a40a-43f7e4b38d45,05CUA T01 115\34.5,05JRZCUA  T-01 115/34.5,XF-05JRZCUA  T-01 115/34.5,true,75-T-01,01,PowerTransformer
613980,{f694588a-d17a-4a54-ba7f-be67a09b0e37},_f694588a-d17a-4a54-ba7f-be67a09b0e37,05JRZCUE,1641155,{9908b92e-eb62-48b4-b317-76ba99643ca0},_9908b92e-eb62-48b4-b317-76ba99643ca0,05CUE T01 115\13.8,05JRZCUE  T-01 115/13.8,XF-05JRZCUE  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613980,{f694588a-d17a-4a54-ba7f-be67a09b0e37},_f694588a-d17a-4a54-ba7f-be67a09b0e37,05JRZCUE,1641161,{2a8f41e7-055c-40ef-a359-e80557932c5d},_2a8f41e7-055c-40ef-a359-e80557932c5d,05CUE T02 115\13.8,05JRZCUE  T-02 115/13.8,XF-05JRZCUE  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613985,{96a01c53-eb39-4888-8387-5895ac1f63a6},_96a01c53-eb39-4888-8387-5895ac1f63a6,05JRZCVA,1641473,{29d08544-140a-4b8b-a465-42e3d022a6ae},_29d08544-140a-4b8b-a465-42e3d022a6ae,05CVA T01 115\13.8,05JRZCVA  T-01 115/13.8,XF-05JRZCVA  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613985,{96a01c53-eb39-4888-8387-5895ac1f63a6},_96a01c53-eb39-4888-8387-5895ac1f63a6,05JRZCVA,1641479,{f4920863-20cd-46aa-b22d-653fe3325b92},_f4920863-20cd-46aa-b22d-653fe3325b92,05CVA T02 115\13.8,05JRZCVA  T-02 115/13.8,XF-05JRZCVA  T-02 115/13.8,true,74-T-02,02,PowerTransformer
613990,{e87a3ad0-49fd-426e-99a0-9e600f0ad48f},_e87a3ad0-49fd-426e-99a0-9e600f0ad48f,05JRZCZL,1641800,{5c86ba22-1e24-4425-b2d3-8094face98d3},_5c86ba22-1e24-4425-b2d3-8094face98d3,05CZL T01 115\13.8,05JRZCZL  T-01 115/13.8,XF-05JRZCZL  T-01 115/13.8,true,74-T-01,01,PowerTransformer
613990,{e87a3ad0-49fd-426e-99a0-9e600f0ad48f},_e87a3ad0-49fd-426e-99a0-9e600f0ad48f,05JRZCZL,1641806,{4932ef67-59ce-4706-9976-e03a9a96ed0b},_4932ef67-59ce-4706-9976-e03a9a96ed0b,05CZL T02 115\13.8,05JRZCZL  T-02 115/13.8,XF-05JRZCZL  T-02 115/13.8,true,74-T-02,02,PowerTransformer
614005,{ff9af1fd-6d6a-4e63-84c5-01f45f9006b0},_ff9af1fd-6d6a-4e63-84c5-01f45f9006b0,05JRZDUN,1642208,{f9d7f189-3d41-43a6-a584-d44dfbfce976},_f9d7f189-3d41-43a6-a584-d44dfbfce976,05DUN T01 115\13.8,05JRZDUN  T-01 115/13.8,XF-05JRZDUN  T-01 115/13.8,true,74-T-01,01,PowerTransformer
614020,{3960ec1b-6107-46a1-ad10-0a2156b5acec},_3960ec1b-6107-46a1-ad10-0a2156b5acec,05JRZFTS,1642508,{4fcee97d-dd52-458f-8b75-0d85c340d5a3},_4fcee97d-dd52-458f-8b75-0d85c340d5a3,05FTS T01 115\13.8,05JRZFTS  T-01 115/13.8,XF-05JRZFTS  T-01 115/13.8,true,74-T-01,01,PowerTransformer
614020,{3960ec1b-6107-46a1-ad10-0a2156b5acec},_3960ec1b-6107-46a1-ad10-0a2156b5acec,05JRZFTS,1642514,{58eb41d6-c2f4-4cd4-b991-3b9575f71a66},_58eb41d6-c2f4-4cd4-b991-3b9575f71a66,05FTS T02 115\13.8,05JRZFTS  T-02 115/13.8,XF-05JRZFTS  T-02 115/13.8,true,74-T-02,02,PowerTransformer
614030,{694facff-943f-4d6b-bc11-b53eeb60bcee},_694facff-943f-4d6b-bc11-b53eeb60bcee,05JRZGAV,1642902,{620cf847-a3fe-454e-b234-cf330c1d3473},_620cf847-a3fe-454e-b234-cf330c1d3473,05GAV T01 115\34.5,05JRZGAV  T-01 115/34.5,XF-05JRZGAV  T-01 115/34.5,true,75-T-01,01,PowerTransformer
614035,{812a43e9-d8ea-44e8-ac3e-97c567b7f28b},_812a43e9-d8ea-44e8-ac3e-97c567b7f28b,05JRZGEM,1643072,{0910b83c-e320-43da-820b-e061079d4647},_0910b83c-e320-43da-820b-e061079d4647,05GEM T01 115\13.8,05JRZGEM  T-01 115/13.8,XF-05JRZGEM  T-01 115/13.8,true,74-T-01,01,PowerTransformer
614040,{5e0fac87-362e-4ba6-b22f-8bb4d74dd503},_5e0fac87-362e-4ba6-b22f-8bb4d74dd503,05JRZGJO,1643270,{cc090113-2854-4c03-b932-545418235d19},_cc090113-2854-4c03-b932-545418235d19,05GJO T01 115\13.8,05JRZGJO  T-01 115/13.8,XF-05JRZGJO  T-01 115/13.8,true,74-T-01,01,PowerTransformer
614040,{5e0fac87-362e-4ba6-b22f-8bb4d74dd503},_5e0fac87-362e-4ba6-b22f-8bb4d74dd503,05JRZGJO,1643276,{f42a5966-97a4-4651-92da-d5005851d9b7},_f42a5966-97a4-4651-92da-d5005851d9b7,05GJO T02 115\13.8,05JRZGJO  T-02 115/13.8,XF-05JRZGJO  T-02 115/13.8,true,74-T-02,02,PowerTransformer
614045,{35f8fc4f-9545-49c8-a2b5-4437f7e2dffc},_35f8fc4f-9545-49c8-a2b5-4437f7e2dffc,05JRZGNA,1643574,{284fa7c8-eb07-435e-92e7-05f79990080c},_284fa7c8-eb07-435e-92e7-05f79990080c,05GNA T01 115\34.5,05JRZGNA  T-01 115/34.5,XF-05JRZGNA  T-01 115/34.5,true,75-T-01,01,PowerTransformer
614045,{35f8fc4f-9545-49c8-a2b5-4437f7e2dffc},_35f8fc4f-9545-49c8-a2b5-4437f7e2dffc,05JRZGNA,1643580,{3064fc82-933f-4032-ad6a-2f5a23c3f235},_3064fc82-933f-4032-ad6a-2f5a23c3f235,05GNA T02 115\34.5,05JRZGNA  T-02 115/34.5,XF-05JRZGNA  T-02 115/34.5,true,75-T-02,02,PowerTransformer
