"PowerTransformer:
ID","PowerTransformer:
transformerType","PowerTransformer:
InternalId","PowerTransformer:
Name","PowerTransformer:
Parent","PowerTransformer:
ObjectType"
_6a2b16d8-b4b8-4031-bf51-496a3f50736e,fix,1596974,05VJZ AT97 13.8\1.0,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_1c389fb6-7133-467e-9efb-2eb7fb080fd4,voltageControl,1596979,05VJZ AT97 230\115,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_71432930-3677-4dea-8b7c-660dfec956fd,fix,1596985,05VJZ AT98 115\1.0,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_354ab85a-cdb5-4d18-8ef7-8ad11dc9e04e,fix,1596990,05VJZ AT98 13.8\1.0,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_3b7f50fb-3440-4edd-9b65-d8d1ea796432,voltageControl,1596995,05VJZ AT98 230\115,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_788645ca-fc6e-460a-bf10-e123da7ed89e,fix,1597001,05VJZ AT99 115\1.0,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_843b8f25-e2a0-4b18-9bc2-124a4dd7cd9b,fix,1597006,05VJZ AT99 13.8\1.0,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_d4a50e9d-7806-4201-9784-90c70c20a581,voltageControl,1597011,05VJZ AT99 230\115,_64236720-6137-44a9-9d35-01daa4f363e4,PowerTransformer
_2753aa33-94e1-42a8-95c2-d740e007a7b6,voltageControl,1597439,05VST T05 34.5\0.4,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,PowerTransformer
_e32450d2-05c2-486c-8ab1-91478f6b60df,voltageControl,1597445,05VST T06 34.5\0.4,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,PowerTransformer
_ae8bd526-fa45-4820-b6c3-a69f4c910822,fix,1597451,05VST T56 34.A\1.0,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,PowerTransformer
_e5e74a9b-d6b3-4d8f-ad2e-f05e371fe678,fix,1597456,05VST T56 34.B\1.0,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,PowerTransformer
_ca0902c5-1573-4c7b-a606-d12054dd5d76,voltageControl,1597461,05VST T56 400\1.0,_59aaf2cd-20c5-44c2-b39a-131dc2453a92,PowerTransformer
_aed9f449-42fc-4f9e-a614-98cc8195c098,voltageControl,1597850,05VSU T01 34.5\0.4,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_a961670a-6819-4bd3-a047-cf197e0afbaf,voltageControl,1597856,05VSU T02 34.5\0.4,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_504584b8-7d55-480d-b89a-98adc3a1dcea,voltageControl,1597862,05VSU T03 34.5\0.4,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_24d10806-a3b0-400a-8e09-f0411d027afb,voltageControl,1597868,05VSU T04 34.5\0.4,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_7c4f390a-323d-4f20-8850-e159b53e55aa,fix,1597874,05VSU T12 34.A\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_4ae88d2c-1cd2-44b9-9218-1eb18ab8fb17,fix,1597879,05VSU T12 34.B\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_f0414c7c-f25f-41a2-b2e0-37fad38fed49,voltageControl,1597884,05VSU T12 400\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_916c08ea-91a3-4ead-af9a-4b9d1f841553,fix,1597890,05VSU T34 34.A\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_77e7bbaa-d843-4cc1-80c2-dc8205403f76,fix,1597895,05VSU T34 34.B\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_2dde650f-a20b-4923-95fb-fd1a995aabb8,voltageControl,1597900,05VSU T34 400\1.0,_2f717e49-2d4f-4f77-8c4f-d7e002307aa5,PowerTransformer
_49bc9ab2-735d-43e4-b047-f376173da33f,voltageControl,1598367,05ABG T01 115\13.8,_504c88c8-544a-4f2e-8371-4ba66d5ad058,PowerTransformer
_a15ce179-3140-4ed7-ad18-2d55fe0c8fd0,voltageControl,1598715,05ALV T01 115\13.8,_d5657798-3fd1-4bcd-9724-817ef98ab6ba,PowerTransformer
_75f97676-090a-44f7-ac95-2ca791118040,voltageControl,1599153,05ARM T01 115\13.8,_0c2fddaa-dd4a-437a-a60b-6c93a98b235f,PowerTransformer
_48674e99-42c5-4215-89c1-856045e46625,voltageControl,1599454,05BLV T01 110\13.8,_acfc4354-7e18-415d-be59-97c71eeda24e,PowerTransformer
_05bc13d3-70dd-4053-bbc5-380563ebfa7b,voltageControl,1600191,05BOQ T01 115\4.16,_f24802d4-7020-49c3-81ee-c6806c151408,PowerTransformer
_51c4e1eb-6718-4e9b-b65e-3a9d29fa53d8,voltageControl,1600197,05BOQ T02 110\4.16,_f24802d4-7020-49c3-81ee-c6806c151408,PowerTransformer
_1c3db0e0-2856-4130-8e4c-f7bfc3836647,voltageControl,1600203,05BOQ T03 115\4.16,_f24802d4-7020-49c3-81ee-c6806c151408,PowerTransformer
_c36580d9-c2a1-48d2-a808-26b9249b3049,voltageControl,1600209,05BOQ T04 115\4.16,_f24802d4-7020-49c3-81ee-c6806c151408,PowerTransformer
_43937b3b-08c1-4777-8876-5235c201e86b,voltageControl,1611328,05BQL T01 13.8\4.16,_78024bfb-93d7-4e40-b263-80d0c822e14c,PowerTransformer
_a913d02d-60bd-4786-ad1d-9b11067efb9a,voltageControl,1611476,05BUF T01 110\14.49,_75cd736d-bfdc-4a05-90f8-7200694516b5,PowerTransformer
_bfba1a36-6cff-4ce2-9a20-9b640038dc84,voltageControl,1611647,05CAT T01 115\34.5,_ed5ffb8b-854b-4e83-94b0-3ca7838901ad,PowerTransformer
_6dd2a460-9303-40ae-895b-ab63f01fc7cf,voltageControl,1611838,05CGU T01 115\13.8,_a622de8d-e428-4016-8210-f46996dbd01f,PowerTransformer
_6be686b0-1099-47d8-beba-c477f5bc9180,voltageControl,1611844,05CGU T02 110\13.8,_a622de8d-e428-4016-8210-f46996dbd01f,PowerTransformer
_444d41bd-3bb6-4fd1-80a8-d1fca5cfd2bd,fix,1612088,05CLN T05 115\4.16,_d458fd0b-0e7b-428f-982f-eaa2eb54ee6a,PowerTransformer
_f06b9a39-508b-4890-bb60-af7c056f0bb7,voltageControl,1612408,05DEL T01 115\13.8,_75fd9a6c-39e0-432d-b179-48c8d6b096b1,PowerTransformer
_576d1464-de22-4f7a-9e18-6570cafac4c6,voltageControl,1612414,05DEL T02 115\13.8,_75fd9a6c-39e0-432d-b179-48c8d6b096b1,PowerTransformer
_273dae57-4ca7-40f3-ab9f-077391b6f152,voltageControl,1612791,05DLD T01 115\13.8,_68dfd1b8-5f70-4266-9dc3-99094f7505db,PowerTransformer
_1b0b9297-5fda-4780-bf44-8b50371e8891,voltageControl,1612797,05DLD T02 115\13.8,_68dfd1b8-5f70-4266-9dc3-99094f7505db,PowerTransformer
_053c8369-147f-4d8e-83f6-bcca51db1e4d,voltageControl,1613201,05ESC T01 110\34.5,_78635ab7-408f-46d4-9728-a60ed092930f,PowerTransformer
_764de7f3-df82-48fc-b459-1fb0fe170487,voltageControl,1613357,05GCH T01 115\34.5,_13e1f8ee-a057-4f8b-8571-d718e2b3b56b,PowerTransformer
_8189bc18-bc40-467d-96a8-2472508aaddf,voltageControl,1613497,05GVD T01 110\34.5,_4c7f523f-4f0c-4759-8037-a6d5ad6fd71b,PowerTransformer
_aeb16100-9c13-478e-b876-0560d10335aa,voltageControl,1613744,05HCL T20 230\13.8,_ba3ffc66-b7a9-4573-bb4b-67ca8a3de06b,PowerTransformer
_5520485c-aa05-40e7-aba0-191a0380ff7a,voltageControl,1613750,05HCL T21 230\13.8,_ba3ffc66-b7a9-4573-bb4b-67ca8a3de06b,PowerTransformer
_17c5e99f-1d50-43e3-8c98-eca40e2b7cb5,voltageControl,1613756,05HCL T24 230\13.8,_ba3ffc66-b7a9-4573-bb4b-67ca8a3de06b,PowerTransformer
_53b6fd2c-31de-4ec5-93ea-cda87d81e179,voltageControl,1613974,05JEZ T01 110\13.8,_31763e88-6641-4fc0-bfe4-51a35fa73ac0,PowerTransformer
_88720aa5-f0f8-4d78-b53a-5895347b4bbd,voltageControl,1613980,05JEZ T02 110\34.5,_31763e88-6641-4fc0-bfe4-51a35fa73ac0,PowerTransformer
_183d41a8-2b9c-431d-9097-191b799aaf98,voltageControl,1613986,05JEZ T03 115\34.5,_31763e88-6641-4fc0-bfe4-51a35fa73ac0,PowerTransformer
_312834c9-e13a-4d7c-9ead-1b5fc4013a17,voltageControl,1614271,05KOO T01 110\13.8,_69e37ba0-7074-4405-b88d-c5059c2a2423,PowerTransformer
_3a800e98-4df5-41dd-9a7f-2db0df2586b7,voltageControl,1614482,05LCS T01 110\13.8,_07c0cb7d-d769-4812-a6a5-8885359ea67d,PowerTransformer
_5b0f5dc8-5fbb-4156-a3c1-96f80a2e2868,voltageControl,1614488,05LCS T02 115\34.5,_07c0cb7d-d769-4812-a6a5-8885359ea67d,PowerTransformer
_f5bcfe1e-187e-4573-8da6-e5e154ec3752,voltageControl,1614645,05LPL T01 115\13.8,_a95be5f9-9c5f-49ac-8c50-f23814a2a313,PowerTransformer
_10b10d08-9288-498c-acd6-280dbc79e347,fix,1614651,05LPL T04 115\4.16,_a95be5f9-9c5f-49ac-8c50-f23814a2a313,PowerTransformer
_6c0eb97d-01bb-4a97-ac3f-d2bc148d38e1,voltageControl,1614915,05MOQ T01 110\13.8,_511900f0-cd50-498c-8684-40dc144daeeb,PowerTransformer
_86aeea9c-11a9-45f1-84a3-32255250f61b,voltageControl,1615067,05NAI T01 115\13.8,_db5794c6-119e-4c09-a11c-f78ffcdeb944,PowerTransformer
_832debe0-61a1-40f3-a61f-d9998d41bfe6,voltageControl,1615313,05NHO T01 115\34.5,_9e61d4ba-7c08-4316-b6e0-2d1a326ae5d5,PowerTransformer
_cc1e2222-4395-4e5b-8508-56ff0b8670ab,voltageControl,1615319,05NHO T02 115\34.5,_9e61d4ba-7c08-4316-b6e0-2d1a326ae5d5,PowerTransformer
_d5166a0d-a167-4db1-9fd8-aee514f8aa31,voltageControl,1615670,05OAS T01 115\34.5,_4a873f78-5e43-41f7-b46b-6ea625a219b7,PowerTransformer
_66875b88-73f2-40df-adf5-e1579177b6fa,voltageControl,1615676,05OAS T02 115\34.5,_4a873f78-5e43-41f7-b46b-6ea625a219b7,PowerTransformer
_afb661d1-ef6b-486e-985f-7e10bc90aca7,voltageControl,1615986,05OJI T02 115\13.8,_f62d6a17-85a8-42a0-ade3-6e1deaa46405,PowerTransformer
_6849ef35-2ae2-4a60-bee6-0225966fd53e,voltageControl,1615992,05OJI T01 110\13.8,_f62d6a17-85a8-42a0-ade3-6e1deaa46405,PowerTransformer
_2f340d2b-4a86-4701-9877-a4b45bc3a731,voltageControl,1616389,05PAR T01 110\14.4,_7c54895f-2a8f-4608-b7b4-e279961e5a7f,PowerTransformer
_8e7ff1f2-1aca-43e5-80fa-cf736dbb2c7e,voltageControl,1616395,05PAR T02 110\14.49,_7c54895f-2a8f-4608-b7b4-e279961e5a7f,PowerTransformer
_00dca606-1d27-4c0e-947e-22d2b130341d,voltageControl,1616401,05PAR T03 110\14.49,_7c54895f-2a8f-4608-b7b4-e279961e5a7f,PowerTransformer
_298421db-9d3c-45c7-a17f-894a8d00a039,voltageControl,1616706,05PTJ T01 115\34.5,_a31e1656-30d7-4acd-9434-09902af4b354,PowerTransformer
_862fdd4d-35c9-48a2-8a5e-1a8eb8b4927e,voltageControl,1616920,05RIF T01 110\34.5,_a8cfbdf5-9f2d-4c56-a4b6-f901fe94adcc,PowerTransformer
_dac4daac-c7f3-4822-b49e-58235a172acb,voltageControl,1616926,05RIF T02 115\13.8,_a8cfbdf5-9f2d-4c56-a4b6-f901fe94adcc,PowerTransformer
_3a2c2506-ed99-46b9-a756-df97b7a7f054,voltageControl,1617438,05SGU T01 110\14.49,_3fd5a660-f1ab-492a-a0d1-d5b765fb9b13,PowerTransformer
_6b2911b4-64c4-4680-8c6b-1a80ee4e72b0,voltageControl,1617444,05SGU T02 115\13.8,_3fd5a660-f1ab-492a-a0d1-d5b765fb9b13,PowerTransformer
_19281412-18ad-4bd2-8f4f-b6a2710d7d67,voltageControl,1617616,05SMO T01 110\34.5,_92fd5dd9-b235-4124-aabb-fe16b80faa56,PowerTransformer
_cb2deb02-d1f3-47ee-be70-ff532f0a699a,voltageControl,1617867,05THS T01 110\34.5,_2e42edf7-bdbb-4453-83c1-3bf77b50bf99,PowerTransformer
_94fd70df-e091-4c0c-b906-6a5f6d727822,voltageControl,1617873,05THS T02 110\34.5,_2e42edf7-bdbb-4453-83c1-3bf77b50bf99,PowerTransformer
_ce572f76-5c69-4cce-b5c3-64ac408fcfdb,voltageControl,1618182,05TRE T01 115\34.5,_36d0a7e0-03f0-41da-94c4-88271ba56317,PowerTransformer
_afd4235c-be16-4dab-9aba-9c27357dfdf1,voltageControl,1618694,05WRA T01 115\13.8,_7b280d7c-ce17-4071-a91a-3a37e7eb38b2,PowerTransformer
_607613e2-1634-4c28-8c83-44ed9571b06e,voltageControl,1619094,05AMA T01 115\23.9,_d9ae579f-ad07-493e-95ea-b1e6d646816c,PowerTransformer
_7d5922f1-1af7-4a32-8219-b5797c6e7bb5,voltageControl,1619100,05AMA T02 115\23.9,_d9ae579f-ad07-493e-95ea-b1e6d646816c,PowerTransformer
_d7cc54f7-5852-41d2-9880-7d5cd969643b,voltageControl,1619400,05AMR T01 115\23.9,_26ef0dc2-f10b-4675-a3c0-b38966832bab,PowerTransformer
_c19cdc57-9061-44de-9bc2-a77dfc2fb5ad,voltageControl,1619406,05AMR T02 115\23.9,_26ef0dc2-f10b-4675-a3c0-b38966832bab,PowerTransformer
_be95c0d2-14a5-4071-8a5e-b088e76ac0c0,voltageControl,1619683,05ARE T01 115\34.5,_bbf0fc88-8606-4b9a-a606-bfb03476b67e,PowerTransformer
_da792913-c614-4fb9-b838-94f688fd26e5,voltageControl,1620015,05AVO T01 115\34.5,_f9b028ff-b833-4cdc-b95f-162a80fa9124,PowerTransformer
_35303bde-99e6-43d6-af54-e4f54514029f,voltageControl,1620021,05AVO T02 115\34.5,_f9b028ff-b833-4cdc-b95f-162a80fa9124,PowerTransformer
_12710b48-23d0-42b4-8399-7529d3a0bd40,voltageControl,1620027,05AVO T03 115\34.5,_f9b028ff-b833-4cdc-b95f-162a80fa9124,PowerTransformer
_9febace7-54b6-4ad0-ba80-6a05f5b55236,voltageControl,1620444,05BAS T01 115\34.5,_34665711-52be-40aa-ae2c-528dab353d3a,PowerTransformer
_f2b6058b-fd5b-41b2-9def-5bedc802c843,voltageControl,1620642,05CAS T01 115\23.9,_86032909-c05e-431b-95ff-376f86c198ff,PowerTransformer
_ae6fd78f-88d6-4acb-8c76-f6c3a39f588b,voltageControl,1620648,05CAS T02 115\23.0,_86032909-c05e-431b-95ff-376f86c198ff,PowerTransformer
_dd803817-de74-48a9-a3d7-d729e3b0da65,voltageControl,1620855,05CCD T01 115\23.9,_b4d7f23a-ce27-466e-bced-eb75d8668183,PowerTransformer
_a371a118-27ed-43ee-94b7-12481f9dce1c,voltageControl,1621226,05CHC T01 115\34.5,_bc9ca8cf-c65b-45f7-b915-4adc4b10799f,PowerTransformer
_b57dde5f-0860-466e-9556-d0b275c872c5,voltageControl,1621232,05CHC T02 115\13.8,_bc9ca8cf-c65b-45f7-b915-4adc4b10799f,PowerTransformer
_93de3376-33bb-45ad-bed6-202a7cb462b3,voltageControl,1621238,05CHC T03 115\34.5,_bc9ca8cf-c65b-45f7-b915-4adc4b10799f,PowerTransformer
_de855b1e-0035-4f9c-834e-4536e2366965,voltageControl,1621244,05CHC T04 115\13.8,_bc9ca8cf-c65b-45f7-b915-4adc4b10799f,PowerTransformer
_2b8ec5c3-25f5-4c48-a959-4ce64d26a00c,voltageControl,1621550,05CIN T01 115\23.9,_a6b26c42-5bc0-47d2-9ab0-5bcafdf6394d,PowerTransformer
_768e8ba7-eecb-4eb6-8c72-1dd11f055eb1,voltageControl,1621556,05CIN T02 115\23.9,_a6b26c42-5bc0-47d2-9ab0-5bcafdf6394d,PowerTransformer
_cdca8da4-49df-4779-8eb8-761bd5454fe5,voltageControl,1622097,05CPN T01 115\23.9,_8f0a1a95-1b65-4bf1-9b07-16515c6df14c,PowerTransformer
_03bd9bc9-b2c0-4403-9d99-5b2300d0e939,voltageControl,1622103,05CPN T02 110\23.9,_8f0a1a95-1b65-4bf1-9b07-16515c6df14c,PowerTransformer
_20655d9d-701c-43d2-9792-7a85f4f0e54f,voltageControl,1622374,05CRC T01 115\34.5,_d747c2c3-eaa2-47ea-bf32-add609ae6a65,PowerTransformer
_8d708eec-2639-47c0-897b-afd1d4c917a2,voltageControl,1622547,05CRL T01 115\34.5,_aacb81ca-e502-4d2b-8e6e-a45dcbd684ac,PowerTransformer
_b374ea3c-bdbb-401b-929b-1b7acfbfe1bd,voltageControl,1622933,05CUP T07 115\23.9,_e70d235e-f704-4903-a03e-1e901f1a9305,PowerTransformer
_6306e351-1756-41de-a208-1edb192f5c5f,voltageControl,1622939,05CUP T08 115\23.9,_e70d235e-f704-4903-a03e-1e901f1a9305,PowerTransformer
_a7397d52-4dab-4794-b848-40b8730713b4,voltageControl,1623256,05DIV T01 115\34.5,_20c48414-0ed9-4e86-be3a-6557375acbf1,PowerTransformer
_01f35cb9-1e6b-4e35-9b07-82781b55b720,voltageControl,1623428,05ESZ T01 115\23.9,_203eedb4-19ef-4c97-8d8f-1cdf30be4e46,PowerTransformer
_3553cb5a-a9fb-471c-b1a8-2f298938af90,voltageControl,1623434,05ESZ T02 115\23.9,_203eedb4-19ef-4c97-8d8f-1cdf30be4e46,PowerTransformer
_426ae1ad-fbec-4873-a44c-79f2d6b45111,voltageControl,1623440,05ESZ T03 115\23.9,_203eedb4-19ef-4c97-8d8f-1cdf30be4e46,PowerTransformer
_627056b6-3792-4ec9-a6b6-373647285b9e,voltageControl,1623615,05FMR T01 115\23.9,_7e6622c5-8a8c-49ce-a23b-b8c12df56d42,PowerTransformer
_19c20e27-d6e0-45be-8ca1-d913291f6bb5,voltageControl,1624317,05GTR T01 115\23.9,_eb6fea68-83fb-4801-bb5c-6d3ffc875e74,PowerTransformer
_93a9370c-0016-4671-961f-7996d47b4154,voltageControl,1624501,05HDS T01 115\23.9,_40c96b42-1a95-4591-a7e2-6e6f9e6d549d,PowerTransformer
_030b713d-e456-441c-925e-ce803e8f0fc2,voltageControl,1624507,05HDS T02 115\23.9,_40c96b42-1a95-4591-a7e2-6e6f9e6d549d,PowerTransformer
_6f0e2b40-541b-47d1-85f5-d454fe24d19c,voltageControl,1625488,05LZM T01 115\34.5,_5184851e-3d08-4880-90fc-1b532495584c,PowerTransformer
_a4001116-4f0f-4ac3-9586-bbcd445ca002,voltageControl,1625494,05LZM T02 115\34.5,_5184851e-3d08-4880-90fc-1b532495584c,PowerTransformer
_db7897a7-136e-4be6-9a71-5e007c879d7b,voltageControl,1625732,05MBA T01 115\34.5,_e7643d09-5980-4b02-b09c-14e63d635061,PowerTransformer
_8f5f4419-0913-4a9a-9ec8-d142b3f47b09,voltageControl,1625738,05MBA T02 115\34.5,_e7643d09-5980-4b02-b09c-14e63d635061,PowerTransformer
_15bd031b-70d2-4bc6-b4ba-2fc0daedd4bb,voltageControl,1626065,05MCO T01 115\34.5,_217a848f-deee-4f09-901b-0d7f294663a4,PowerTransformer
_f0d83390-2cba-4678-b9e9-6c276db953bf,voltageControl,1626071,05MCO T02 115\34.5,_217a848f-deee-4f09-901b-0d7f294663a4,PowerTransformer
_1e342bb2-623e-458f-8660-182008074c91,voltageControl,1626475,05MEN T01 115\34.5,_eb0630ef-c8ad-4908-bb3c-5cb46a6ec766,PowerTransformer
_911fe6de-ed81-49d4-8656-6d326b3274f4,voltageControl,1626481,05MEN T02 115\34.5,_eb0630ef-c8ad-4908-bb3c-5cb46a6ec766,PowerTransformer
_16420acd-d8d8-4246-a27d-7161dada0db1,voltageControl,1626847,05NCB T01 115\34.5,_81e665cb-f584-4ea3-b135-cf7f27a08158,PowerTransformer
_97495c93-6c84-4e6f-869b-dc926956fc80,voltageControl,1626853,05NCB T02 115\34.5,_81e665cb-f584-4ea3-b135-cf7f27a08158,PowerTransformer
_1d276776-bde6-420f-aa5f-1bdabbf29a55,voltageControl,1627044,05NDD T01 115\23.9,_6254f8bd-060e-4fc4-aa4f-734b9f4812ae,PowerTransformer
_91d41e6d-4a81-4368-9f0f-7eacdee3db89,voltageControl,1627050,05NDD T02 115\23.9,_6254f8bd-060e-4fc4-aa4f-734b9f4812ae,PowerTransformer
_f7c3d1bf-c890-4c09-a656-1fdcee964703,voltageControl,1627327,05NQA T01 115\34.5,_64469a48-fb73-4206-9598-4db76eb73ffc,PowerTransformer
_10e57740-b9ff-4d99-83a5-baee710cfc8b,voltageControl,1627513,05OCP T01 115\23.9,_f287a65a-23b8-4ee1-8eb4-33b0896e4fa9,PowerTransformer
_d1a99738-020a-4cdb-bbc8-a6ba18047fa8,voltageControl,1627519,05OCP T02 115\23.9,_f287a65a-23b8-4ee1-8eb4-33b0896e4fa9,PowerTransformer
_f698346b-313f-491c-b855-fda199b2f0f0,voltageControl,1627930,05PMR T01 115\23.9,_bfb40b26-467f-4aea-ba84-7bab06c55e4e,PowerTransformer
_11143e13-c996-455f-aa49-3f9700ebe530,voltageControl,1627936,05PMR T02 115\23.9,_bfb40b26-467f-4aea-ba84-7bab06c55e4e,PowerTransformer
_21386567-53d1-4799-b776-11ec105d7b51,voltageControl,1628212,05POE T01 115\13.8,_ca1ede74-9a9e-444b-b594-fff88adbad5d,PowerTransformer
_526d11e9-0f45-4d71-8b5d-c5b73bbca70e,voltageControl,1628560,05RCS T01 115\34.5,_bcda31f5-d168-4ebb-97c8-a60f52fde6af,PowerTransformer
_00bb9759-c0b3-4369-aabb-d2ffb6fa7cb1,voltageControl,1628566,05RCS T02 115\34.5,_bcda31f5-d168-4ebb-97c8-a60f52fde6af,PowerTransformer
_ba91c8cc-f08e-4e18-8fd7-3a026fbc19f6,voltageControl,1628888,05RNN T01 115\23.9,_a2f88009-b8ab-41c5-ad8b-2fbb6b1574cb,PowerTransformer
_476335f6-17ef-4917-9e41-3d265a2221d9,voltageControl,1628894,05RNN T02 115\23.9,_a2f88009-b8ab-41c5-ad8b-2fbb6b1574cb,PowerTransformer
_57d035da-217a-4c93-bd9e-c617a2728ef7,voltageControl,1629177,05SAU T01 115\23.9,_62ec4a26-6289-41f7-a812-249c22d1a355,PowerTransformer
_8a0aebfe-fb84-4668-b1aa-7801c762087b,voltageControl,1629347,05SFB T01 115\34.5,_73db5743-1e6e-467f-b133-8e62446883d6,PowerTransformer
_93956e33-0558-4294-890a-6d206ec000a6,voltageControl,1629527,05TBL T01 115\23.9,_3b03d9b0-f591-41c3-8a52-1318f1cbfd2a,PowerTransformer
_0d7e7448-d6ea-41cf-adeb-4aef1b65e31a,voltageControl,1629533,05TBL T02 115\23.9,_3b03d9b0-f591-41c3-8a52-1318f1cbfd2a,PowerTransformer
_a87f8a92-2109-426f-9346-c447d0051d19,voltageControl,1630139,05AMN T01 115\34.5,_c022b851-02a4-479a-86fd-789a0b9f1384,PowerTransformer
_f83aa03e-aa03-44a7-aa6d-2d3968aa8e64,voltageControl,1630320,05BAC T01 115\13.2,_d6459bb5-8720-4cc0-9e7a-d5073e09d759,PowerTransformer
_663c1934-ea9d-4446-8208-c6523052ceac,voltageControl,1630455,05BAS T01 115\34.5,_bd974dbe-6913-42d4-9f21-5522d21fff8e,PowerTransformer
_e7235218-e969-4b97-ac55-1730c2199505,voltageControl,1630599,05BIG T01 13.8\0.48,_42d6b6bf-4c61-452d-b49f-42ec8aa291ea,PowerTransformer
_1c1b0f91-519b-4cb0-8c4b-945b9dc3c378,voltageControl,1630874,05BIO T01 115\13.8,_52b6551d-462f-4926-ada8-49dd75f5b7bf,PowerTransformer
_25a8e6d0-693f-4a0d-95a5-4419d482e817,voltageControl,1631023,05CDM T01 115\4.16,_eba91609-95ea-48bb-99d0-1afb6f71d6e1,PowerTransformer
_b20acf4e-317c-4540-b0af-35694ed4956a,voltageControl,1631029,05CDM T02 115\4.16,_eba91609-95ea-48bb-99d0-1afb6f71d6e1,PowerTransformer
_2847706d-f3d1-4d99-8f93-76e68232237a,voltageControl,1631178,05CHA T01 115\34.5,_13e3920f-e439-4aa2-acd5-98e1be58cb4c,PowerTransformer
_741de1b9-8035-4b13-a82f-ed9e83528b23,voltageControl,1631353,05CHL T01 115\34.5,_a4cb2f1b-8302-4fd4-8030-a34ceece96d2,PowerTransformer
_4fcff964-cbd8-4ef8-af01-0e2b7d84860e,voltageControl,1631528,05CID T01 115\34.5,_f276cb23-0239-45e0-93ea-53acbc9003cb,PowerTransformer
_c0608d73-871c-4dd8-a7b9-b0ae981196c2,voltageControl,1631674,05CIE T01 115\13.8,_2b41af4c-8a57-4521-bf54-da5d4502e1a2,PowerTransformer
_bdfaa19e-3ae8-46ee-aa54-d6ea716899b8,voltageControl,1631680,05CIE T02 115\13.8,_2b41af4c-8a57-4521-bf54-da5d4502e1a2,PowerTransformer
_8dad5866-83dd-453d-a2fc-2a8ff095b49a,voltageControl,1632046,05CLI T01 115\34.5,_1de1cd28-a6bd-476e-96d7-cd879f994a60,PowerTransformer
_b9ae6fdd-fd8c-4fe2-aaa0-ceb7127e27f0,voltageControl,1632052,05CLI T02 115\34.5,_1de1cd28-a6bd-476e-96d7-cd879f994a60,PowerTransformer
_682fab9f-80cc-4ec3-86af-de9c8a0220d8,voltageControl,1632343,05CME T01 115\13.8,_b52f2a8b-a704-40c1-864e-84dbb341f5e0,PowerTransformer
_210a795f-5db1-44f3-9e0d-6fe5c2392e70,voltageControl,1632349,05CME T02 115\13.8,_b52f2a8b-a704-40c1-864e-84dbb341f5e0,PowerTransformer
_e8e4ba03-8f8f-4819-85dd-4eafe3c68f18,voltageControl,1632728,05CND T01 115\34.5,_f152875e-52e6-4d5f-bf43-f17d59ec4c74,PowerTransformer
_a4fe5ec0-f539-4311-9c3b-4cc96b30c519,voltageControl,1632734,05CND T02 115\34.5,_f152875e-52e6-4d5f-bf43-f17d59ec4c74,PowerTransformer
_ccb1ead1-25e8-4ec1-bca0-ad79e5a700a0,voltageControl,1633218,05DGU T01 115\13.8,_11c7f470-a03f-4e91-b03f-1e405b8012bc,PowerTransformer
_32d3ac5a-7dee-4900-8b0f-bcffb05167a4,voltageControl,1633224,05DGU T02 115\13.8,_11c7f470-a03f-4e91-b03f-1e405b8012bc,PowerTransformer
_cfc4842c-1a9c-4d08-afee-2bc252b7fbe1,voltageControl,1633230,05DGU T03 115\34.5,_11c7f470-a03f-4e91-b03f-1e405b8012bc,PowerTransformer
_17e053e2-3de1-4161-abf4-6f7e0dfb3061,voltageControl,1633747,05ESL T01 115\34.5,_ec35f895-86a9-4cd8-8787-e18c004188f0,PowerTransformer
_d5f5ab29-9e61-42fc-aeee-be10e7df3414,voltageControl,1633753,05ESL T02 110\34.5,_ec35f895-86a9-4cd8-8787-e18c004188f0,PowerTransformer
_f4176105-f36e-431a-b1e3-81f87f78c3e2,voltageControl,1634050,05GDN T01 115\13.8,_29c3ddaf-7d75-4292-8cb4-04d491c6bb21,PowerTransformer
