"GeneratingUnit:
ID","GeneratingUnit:
Name","GeneratingUnit:
AGCFlag","GeneratingUnit:
MaximumDeratedMW","GeneratingUnit:
maxOperatingP","GeneratingUnit:
MinimumDeratedMW","GeneratingUnit:
minOperatingP","GeneratingUnit:
ratedNetMaxP","GeneratingUnit:
ratedNetMinP","GeneratingUnit:
InternalId","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_de479a13-841f-40c9-923d-3bce5cc417ea,07   CPC-U11 Unit,true,30,30,8,8,30,8,2448058,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_9e06a104-6a53-42be-8b80-67a9b2f710f4,07   CPC-U12 Unit,true,30,30,8,8,30,8,2448061,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_2f8c4a3f-2a04-49de-82c3-e3f1074ff96b,07   CPC-U13 Unit,true,30,30,8,8,30,8,2448064,_052d693a-c736-43a7-a972-a5428fef3c56,ThermalGeneratingUnit
_2f7eb4fd-828a-434e-9677-c167b8795dae,07   CPD-U06 Unit,true,114,114,12,12,114,12,2448070,_eeb1fbbf-9b66-47e7-9b7a-e9220efc1ba0,ThermalGeneratingUnit
_d52c8fff-9ccc-428e-9463-ef1ae3157762,07   CPD-U07 Unit,true,114,114,12,12,114,12,2448073,_eeb1fbbf-9b66-47e7-9b7a-e9220efc1ba0,ThermalGeneratingUnit
_ae456265-6d2c-45ab-a3a7-6699d92541d8,07   CPT-U08 Unit,true,114,114,12,12,114,12,2448079,_4533b616-7440-4d3b-bcd8-2d109d4531a4,ThermalGeneratingUnit
_4c929303-0077-418f-8396-dc125aa18112,07   CPT-U09 Unit,true,114,114,12,12,114,12,2448082,_4533b616-7440-4d3b-bcd8-2d109d4531a4,ThermalGeneratingUnit
_ad069cef-21b9-4215-a3e1-e0ed3fdfd7d8,07   CPU-U05 Unit,true,30,30,8,8,30,8,2448087,_de66b253-902b-42c5-a65a-53352be6faf5,ThermalGeneratingUnit
_50a42633-b9d5-4247-9528-80b07222c247,07   ESH-U01 Unit,true,40,40,1,1,40,1,2448092,_b31135c0-4c20-4d9d-a12d-26df18ed5daf,ThermalGeneratingUnit
_8b6ea41a-954a-4959-9787-f76df7f18c18,07   GFM-U10 Unit,true,19.5,19.5,5,5,19.5,5,2448108,_7315d9be-3f49-4472-a5a8-ba9ab2c8f5e4,ThermalGeneratingUnit
_0e43cc90-6b14-4dfa-891a-37760c06b1b8,07   GFM-U11 Unit,true,19.5,19.5,5,5,19.5,5,2448121,_7315d9be-3f49-4472-a5a8-ba9ab2c8f5e4,ThermalGeneratingUnit
_0978ab07-5ee3-4817-8cc0-a1b50352028f,07   LBM-U01 Unit,true,30,30,5,5,30,5,2448136,_0766f293-f9d6-4e3c-b88a-3c273baf1adc,ThermalGeneratingUnit
_bcbf33b3-c75d-4838-bbba-8c68c80991d0,07   MXI-U01 Unit,true,28,28,8,8,28,8,2448153,_c27aab0e-1f2d-4181-bf72-1a4c79504b3d,ThermalGeneratingUnit
_278990db-11ff-4e90-9b8e-69eacca7832f,07   MXI-U02 Unit,true,22,22,8,8,22,8,2448166,_c27aab0e-1f2d-4181-bf72-1a4c79504b3d,ThermalGeneratingUnit
_69d7ab1f-400d-4eb3-ac30-e330413e43c0,07   MXI-U03 Unit,true,22,22,8,8,22,8,2448179,_c27aab0e-1f2d-4181-bf72-1a4c79504b3d,ThermalGeneratingUnit
_9370d6a5-90ad-4008-a71c-c1ebc587daea,07   PJZ-U05 Unit,true,160,160,5,5,160,5,2448198,_b4db4407-afc0-4153-9a22-10a52d31632c,ThermalGeneratingUnit
_2c00e5cd-00ea-4c3a-93c1-61aeeee79730,07   PJZ-U06 Unit,true,160,160,5,5,160,5,2448224,_b4db4407-afc0-4153-9a22-10a52d31632c,ThermalGeneratingUnit
_66f7c94a-36d1-4555-ae2b-27181c6e18c5,07   PJZ-U07 Unit,true,170,170,40,40,170,40,2448250,_b4db4407-afc0-4153-9a22-10a52d31632c,ThermalGeneratingUnit
_6f57b082-2299-4b22-88e2-8b30de7a0130,07   PJZ-U08 Unit,true,266,266,40,40,266,40,2448276,_b4db4407-afc0-4153-9a22-10a52d31632c,ThermalGeneratingUnit
_24535328-263e-479f-be18-aec57c13415d,07   PJZ-U09 Unit,true,250,250,40,40,250,40,2448290,_b4db4407-afc0-4153-9a22-10a52d31632c,ThermalGeneratingUnit
_a16453a3-e20e-4073-ad99-68c28b3bca99,07   SFC-U01 Unit,true,23.5,23.5,8,8,23.5,8,2448311,_ff8cd044-4e3e-4998-b4a9-d0d16ce29980,ThermalGeneratingUnit
_0396b1c5-1533-47ec-9e59-a78e40292fdf,07   TTI-U01 Unit,true,30,30,8,8,30,8,2448330,_47b8c71c-78ee-4679-b222-30dbbd8c0a5f,ThermalGeneratingUnit
_22dcaf72-b8ac-4a41-8075-1e903d1c196c,07   TTI-U02 Unit,true,30,30,8,8,30,8,2448343,_47b8c71c-78ee-4679-b222-30dbbd8c0a5f,ThermalGeneratingUnit
_35cbaebc-3874-424a-a765-da0b126f7fe4,07   TTI-U04 Unit,true,45.399999999999999,45.399999999999999,5,5,45.399999999999999,5,2448356,_47b8c71c-78ee-4679-b222-30dbbd8c0a5f,ThermalGeneratingUnit
_3bb00808-16e1-4567-95bb-87dacc371401,07   TTI-U05 Unit,true,45.399999999999999,45.399999999999999,5,5,45.399999999999999,5,2448369,_47b8c71c-78ee-4679-b222-30dbbd8c0a5f,ThermalGeneratingUnit
_f554790a-f293-4009-9332-3fa9f8508e23,07   TTI-U06 Unit,true,45.399999999999999,45.399999999999999,5,5,45.399999999999999,5,2448382,_47b8c71c-78ee-4679-b222-30dbbd8c0a5f,ThermalGeneratingUnit
_35f37db8-b4df-43eb-9451-94377d17d297,07   BJT-PTA Unit,true,324,324,73.5,73.5,324,73.5,2448443,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_5bf1c76f-c552-42bd-9f33-35e1835e7b52,07   BJT-U01 Unit,true,194,194,33.399999999999999,33.399999999999999,194,33.399999999999999,2448456,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_f6803d28-32bf-41f4-b854-ad1793a90a04,07   BJT-U02 Unit,true,130,130,48.75,48.75,130,48.75,2448469,_347e14ed-0b22-4f9e-9147-e42b28e109b4,ThermalGeneratingUnit
_e4158c26-dd87-4968-bf11-f23b956bbd71,07   CCM-PTA Unit,true,750,750,85,85,750,20,2448676,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_2d6dca91-1b35-40a4-abf4-39e59c160539,07   CCM-U01 Unit,true,165,165,80,80,165,20,2448691,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_63897298-5823-4e9d-bb72-314a6b8ec686,07   CCM-U02 Unit,true,165,165,80,80,165,20,2448705,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_27d26811-0a95-4df1-8753-53dd4630a3a9,07   CCM-U03 Unit,true,165,165,80,80,165,20,2448719,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_261cee57-6c45-45cf-85d3-94d7e7dc3cfe,07   CCM-U04 Unit,true,250,250,80,80,250,0,2448733,_72977d7b-a77e-4b8b-98a9-803703d4f5e2,ThermalGeneratingUnit
_ff7bc2e4-7d83-4aa8-8313-31613fa5e1ae,07   PJZ-PTA Unit,true,277,277,50,50,277,50,2448785,_fb50d51c-09ab-4252-8511-eeacc06830fa,ThermalGeneratingUnit
_49cdd6b7-45cf-4816-b9da-3de0ec67b130,07   PJZ-U10 Unit,true,215,215,50,50,215,50,2448800,_fb50d51c-09ab-4252-8511-eeacc06830fa,ThermalGeneratingUnit
_70c92d84-a155-4e27-a1be-4a63eb824dab,07   PJZ-U11 Unit,true,109.7,109.7,50,50,109.7,50,2448814,_fb50d51c-09ab-4252-8511-eeacc06830fa,ThermalGeneratingUnit
_d433dc54-fba8-4345-bf6e-3d25d8b11792,04CCT-U1 Unit,true,30,30,0,0,30,0,4000242,_72896ecf-72c6-4a9b-9154-a0bda0fed209,ThermalGeneratingUnit
_127e37db-c9ca-4f0e-8820-d1a3df3a3d38,04FEH-U1 Unit,true,250,250,0,0,250,0,4000267,_d11ca48f-9d33-4da1-b8b6-71307750e1b2,ThermalGeneratingUnit
_5c0bf266-56d2-4149-bc4c-ccbabd713d16,04ICA-U1 Unit,true,12,12,0,0,12,0,4000290,_a3894082-d652-4024-b0ac-76025f8d831a,ThermalGeneratingUnit
_c4444084-d9a1-4c21-9e52-dcd4d077fb04,04ICA-U2 Unit,true,30,30,0,0,30,0,4000310,_a3894082-d652-4024-b0ac-76025f8d831a,ThermalGeneratingUnit
_5e9bb9fe-b2f2-4651-922b-b052112b6399,04MZD-U1 Unit,true,158,158,0,0,158,0,4000334,_c8738e59-ff9d-42c2-92ce-f3a536dbeee1,ThermalGeneratingUnit
_a7bd4ffe-280e-421d-b5df-542c9237b593,04MZD-U2 Unit,true,158,158,0,0,158,0,4000357,_c8738e59-ff9d-42c2-92ce-f3a536dbeee1,ThermalGeneratingUnit
_0af4358e-2322-4a69-b02c-d8c6e259d070,04MZD-U3 Unit,true,300,300,0,0,300,0,4000380,_c8738e59-ff9d-42c2-92ce-f3a536dbeee1,ThermalGeneratingUnit
_fb72bfb4-99a9-4e4d-bbef-49db71b7f026,04PLD-U1 Unit,true,158,158,0,0,158,0,4000505,_d1d7006d-cd88-432e-af61-7a02469dccef,ThermalGeneratingUnit
_52fc2242-c7c3-4b95-b3b7-f8b73adf1700,04PLD-U2 Unit,true,158,158,0,0,158,0,4000528,_d1d7006d-cd88-432e-af61-7a02469dccef,ThermalGeneratingUnit
_4cc1cb53-3e3e-43a3-b829-b94e1424f74d,04PLD-U3 Unit,true,158,158,0,0,158,0,4000551,_d1d7006d-cd88-432e-af61-7a02469dccef,ThermalGeneratingUnit
_ffb7fb5d-6d43-40d4-9438-388e6a6cd402,04PLD-U4 Unit,true,158,158,0,0,158,0,4000574,_d1d7006d-cd88-432e-af61-7a02469dccef,ThermalGeneratingUnit
_6414b45e-0807-4d5d-8028-e94138eb6aaf,04TPO-U1 Unit,true,162,162,0,0,162,0,4000600,_448eb675-4ed6-4f18-8030-12e10de33fea,ThermalGeneratingUnit
_06a05283-1266-46f9-b83c-70028b9cd484,04TPO-U2 Unit,true,162,162,0,0,162,0,4000623,_448eb675-4ed6-4f18-8030-12e10de33fea,ThermalGeneratingUnit
_7969e218-8a4a-45a0-9198-0bd0227ec93e,04UEN-U1 Unit,true,8.6999999999999993,8.6999999999999993,0,0,8.6999999999999993,0,4000649,_f3f0ad77-c729-49a8-adf1-79a1265eb276,ThermalGeneratingUnit
_76d8fcf9-76f4-4a82-b800-cb2913eed38e,04UEN-U2 Unit,true,8.6999999999999993,8.6999999999999993,0,0,8.6999999999999993,0,4000666,_f3f0ad77-c729-49a8-adf1-79a1265eb276,ThermalGeneratingUnit
_4629efef-2ba1-4f62-b7c9-b65d7ed7438d,04AGD-PTA Unit,true,592,592,0,0,592,0,4000688,_0e2179ba-ea68-4c25-ad57-cdcb63365d8d,ThermalGeneratingUnit
_544ed70d-be62-43d2-a343-107ce2df10a4,04AGD-U1 Unit,true,184,184,0,0,184,0,4000711,_0e2179ba-ea68-4c25-ad57-cdcb63365d8d,ThermalGeneratingUnit
_909fa034-f542-4cbf-9dea-936fb0ca5727,04AGD-U2 Unit,true,184,184,0,0,184,0,4000728,_0e2179ba-ea68-4c25-ad57-cdcb63365d8d,ThermalGeneratingUnit
_3e4ccfee-4cf9-407e-84ce-3e1561f88a38,04AGD-U3 Unit,true,224,224,0,0,224,0,4000745,_0e2179ba-ea68-4c25-ad57-cdcb63365d8d,ThermalGeneratingUnit
_79a37f13-bde0-488f-a526-91b611eb87d8,04ECC-PTA Unit,true,782.98400000000004,782.98400000000004,0,0,782.98400000000004,0,4000848,_36f40dd1-9178-4c06-a26b-ff9ade6919e6,ThermalGeneratingUnit
_b392b3dd-753a-4736-a989-11dc91636542,04ECC-U1 Unit,true,251.83199999999999,251.83199999999999,0,0,251.83199999999999,0,4000868,_36f40dd1-9178-4c06-a26b-ff9ade6919e6,ThermalGeneratingUnit
_990986b3-d835-440e-9444-32042709ec40,04ECC-U2 Unit,true,251.83199999999999,251.83199999999999,0,0,251.83199999999999,0,4000885,_36f40dd1-9178-4c06-a26b-ff9ade6919e6,ThermalGeneratingUnit
_9db435b2-5815-4560-9345-edcde9781fe9,04ECC-U3 Unit,true,279.31999999999999,279.31999999999999,0,0,279.31999999999999,0,4000902,_36f40dd1-9178-4c06-a26b-ff9ade6919e6,ThermalGeneratingUnit
_d0e44aad-5bee-4da8-aa60-1018e053221a,04ECD-PTA Unit,true,858.32500000000005,858.32500000000005,0,0,858.32500000000005,0,4001005,_f774c122-12e2-40be-8d20-35486bc9a9b5,ThermalGeneratingUnit
_b17c8d9a-36e4-454b-982f-3686d753b367,04ECD-U4 Unit,true,281.19999999999999,281.19999999999999,0,0,281.19999999999999,0,4001025,_f774c122-12e2-40be-8d20-35486bc9a9b5,ThermalGeneratingUnit
_417b9fb7-46e4-478a-a9c8-c1b72e0019ef,04ECD-U5 Unit,true,281.19999999999999,281.19999999999999,0,0,281.19999999999999,0,4001042,_f774c122-12e2-40be-8d20-35486bc9a9b5,ThermalGeneratingUnit
_74219670-0331-4734-8fb4-62abf5020126,04ECD-U6 Unit,true,295.92500000000001,295.92500000000001,0,0,295.92500000000001,0,4001059,_f774c122-12e2-40be-8d20-35486bc9a9b5,ThermalGeneratingUnit
_4764de1f-327d-45ea-ae45-3cf7d0c7fc87,04FEN-PTA Unit,true,328.19999999999999,328.19999999999999,0,0,328.19999999999999,0,4001161,_da4210a9-048d-432d-988c-28fae090e3e0,ThermalGeneratingUnit
_bac1b925-3598-418a-af5e-2697457aa8fe,04FEN-U1 Unit,true,216,216,0,0,216,0,4001181,_da4210a9-048d-432d-988c-28fae090e3e0,ThermalGeneratingUnit
_07166e58-62da-4c0f-918f-ec2182b88576,04FEN-U2 Unit,true,112.2,112.2,0,0,112.2,0,4001198,_da4210a9-048d-432d-988c-28fae090e3e0,ThermalGeneratingUnit
_6ef04005-d48b-4900-98be-1f8dcb70cd5c,04HLI-PTA Unit,true,246.25,246.25,0,0,246.25,0,4001255,_30ebebc4-c477-4498-b98e-a75e987c9b4b,ThermalGeneratingUnit
_55a6c244-00eb-45f9-ad69-d639e20bd0af,04HLI-U1 Unit,true,153,153,0,0,153,0,4001275,_30ebebc4-c477-4498-b98e-a75e987c9b4b,ThermalGeneratingUnit
_63a056c7-3fce-438b-9bfb-48199f2e71a9,04HLI-U2 Unit,true,93.251999999999995,93.251999999999995,0,0,93.251999999999995,0,4001292,_30ebebc4-c477-4498-b98e-a75e987c9b4b,ThermalGeneratingUnit
_5a05e786-6a67-440c-8a93-07293e402a7a,04LCG-PQ1 Unit,true,310,310,0,0,310,0,4001349,_3da740e2-d096-4828-b1a2-81de1e0cbc24,ThermalGeneratingUnit
_8d39579f-c562-4214-8acb-178c4526a366,04LCG-U1 Unit,true,200,200,0,0,200,0,4001369,_3da740e2-d096-4828-b1a2-81de1e0cbc24,ThermalGeneratingUnit
_1056d9c7-7d31-432d-8d6f-09bc6b4797b1,04LCG-U2 Unit,true,110,110,0,0,110,0,4001386,_3da740e2-d096-4828-b1a2-81de1e0cbc24,ThermalGeneratingUnit
_17e5949e-f7bb-4d41-b0c8-900b1199c475,04LCG-PQ2 Unit,true,310,310,0,0,310,0,4001443,_c165230d-649d-4d5b-bb5a-43e17210b83c,ThermalGeneratingUnit
_3752fb34-f96b-4042-b3a1-a47aa97260ea,04LCG-U3 Unit,true,200,200,0,0,200,0,4001463,_c165230d-649d-4d5b-bb5a-43e17210b83c,ThermalGeneratingUnit
_cbb52bf8-3243-44c9-bbff-6c2d4b154379,04LCG-U4 Unit,true,110,110,0,0,110,0,4001480,_c165230d-649d-4d5b-bb5a-43e17210b83c,ThermalGeneratingUnit
_e164c8ea-685b-4892-9773-8683d4aa1746,04TBT-PTA Unit,true,790.83000000000004,790.83000000000004,79,0,790.83000000000004,79,4001538,_626c416f-f3a8-4ecc-8f96-228aac432fcf,ThermalGeneratingUnit
_150dcf8a-492b-41fa-a7e7-3f9ba4912632,04TBT-U1 Unit,true,259.12,259.12,0,0,259.12,0,4001555,_626c416f-f3a8-4ecc-8f96-228aac432fcf,ThermalGeneratingUnit
_6c5cf3c0-04fd-4c8e-8002-d3af86b97de1,04TBT-U2 Unit,true,259.12,259.12,0,0,259.12,0,4001572,_626c416f-f3a8-4ecc-8f96-228aac432fcf,ThermalGeneratingUnit
_1ef01612-d53a-492e-a32f-22998ee6e7be,04TBT-U3 Unit,true,272.58999999999997,272.58999999999997,0,0,272.58999999999997,0,4001589,_626c416f-f3a8-4ecc-8f96-228aac432fcf,ThermalGeneratingUnit
_9d76d8f5-18a2-4f54-97eb-4734e07968ac,04TPD-PTA Unit,true,1073,1073,0,0,1073,0,4001692,_865a665f-084c-4b87-add6-6aefbc255c88,ThermalGeneratingUnit
_757a1969-4f95-4e38-a4f0-5dbbdb93d441,04TPD-U1 Unit,true,365,365,0,0,365,0,4001709,_865a665f-084c-4b87-add6-6aefbc255c88,ThermalGeneratingUnit
_7bdd4473-46b1-4709-ada3-54eb7ad6fae4,04TPD-U2 Unit,true,365,365,0,0,365,0,4001726,_865a665f-084c-4b87-add6-6aefbc255c88,ThermalGeneratingUnit
_06ec1965-34f6-444e-a1ed-8cfa640db5a5,04TPD-U3 Unit,true,343,343,0,0,343,0,4001743,_865a665f-084c-4b87-add6-6aefbc255c88,ThermalGeneratingUnit
_79e57dde-d373-4cff-9cd6-4fcbae9a6434,07BCSBCU-U01 Unit,true,37,37,0,0,37,0,21427667,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_246fbc78-cb81-4c85-9e87-fc5d7f7287b0,07BCSBCU-U02 Unit,true,41.899999999999999,41.899999999999999,0,0,41.899999999999999,0,21427705,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_da232f78-2bf2-441d-af3c-efbe4c49c05f,07BCSBCU-U03 Unit,true,41.899999999999999,41.899999999999999,0,0,41.899999999999999,0,21427740,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_feeb91e7-d8ea-4bd5-b62a-6cb5e18b0a60,07BCSBCU-U04 Unit,true,41.899999999999999,41.899999999999999,0,0,41.899999999999999,0,21427775,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_555d5154-d43e-4d4e-a883-c90f24f620fb,07BCSBCU-U05 Unit,true,46.892000000000003,46.892000000000003,0,0,46.892000000000003,0,21427810,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_59cf1461-1c09-4747-9442-16d52281a4f4,07BCSBCU-U10 Unit,true,18,18,0,0,18,0,21427845,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_7344cbbb-92d3-49a0-91e7-aaa15c325f1f,07BCSVIO-U01 Unit,true,30,30,0,0,30,0,21655142,_6c6edaaf-1ce4-42ed-8f33-7153fd7137cd,ThermalGeneratingUnit
_fc2732cd-e926-4df1-87db-746221aed30a,07BCSGAO-U01 Unit,true,31.5,31.5,0,0,31.5,0,21768189,_f03bd733-432a-4fe6-ba92-42ad94752a78,ThermalGeneratingUnit
_6c946b4c-477b-48bc-a570-ed1a77f5f302,07BCSGAO-U02 Unit,true,31.5,31.5,0,0,31.5,0,21768223,_f03bd733-432a-4fe6-ba92-42ad94752a78,ThermalGeneratingUnit
_b40d50e9-053e-4ae0-9cc5-d7d1d1257da8,07BCSGAO-U03 Unit,true,41.100000000000001,41.100000000000001,0,0,41.100000000000001,0,21768257,_f03bd733-432a-4fe6-ba92-42ad94752a78,ThermalGeneratingUnit
_e6ed7605-741a-45ee-a7e0-7daf42742038,07BCSPUP-U01 Unit,true,37.5,37.5,0,0,37.5,0,21828669,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_0b294836-0251-443b-8561-372308bc8bcb,07BCSPUP-U02 Unit,true,37.5,37.5,0,0,37.5,0,21828707,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_8837effd-eb17-4f05-93ed-bedbdaebce5b,07BCSPUP-U03 Unit,true,37.5,37.5,0,0,37.5,0,21828745,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_198547ba-3423-474f-9808-8f09df8c7ed3,07BCSPUP-U04 Unit,true,18,18,0,0,18,0,21828783,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_b84104f2-fc88-4743-8466-5e51f487e776,07BCSPUP-U05 Unit,true,25,25,0,0,25,0,21828821,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_993d25fe-0466-4b27-914e-73a5e4b5fe38,07BCSTCB-U01 Unit,true,30,30,0,0,30,0,21839043,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_b5bdb075-fe95-4186-9487-52c2a9e591ed,07BCSTCB-U02 Unit,true,25,25,0,0,25,0,21839080,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_41bc5411-b681-4a86-b630-8dd0a6d03945,07BCSTCB-U03 Unit,true,27,27,0,0,27,0,21839118,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_c1e12a3d-d66f-4142-bc99-0eff68d4e7a8,07BCSTCB-U07 Unit,true,26,26,0,0,26,0,21839154,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_68cc2308-fe6a-4fad-96d4-c84236281a82,07BCSTCB-U08 Unit,true,26,26,0,0,26,0,21839187,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_89242632-46dc-468e-92fc-d7f6704aa800,07BCSTCB-U09 Unit,true,26,26,0,0,26,0,21839220,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_5A2135D2-81AF-4410-83DD-3A4C24C3BEDA,07BCSPUP-U06 Unit,true,32,32,0,0,32,0,38004810,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_926540DC-7772-4E64-8654-357B0245F1C5,07BCSPUP-U07 Unit,true,32,32,0,0,32,0,38004832,_0b6c0a0e-f10d-4d26-8e79-0d6716a3a54f,ThermalGeneratingUnit
_96F804B6-7724-49B6-B463-AE449ED09520,07BCSBCU-U06 Unit,true,32,32,0,0,32,0,38005088,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_0A204315-4FF2-41BA-BB38-EA5680C0EE6C,07BCSBCU-U07 Unit,true,32,32,0,0,32,0,38005119,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_3C790067-D15B-42A2-B5AA-7510D73C5C5A,07BCSBCU-U08 Unit,true,42,42,0,0,42,0,38005149,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_1932E2F8-E5D5-4F23-8B30-F57221E130FA,07BCSBCU-U09 Unit,true,32,32,0,0,32,0,38005179,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_480A2504-841B-4C47-BEED-BD24A7EAACC4,07BCSTCB-U04 Unit,false,0,20,0,0,20,0,38376910,_1e3d08d2-143e-43c3-a3c1-d351800cb9f5,ThermalGeneratingUnit
_FCFA2668-7D65-4BCA-9A04-6BD84E848ED7,07   GCV-U03 Unit,true,50,50,5,5,50,5,40572328,_A11E5C1A-12D6-4064-9A57-88BBE293B091,ThermalGeneratingUnit
_1AFB5C1C-360A-4721-A807-02E7ABEE704D,07   MKR-U01 Unit,true,30,30,3,3,30,3,40668237,_DA4AF8FD-1978-443D-816C-C477DF2B9071,ThermalGeneratingUnit
_23359674-5053-4BB8-B35D-D8435A7E5075,07   TUG-U01 Unit,true,138,138,0,0,138,0,40677207,_5B7E52B1-00B1-4BD5-8607-5106310A063B,ThermalGeneratingUnit
_7EC4E828-C128-47FB-B9D7-11DDA2B4B6DD,07   LBM-U02 Unit,true,35,35,5,5,35,5,40921478,_0766f293-f9d6-4e3c-b88a-3c273baf1adc,ThermalGeneratingUnit
_2961F076-E50D-4D6A-9581-BF705E7F5BA7,07   PCE-U01 Unit,true,350,350,5,5,350,5,40934223,_18E71246-5EA7-462C-B4B3-CDA97A864721,ThermalGeneratingUnit
_B5FE9C0E-3410-4B6B-999B-DE6002514A41,07   PHE-U01 Unit,true,105,105,12,12,105,12,41121517,_1ED7449E-FCC0-4AB0-A633-F48F9A7F1FDE,ThermalGeneratingUnit
_6B82D16E-1427-407E-8A48-A482FC3F81EA,07   MCT-U12 Unit,true,20,20,5,5,20,5,41475300,_423CE809-7910-4602-95C3-CA2D5893B413,ThermalGeneratingUnit
_DC43F725-A7FC-42EA-BA8A-BAEDDAEC5849,07   MCT-U15 Unit,true,12.5,12.5,5,5,12.5,5,41475320,_423CE809-7910-4602-95C3-CA2D5893B413,ThermalGeneratingUnit
_1AE507BA-57FA-41D5-AFE3-1E6225856A72,07   MCC-U01 Unit,true,26,26,5,5,26,5,41498976,_8354DE5E-0A7A-4878-8E7F-2ABC648E13FA,ThermalGeneratingUnit
_FED310D7-DACF-45F7-9D05-AFF82E888A08,07   MCC-U14 Unit,true,12.5,12.5,5,5,12.5,5,41498996,_8354DE5E-0A7A-4878-8E7F-2ABC648E13FA,ThermalGeneratingUnit
_52A82F8F-0D1B-4FAF-BDF0-B15029F53CF3,07   CMJ-U01 Unit,true,100,100,5,5,100,5,41587035,_63C2D32A-0CA8-4D51-B9AB-65AFFBFFD7BF,ThermalGeneratingUnit
_80F16208-F6D9-44D5-8EE9-00037BCFA263,02PZM-U2 Unit,true,1.5,1.5,0,0,1.5,0,43404082,_63c68929-dcb8-45ac-b56b-92a97e2eba5e,ThermalGeneratingUnit
_C7D314D2-E3EC-4D81-9051-8A3330335B12,06CLR-U1 Unit,true,532,532,0,0,532,0,43934897,_E16F6BE7-106C-4889-A291-05E9A7ED96CE,ThermalGeneratingUnit
_2398097c-0943-407e-8bcc-13de668ed03a,05EEN-PTA Unit,true,112.452,112.452,0,0,112.452,0,44464233,_c2824d68-c10f-4cdf-972d-fdd6c8574922,ThermalGeneratingUnit
_82ADB12E-E9C0-420B-879F-34FFAC71157A,08CHB-U3 Unit,true,12,12,0,0,12,0,44887402,_b2d9afc1-aa97-4ee2-a601-6d26584b5380,ThermalGeneratingUnit
_AA6742E1-80D9-4B1B-949F-059491CDC549,07BCSPXL-U01 Unit,false,0,0.48999999999999999,0,0,0.48999999999999999,0,45161555,_6c6edaaf-1ce4-42ed-8f33-7153fd7137cd,ThermalGeneratingUnit
_9CD0420D-0D4C-435A-AE4E-1DAECBA3A510,07BCSSEQ-U01 Unit,false,0,0.48999999999999999,0,0,0.48999999999999999,0,45163242,_6c6edaaf-1ce4-42ed-8f33-7153fd7137cd,ThermalGeneratingUnit
_670C5120-636E-4DC6-8AB5-682B26AE8E26,07BCSDLT-U01 Unit,false,0,0.48999999999999999,0,0,0.48999999999999999,0,45165926,_6c6edaaf-1ce4-42ed-8f33-7153fd7137cd,ThermalGeneratingUnit
_155BFA79-3417-4687-A03F-D5578092CCC8,07BCSSRE-U01 Unit,false,0,0.48999999999999999,0,0,0.48999999999999999,0,45165928,_6c6edaaf-1ce4-42ed-8f33-7153fd7137cd,ThermalGeneratingUnit
