"SynchronousMachine:
ID","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","GeneratingUnit:
Path","GeneratingUnit:
InternalId","GeneratingUnit:
Name","SynchronousMachine:
SynchronousMachineMemberOfGeneratingUnit:
GeneratingUnit:
ID","GeneratingUnit:
Parent","GeneratingUnit:
ObjectType"
_148e0ba4-e27d-4323-948b-68090156ffef,1855335,UN-01,_0afd17f5-22b3-433f-b6a1-34bc4635c5f1,SynchronousMachine,Network/.Generation/06TECNOLOGICO/06TEC-U1 Unit,2365342,06TEC-U1 Unit,_4276b7ff-9f3b-4b4b-8ebb-2688d62ece05,_7ffd9ba7-78b1-43c2-9e48-6d3baa051eea,ThermalGeneratingUnit
_35d0b812-2c03-43be-94ae-da9309b2fefd,1881183,UN-01,_12c3af93-9561-4bcb-8990-59e7cd9d3496,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOTDM/07   TDM-U01 Unit,1881260,07   TDM-U01 Unit,_c213cae1-56a7-492b-9fbf-15d4a49dc21d,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
_fbff23b1-4ecb-4eae-af4f-e5acac5157df,1881185,UN-02,_12c3af93-9561-4bcb-8990-59e7cd9d3496,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOTDM/07   TDM-U02 Unit,1881261,07   TDM-U02 Unit,_0b84b96f-250c-417d-a953-a8d7f187bf87,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
_ce8b16e4-63a9-4638-b990-421968ce5e9d,1881191,UN-03,_2602b938-6762-427e-a08a-4f166aaec447,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOTDM/07   TDM-U03 Unit,1881262,07   TDM-U03 Unit,_ce63011f-3711-4dd4-9277-ec543a1d8201,_018bcbda-9a13-4a87-921c-a1c16f58bec9,ThermalGeneratingUnit
_b78d79c4-563d-43f9-acfe-608c8b468193,1881980,UN-01,_10801250-c996-43ca-b02e-dae536802642,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDALH/07   ALH-U01 Unit,1881982,07   ALH-U01 Unit,_16d156ed-bd21-4eb1-bc61-a7aae686720e,_5ecd043e-62c9-4947-aebe-ab1e095c69dd,ThermalGeneratingUnit
_9f9c80ed-590f-4ab4-bf00-9a6daf9f98c4,1882018,UN-01,_e65d394e-a6fc-47b3-9501-a2c45f5914cd,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDARK/07   ARK-U01 Unit,1882020,07   ARK-U01 Unit,_1251659e-d55b-4dd5-8020-7f5363a8516b,_e2283d17-b837-4ea6-ace7-d466ef82896a,ThermalGeneratingUnit
_8ea3ed5e-113d-46a4-acf9-a2b5f7838f5d,1882122,UN-01,_26d5fe31-6ff4-4a60-bd04-2ba4f8f5d579,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDCOV/07   COV-U01 COLMAC Unit,1882166,07   COV-U01 COLMAC Unit,_debb8a02-d19a-4076-9be6-a5e7d6202d26,_9947d817-1200-4301-beca-99e191b23042,ThermalGeneratingUnit
_ce565f9f-2b04-41e6-a8ca-906f3101cadc,1882505,UN-01,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDECR/07   ECR-U01 2 Unit,1882573,07   ECR-U01 2 Unit,_cddf746b-973d-4315-8556-e56b872975ce,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
_2cfd0b27-1439-4437-a69a-a3d97d7b10a2,1882507,UN-02,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDECR/07   ECR-U02 2 Unit,1882574,07   ECR-U02 2 Unit,_ab842baf-c8ba-4ce3-8692-59ee79ec680d,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
_68929044-08ea-44a0-b3ef-ed559bdb3f9f,1882509,UN-03,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDECR/07   ECR-U03 3 Unit,1882575,07   ECR-U03 3 Unit,_aacca821-cd71-4923-9064-9b04de5cac9a,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
_cc31411d-2685-4a1d-9179-731fe376285c,1882511,UN-04,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDECR/07   ECR-U04 3 Unit,1882576,07   ECR-U04 3 Unit,_b00412f0-9648-4362-b8ce-0e4432a81dff,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
_5f31efac-29d5-44a9-84a6-5ba4f1e04bb1,1882513,UN-05,_024b592f-a140-4989-9d2f-abb1d8a497de,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDECR/07   ECR-U05 1 Unit,1882577,07   ECR-U05 1 Unit,_daed173b-6fd9-471c-bb6b-b5dcf5715bb3,_6e8d2ca5-d46b-4128-bb19-44a8ca59a3a3,ThermalGeneratingUnit
_4dd34997-1035-47ac-8ade-746b673b9696,1883930,UN-01,_a36c7764-43a1-46b0-b745-13d178a98567,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDHLI/07   HLI-U01 MESA Unit,1883940,07   HLI-U01 MESA Unit,_8e45ca48-6d79-46ea-a665-1e0398607f09,_cd09afbf-a2ba-4c0f-83be-43da21d74221,ThermalGeneratingUnit
_a952c636-30cd-4504-a757-d689b31d2b45,1883932,UN-02,_a36c7764-43a1-46b0-b745-13d178a98567,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDHLI/07   HLI-U02 SIGPLNT Unit,1883941,07   HLI-U02 SIGPLNT Unit,_c4c7f5ec-982e-4917-9a34-fefb03b6207f,_cd09afbf-a2ba-4c0f-83be-43da21d74221,ThermalGeneratingUnit
_a2f5a2b5-b65c-48c0-85d3-5641fe862248,1884182,UN-01,_52785f23-8a8e-428a-9d96-8cdffeaac430,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDMID/07   MID-U01 LEATHERS Unit,1884200,07   MID-U01 LEATHERS Unit,_13c453eb-e64e-41e4-a113-c40942ab7541,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
_eff27260-5217-4368-989b-38a427120c40,1884184,UN-02,_52785f23-8a8e-428a-9d96-8cdffeaac430,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDMID/07   MID-U02 SALTSEA Unit,1884201,07   MID-U02 SALTSEA Unit,_c07d5815-0caf-4972-828b-9a325ad655d6,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
_2094cb43-bbfa-44bb-a95d-f950a48a7bb3,1884186,UN-03,_52785f23-8a8e-428a-9d96-8cdffeaac430,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDMID/07   MID-U03 VULCAN Unit,1884202,07   MID-U03 VULCAN Unit,_e6d7768e-220a-4a52-a669-63669ab53546,_5d49954c-48c8-4720-85f6-250bcbe9076d,ThermalGeneratingUnit
_4a4efe85-c701-4e68-8c37-4210b82388e6,1884402,UN-01,_99cd2bba-6b01-4e5d-bf44-2755364359b8,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDNLD/07   NLD-U01 Unit,1884434,07   NLD-U01 Unit,_395b26b0-f00d-4bd5-834f-fb86c0cc0bcf,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
_91524858-111b-4938-9e09-4910ae02786e,1884404,UN-02,_99cd2bba-6b01-4e5d-bf44-2755364359b8,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDNLD/07   NLD-U02 Unit,1884435,07   NLD-U02 Unit,_efd34cf4-0cda-4dc9-9b72-c70009892d73,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
_6c6db7c1-146e-4c1f-8ffc-e1ee223cb30d,1884406,UN-03,_99cd2bba-6b01-4e5d-bf44-2755364359b8,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDNLD/07   NLD-U03 Unit,1884436,07   NLD-U03 Unit,_fe5f4744-c695-4613-a3da-3cf8e7f04903,_fba4b4fb-d002-4d26-b98c-d2bfac0c5c54,ThermalGeneratingUnit
_7631d2bc-6375-47b0-956e-5d8c30027cc6,1885949,UN-01,_63e29cfe-591f-4f81-92c0-44b1c0931304,SynchronousMachine,Network/Companies/WECC/07WEC/07SCEDVR/07   DVR-U01 500 KV Unit,1886155,07   DVR-U01 500 KV Unit,_12f82634-18e7-4b9b-ac6f-d4b2ce96d4fe,_922aa0c6-6a26-46bd-8e1b-4f4c04254b18,ThermalGeneratingUnit
_db84b018-7251-45f1-9f4f-94a31e4f1192,1887634,UN-01,_a074c168-4310-4048-a4af-cf6d1f4fd9f2,SynchronousMachine,Network/Companies/WECC/07WEC/07SCEHND/07   HND-U01 BUCKBLVD Unit,1887636,07   HND-U01 BUCKBLVD Unit,_6d8edc59-31db-406b-8c8d-fdac30723d68,_b9951da0-e04c-4ac8-aed8-ac847adda1b9,ThermalGeneratingUnit
_aa19ec51-2e3e-41b1-8465-2677e1558f66,1888311,UN-01,_2357ec2a-e1ae-4448-9040-a3167450654c,SynchronousMachine,Network/Companies/WECC/07WEC/07SCESRN/07   SRN-U01 MLM 1500 Unit,1888466,07   SRN-U01 MLM 1500 Unit,_4b4be148-e27b-4124-994a-5d08fb2b50ae,_17147e22-fd6d-4541-88b6-5429e2ccf4b1,ThermalGeneratingUnit
_23d223c9-eba9-4e51-a6d9-d79e1507cc6b,1888313,UN-02,_2357ec2a-e1ae-4448-9040-a3167450654c,SynchronousMachine,Network/Companies/WECC/07WEC/07SCESRN/07   SRN-U02 MLM 2500 Unit,1888467,07   SRN-U02 MLM 2500 Unit,_6d63dc6d-57b9-41c6-a594-5430f314fd1d,_17147e22-fd6d-4541-88b6-5429e2ccf4b1,ThermalGeneratingUnit
_494840a3-a968-4d76-a040-295d9eeb3821,1889145,UN-01,_91edb26f-b50b-446a-87fa-4c1ef4a984e8,SynchronousMachine,Network/Companies/WECC/07WEC/07SCEVLY/07   VLY-U01 IEC Unit,1889147,07   VLY-U01 IEC Unit,_c7601d06-9243-419a-952b-991bba310e20,_8b3c3979-7507-4b5d-8bcb-b4a39c4e4a23,ThermalGeneratingUnit
_a83f4974-9e46-49a7-b28b-e701205e0c5e,1889751,UN-02,_86aa6698-e5db-4505-a237-525641ef7339,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGENC/07   ENC-U02 230 KV Unit,1889753,07   ENC-U02 230 KV Unit,_a2501d93-c19d-46fe-b5e9-c1aed6aae713,_2ded4633-ef7d-476e-a9ca-307519a6810a,ThermalGeneratingUnit
_8f821aac-691c-4f57-ad15-137103cae439,1890469,UN-01,_afae1ba5-e7ba-4195-9ef1-e58d460ec15b,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGMGL/07   MGL-U01 CS1 Unit,1890594,07   MGL-U01 CS1 Unit,_0d627a5e-56bc-4cbd-a431-a9739de0988c,_6d846d6c-c44f-41cf-8eda-0251764a8e9d,ThermalGeneratingUnit
_37b68f8a-343f-49e6-bdec-dbfa5432862d,1890471,UN-02,_afae1ba5-e7ba-4195-9ef1-e58d460ec15b,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGMGL/07   MGL-U02 CS2 Unit,1890595,07   MGL-U02 CS2 Unit,_ddf78f51-5460-48e0-abc1-8b204ad93027,_6d846d6c-c44f-41cf-8eda-0251764a8e9d,ThermalGeneratingUnit
_23dd10d6-4790-4f42-9d27-c54974097158,1891457,UN-04,_9a4a1abe-278f-43d7-9a67-6baa559f3713,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGOMS/07   OMS-U04 PIO 23070 Unit,1891499,07   OMS-U04 PIO 23070 Unit,_189b1362-7f14-4a3a-99c3-eb874c45c8ab,_34da2f35-d1fe-46d5-b2da-f95f5e6ef61b,ThermalGeneratingUnit
_421142d0-c523-406c-9ea7-7da10fcb76fc,1891461,UN-03,_9880239e-62dc-4126-b398-b61ebe7ada12,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGOMS/07   OMS-U03 Unit,1891498,07   OMS-U03 Unit,_a46442c1-007a-4b18-9a82-cca21e35f0c8,_34da2f35-d1fe-46d5-b2da-f95f5e6ef61b,ThermalGeneratingUnit
_d459bc12-3292-4ebf-b1e5-059fde198d37,1891474,UN-01,_31c3205a-b72b-42c7-ae54-ac89f91e1525,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGOMS/07   OMS-U01 Unit,1891496,07   OMS-U01 Unit,_aeb477b3-99a2-49d0-a067-d80dc79146c8,_34da2f35-d1fe-46d5-b2da-f95f5e6ef61b,ThermalGeneratingUnit
_00f79a56-489c-4420-a3b7-bc4a29b703f4,1891476,UN-02,_31c3205a-b72b-42c7-ae54-ac89f91e1525,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGOMS/07   OMS-U02 Unit,1891497,07   OMS-U02 Unit,_85ea23b7-3a8d-4dfb-bf27-627294b93876,_34da2f35-d1fe-46d5-b2da-f95f5e6ef61b,ThermalGeneratingUnit
_14bee4cf-f1b7-4e39-8842-3aaedbd2126b,1891919,UN-01,_bf5ccb00-ec1b-48f2-9681-314e59a4919d,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGPLR/07   PLR-U01 Unit,1891925,07   PLR-U01 Unit,_6f669bb3-c45f-4306-b9a1-3eb6e79a0af7,_0b7b75fd-ef6c-4f24-a40e-b40e3dd1edab,ThermalGeneratingUnit
_a1eeb1a8-51e7-40d5-b3ad-1f5b62451cdc,1891921,UN-02,_bf5ccb00-ec1b-48f2-9681-314e59a4919d,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGPLR/07   PLR-U02 Unit,1891926,07   PLR-U02 Unit,_45bc97a1-fea5-41a5-97e3-6361c38be333,_0b7b75fd-ef6c-4f24-a40e-b40e3dd1edab,ThermalGeneratingUnit
_2019956f-3c72-4dd9-8f63-cf165aa817ed,1891923,UN-03,_bf5ccb00-ec1b-48f2-9681-314e59a4919d,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGPLR/07   PLR-U03 Unit,1891927,07   PLR-U03 Unit,_74a8b137-0425-40b2-b1c9-e09404cbade7,_0b7b75fd-ef6c-4f24-a40e-b40e3dd1edab,ThermalGeneratingUnit
_511dbcfc-ccd8-4c85-afb7-380ca2242202,1893557,UN-01,_53af96c4-a991-4c80-87d0-8377c2f6a3a3,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGSOF/07   SOF-U01 VIEJOS Unit,1893559,07   SOF-U01 VIEJOS Unit,_ae773399-f665-489d-9b7d-c73cfd739967,_4d5915de-0fb0-40d5-ba29-fdfb36ade807,ThermalGeneratingUnit
_09423528-8e3b-4d2c-8843-3d72fa47bf6c,1894936,UN-01,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U01 HARQUA Unit,1894948,07   HAS-U01 HARQUA Unit,_538b6e99-6eeb-4392-88ef-29832c419e38,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_fdf26a74-99fc-4859-bf8c-8254913be3a0,1894938,UN-02,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U02 REDH2 Unit,1894949,07   HAS-U02 REDH2 Unit,_c2d8a323-29e3-49ef-be12-c179b673a837,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_2b2b9820-2892-405a-9143-a274f11e7a88,1894940,UN-03,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U03 REDH1 Unit,1894950,07   HAS-U03 REDH1 Unit,_12031f73-6c67-4d5a-a8b7-2141148befd3,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_3ab43cc1-a409-4622-94a1-2c6e54f7794a,1894942,UN-04,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U04 ARLING Unit,1894951,07   HAS-U04 ARLING Unit,_c1820d30-f83d-47d6-90ac-c783867bd813,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_5d3264e7-fe88-4642-819a-07281dc59a74,1894944,UN-05,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U05 MESQU1 Unit,1894952,07   HAS-U05 MESQU1 Unit,_a36b03b4-6a34-4374-a21b-8be08f572172,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_4ded5bc8-454e-4430-8db1-a55db291353a,1894946,UN-06,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPHAS/07   HAS-U06 MESQU2 Unit,1894953,07   HAS-U06 MESQU2 Unit,_b0f3fa37-965c-4c2d-90e1-007b40c7e72e,_e8b28618-11e4-4fd4-bf4b-77be2ac730a6,ThermalGeneratingUnit
_2bc4d976-f261-48af-a7b7-8c9ae16ffa1c,1895344,UN-01,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPPVD/07   PVD-U01 Unit,1895350,07   PVD-U01 Unit,_beb2fd2a-8583-4f5b-9856-6b7890af3065,_ef2c8085-83ef-478d-8900-436f34964e73,ThermalGeneratingUnit
_1cbcb786-1d3f-49d1-8c5f-8cdfcf551d1d,1895346,UN-02,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPPVD/07   PVD-U02 Unit,1895351,07   PVD-U02 Unit,_f118d335-8f52-40a3-a708-5a1a570ab9b0,_ef2c8085-83ef-478d-8900-436f34964e73,ThermalGeneratingUnit
_aa52b79b-5885-46c7-8127-22a83c23f5fb,1895348,UN-03,_8f438f41-c85f-4419-87ed-f4d2923d1f8d,SynchronousMachine,Network/Companies/WECC/07WEC/07SRPPVD/07   PVD-U03 Unit,1895352,07   PVD-U03 Unit,_4d135b83-c7fb-43a6-bc18-21875bf73c0a,_ef2c8085-83ef-478d-8900-436f34964e73,ThermalGeneratingUnit
_47e83bb5-a89f-40ee-a3c1-c189367cec7b,1899930,UN-01,_dc7c8a46-b52b-44d6-8b78-bbe930aa5fa4,SynchronousMachine,Network/Companies/WECC/07WEC/07APSHDW/07   HDW-U01 SOLAR Unit,1899932,07   HDW-U01 SOLAR Unit,_26bf0385-fcf1-448a-9fbc-b24763d52bdb,_0e0dd4fc-6889-49b3-bae2-5bb37ffb78b6,SolarGeneratingUnit
_f0e589e6-b41d-4491-b61a-76155b66441b,1915647,UN-01,_4bc4665d-1bae-4931-a8d2-fa6651b70292,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOLRE/07   LRE-U01 Unit,1915716,07   LRE-U01 Unit,_8af13de0-22d1-4455-9b18-6fa75c48bb81,_4737fc8b-9f2e-482c-a7bf-dfea2cb30693,ThermalGeneratingUnit
_5d6b761a-56cb-4672-8588-c92e1ac8adfb,1915649,UN-03,_4bc4665d-1bae-4931-a8d2-fa6651b70292,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOLRE/07   LRE-U03 Unit,1915718,07   LRE-U03 Unit,_d4e4dcdd-8af8-4429-8960-6e8b8463688f,_4737fc8b-9f2e-482c-a7bf-dfea2cb30693,ThermalGeneratingUnit
_5d870cbe-1612-44e9-b983-39186680d17f,1915655,UN-02,_be5bed8f-eae7-4d15-80c5-7b698a26f77c,SynchronousMachine,Network/Companies/WECC/07WEC/07CSOLRE/07   LRE-U02 Unit,1915717,07   LRE-U02 Unit,_45dfb719-31f2-44b1-86f5-a35ad1cd8618,_4737fc8b-9f2e-482c-a7bf-dfea2cb30693,ThermalGeneratingUnit
_5f13bd2f-c1b0-4df9-b045-6c3f80583acd,1915824,UN-01,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDCSS/07   CSS-U01  Unit,1915832,07   CSS-U01  Unit,_b0c403bc-89d4-4cea-8ac1-d0e571bf1999,_32e2198c-2b6a-4099-a5d7-850a674e4876,ThermalGeneratingUnit
_c25d546b-be3a-4639-85aa-19cfa4a835f3,1915826,UN-02,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDCSS/07   CSS-U02  Unit,1915833,07   CSS-U02  Unit,_11230f5b-2956-422b-a2c9-47c9754cb577,_32e2198c-2b6a-4099-a5d7-850a674e4876,ThermalGeneratingUnit
_e77f397b-aaf7-412d-b553-d313c098def6,1915828,UN-03,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDCSS/07   CSS-U03 Unit,1915834,07   CSS-U03 Unit,_071bf45b-edfb-4881-bb73-80da5218f95f,_32e2198c-2b6a-4099-a5d7-850a674e4876,ThermalGeneratingUnit
_6f2064ea-e8be-4b79-b72a-8bee34c1013c,1915830,UN-04,_7e4cdc3f-7ede-49a7-9e2b-0f2de0cc001c,SynchronousMachine,Network/Companies/WECC/07WEC/07IIDCSS/07   CSS-U04 Unit,1915835,07   CSS-U04 Unit,_8d109fc5-df74-4b85-ad37-e49d0ad80e8b,_32e2198c-2b6a-4099-a5d7-850a674e4876,ThermalGeneratingUnit
_3c7abd90-e6d6-4b53-b8dd-789b31be7fad,1916283,UN-01,_25a22968-10f9-4514-8e0d-4f90af40b8be,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGECO/07   ECO-U01 Unit,1916285,07   ECO-U01 Unit,_a11ee4f6-02e9-47a2-a678-f922c352efa7,_9f81484f-ac78-4928-a078-f8cb58ed8a19,WindGeneratingUnit
_fbf45203-1536-4348-8687-fb800be82fec,1916439,UN-01,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGIVY/07   IVY-U01 CVS 23043 Unit,1916542,07   IVY-U01 CVS 23043 Unit,_14bf0527-fdc3-49c3-828c-a478bb7862d9,_822c6c50-28fb-4a02-9c16-68baa8537c22,SolarGeneratingUnit
_931536b8-91f2-48b1-ad20-b789d1b7c319,1916441,UN-02,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGIVY/07   IVY-U02 DRW 23066 Unit,1916543,07   IVY-U02 DRW 23066 Unit,_5a569cbb-9601-4994-9697-4b9b9861a3ba,_822c6c50-28fb-4a02-9c16-68baa8537c22,SolarGeneratingUnit
_b53689c8-46f4-44d9-9b48-0eaf643212c8,1916443,UN-03,_18fb39dd-dbd8-4403-a09a-868567244195,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGIVY/07   IVY-U03 DWY 23061 Unit,1916544,07   IVY-U03 DWY 23061 Unit,_8942d759-997b-4963-9170-c8e153e4fb25,_822c6c50-28fb-4a02-9c16-68baa8537c22,SolarGeneratingUnit
_81ae7b01-72b1-4cd2-8a47-031c37475eee,1916749,UN-01,_7c3775a7-12b4-4fa5-b74a-42ce17755d60,SynchronousMachine,Network/Companies/WECC/07WEC/07SDGOCO/07   OCO-U01 Unit,1916751,07   OCO-U01 Unit,_4f8c6c15-9fd9-4b74-9943-9b94ee768e2d,_be57c194-b0d7-4d1c-8ee5-25fdd796f08d,WindGeneratingUnit
_a9b7c438-b000-4897-9e54-52f388c3f2a6,15912767,UN01,_be3c9895-2af5-4338-bdb7-44f3804db062,SynchronousMachine,Network/.Generation/PLANTA_AST/07BCSAST-U01 Unit,21294008,07BCSAST-U01 Unit,_5c1ea852-4b29-4f50-a009-8ef1dd880f88,_f044119c-704c-4922-824f-7704580652b4,SolarGeneratingUnit
_325ba60e-61a3-4ffa-ad8a-4590653edc45,15912977,UN01,_cf24d0f2-703e-45fe-a9a7-cb239aba80fd,SynchronousMachine,Network/.Generation/PLANTA_ASU/07BCSASU-U01 Unit,21294876,07BCSASU-U01 Unit,_b4e3306d-aaf0-4d39-b0b2-00b01ee70c87,_3ee946e7-9c2f-466e-a5d6-bc5ba9af63e5,SolarGeneratingUnit
_d8ce7614-ca8c-4118-ab0f-6ab2e7abf3d3,15913558,UN01,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U01 Unit,21427667,07BCSBCU-U01 Unit,_79e57dde-d373-4cff-9cd6-4fcbae9a6434,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_2ffd35c5-7dfe-4641-89cc-d2b4bdede55c,15913560,UN02,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U02 Unit,21427705,07BCSBCU-U02 Unit,_246fbc78-cb81-4c85-9e87-fc5d7f7287b0,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_ff794120-835b-421e-8b06-eca22877fd6e,15913562,UN03,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U03 Unit,21427740,07BCSBCU-U03 Unit,_da232f78-2bf2-441d-af3c-efbe4c49c05f,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_5c520385-429d-4cc0-964a-e87b48c88057,15913564,UN04,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U04 Unit,21427775,07BCSBCU-U04 Unit,_feeb91e7-d8ea-4bd5-b62a-6cb5e18b0a60,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_39d4c0c3-b855-49f0-b40f-90b61676e8d3,15913566,UN05,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U05 Unit,21427810,07BCSBCU-U05 Unit,_555d5154-d43e-4d4e-a883-c90f24f620fb,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_d1c37285-179a-4d49-9ea2-6804c76dfde2,15913568,UN10,_7877eef9-5da0-44c0-b085-c9b88bd59f76,SynchronousMachine,Network/.Generation/PLANTA_BCU/07BCSBCU-U10 Unit,21427845,07BCSBCU-U10 Unit,_59cf1461-1c09-4747-9442-16d52281a4f4,_8dee4301-b423-43f0-ad1c-5e627a7063b1,ThermalGeneratingUnit
_c638d580-2d2d-4b05-a6af-cf1741249bca,16286220,UN01,_045555af-216e-4962-90d0-dfb0c73ed87a,SynchronousMachine,Network/.Generation/PLANTA_GAO/07BCSGAO-U01 Unit,21768189,07BCSGAO-U01 Unit,_fc2732cd-e926-4df1-87db-746221aed30a,_f03bd733-432a-4fe6-ba92-42ad94752a78,ThermalGeneratingUnit
_7f734cd6-4cc1-42b6-8915-0ceaac5a5ee4,16286222,UN02,_045555af-216e-4962-90d0-dfb0c73ed87a,SynchronousMachine,Network/.Generation/PLANTA_GAO/07BCSGAO-U02 Unit,21768223,07BCSGAO-U02 Unit,_6c946b4c-477b-48bc-a570-ed1a77f5f302,_f03bd733-432a-4fe6-ba92-42ad94752a78,ThermalGeneratingUnit
