"ImpedanceVariation:
InternalId","ImpedanceVariation:
ObjectId","ImpedanceVariation:
ID","ImpedanceVariation:
Name","ImpedanceVariation:
Description","ImpedanceVariation:
DeltaIronLossCond","ImpedanceVariation:
DeltaMagnSusc","ImpedanceVariation:
DeltaReactance","ImpedanceVariation:
DeltaResistance","ImpedanceVariation:
TapPosition","ImpedanceVariation:
Parent","ImpedanceVariation:
ObjectType","TapChanger:
InternalId","TapChanger:
Name","ImpedanceVariation:
ImpedanceVariationMemberOfTapChanger:
TapChanger:
ID","TapChanger:
Parent","TapChanger:
ObjectType"
1501071,{96b9348a-9468-49d9-998c-88d13eb7d4db},_96b9348a-9468-49d9-998c-88d13eb7d4db,ImpedanceVar_17,,0,0,0,0,17,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501072,{2902e5ad-5562-4924-bdf2-d854ef0fd0b6},_2902e5ad-5562-4924-bdf2-d854ef0fd0b6,ImpedanceVar_18,,0,0,0,0,18,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501073,{da2e653f-f00f-45ed-b725-0350a1e0311c},_da2e653f-f00f-45ed-b725-0350a1e0311c,ImpedanceVar_19,,0,0,0,0,19,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501074,{957aa18f-d792-4216-9aa4-3107621d3e70},_957aa18f-d792-4216-9aa4-3107621d3e70,ImpedanceVar_20,,0,0,0,0,20,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501075,{918478bf-1150-490e-953a-75339500b70f},_918478bf-1150-490e-953a-75339500b70f,ImpedanceVar_21,,0,0,0,0,21,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501076,{e1624073-8858-4258-8082-6cf6ae7d628c},_e1624073-8858-4258-8082-6cf6ae7d628c,ImpedanceVar_22,,0,0,0,0,22,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1501077,{bd8aa03a-6fec-416a-af80-bc6ef6fe1ee9},_bd8aa03a-6fec-416a-af80-bc6ef6fe1ee9,ImpedanceVar_23,,0,0,0,0,23,_d314449f-e513-420b-a511-7d81719e5fee,ImpedanceVariation,1501031,High Tap,_d314449f-e513-420b-a511-7d81719e5fee,_64098d8c-3733-41ae-8cc1-b9454fd94c2f,TapChanger
1502203,{08ad76fd-d7e5-4080-a51e-720d74a37458},_08ad76fd-d7e5-4080-a51e-720d74a37458,ImpedanceVar_1,,0,0,0,0,1,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502204,{0c381de8-9d91-480b-a11a-cf82b552e27e},_0c381de8-9d91-480b-a11a-cf82b552e27e,ImpedanceVar_2,,0,0,0,0,2,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502205,{e393e83e-d2da-4a1b-bf9e-ed306252b8af},_e393e83e-d2da-4a1b-bf9e-ed306252b8af,ImpedanceVar_3,,0,0,0,0,3,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502206,{b4b39cc1-bacb-461d-999a-f0c157176aaf},_b4b39cc1-bacb-461d-999a-f0c157176aaf,ImpedanceVar_4,,0,0,0,0,4,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502207,{7e5d8a0a-7729-4477-a6f4-376c0810f025},_7e5d8a0a-7729-4477-a6f4-376c0810f025,ImpedanceVar_5,,0,0,0,0,5,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502208,{1cf24ff6-f991-4991-9739-58c5fd64cd7a},_1cf24ff6-f991-4991-9739-58c5fd64cd7a,ImpedanceVar_6,,0,0,0,0,6,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502209,{21dbaced-d2c9-4130-bc29-bd2b12ac1a39},_21dbaced-d2c9-4130-bc29-bd2b12ac1a39,ImpedanceVar_7,,0,0,0,0,7,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502210,{39c08eac-5963-42e5-9269-ac65611f84eb},_39c08eac-5963-42e5-9269-ac65611f84eb,ImpedanceVar_8,,0,0,0,0,8,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502211,{51dbcbe5-1fde-4c3b-ac06-2daaad6eb072},_51dbcbe5-1fde-4c3b-ac06-2daaad6eb072,ImpedanceVar_9,,0,0,0,0,9,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502212,{84317c2e-e512-4c0a-b6d2-f285c718f902},_84317c2e-e512-4c0a-b6d2-f285c718f902,ImpedanceVar_10,,0,0,0,0,10,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502213,{c91effd4-db5e-4061-9b41-0faee4ccbe47},_c91effd4-db5e-4061-9b41-0faee4ccbe47,ImpedanceVar_11,,0,0,0,0,11,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502214,{512a01fd-abbd-40bd-9a9e-f56e4bfad3cc},_512a01fd-abbd-40bd-9a9e-f56e4bfad3cc,ImpedanceVar_12,,0,0,0,0,12,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502215,{3ca7920a-b15c-44c7-92f4-95d6c344ac14},_3ca7920a-b15c-44c7-92f4-95d6c344ac14,ImpedanceVar_13,,0,0,0,0,13,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502216,{48e3c504-4a8d-4b2d-b092-ac72756d3b3f},_48e3c504-4a8d-4b2d-b092-ac72756d3b3f,ImpedanceVar_14,,0,0,0,0,14,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502217,{326b325d-95d1-4a0e-a16e-c1f1ffa37ee9},_326b325d-95d1-4a0e-a16e-c1f1ffa37ee9,ImpedanceVar_15,,0,0,0,0,15,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502218,{203f391c-36a9-4e3c-a53a-b187731d3681},_203f391c-36a9-4e3c-a53a-b187731d3681,ImpedanceVar_16,,0,0,0,0,16,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502219,{7bea3592-3ed1-45cc-9a79-98dbe758b29c},_7bea3592-3ed1-45cc-9a79-98dbe758b29c,ImpedanceVar_17,,0,0,0,0,17,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502220,{1ffe7d61-d261-43cd-b8f3-44170694e063},_1ffe7d61-d261-43cd-b8f3-44170694e063,ImpedanceVar_18,,0,0,0,0,18,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502221,{3fa11eb3-9e25-4dad-b400-52717daeb0c5},_3fa11eb3-9e25-4dad-b400-52717daeb0c5,ImpedanceVar_19,,0,0,0,0,19,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502222,{5b7255a0-d0d0-4c77-87e8-3c2e3018cbc9},_5b7255a0-d0d0-4c77-87e8-3c2e3018cbc9,ImpedanceVar_20,,0,0,0,0,20,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502223,{4cf18823-b27a-4195-af0b-a9522f33227a},_4cf18823-b27a-4195-af0b-a9522f33227a,ImpedanceVar_21,,0,0,0,0,21,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502224,{dede61ce-53e4-4111-867a-b355f92147f4},_dede61ce-53e4-4111-867a-b355f92147f4,ImpedanceVar_22,,0,0,0,0,22,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1502225,{b05a64c8-6bcd-4806-9d87-6e5b097a6727},_b05a64c8-6bcd-4806-9d87-6e5b097a6727,ImpedanceVar_23,,0,0,0,0,23,_258a986d-c827-4588-9395-88cb9dc87d30,ImpedanceVariation,1502179,High Tap,_258a986d-c827-4588-9395-88cb9dc87d30,_bfc95ff2-00e2-40d4-9be3-427e8649d407,TapChanger
1505971,{31c209e7-2a26-4472-bb9b-dbdeae597a0a},_31c209e7-2a26-4472-bb9b-dbdeae597a0a,ImpedanceVar_1,,0,0,0,0,1,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505972,{cfb9a62f-1b32-48fd-ab78-2181ddc5fa04},_cfb9a62f-1b32-48fd-ab78-2181ddc5fa04,ImpedanceVar_2,,0,0,0,0,2,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505973,{a20808dc-0229-4b98-b13d-405bb4198ef4},_a20808dc-0229-4b98-b13d-405bb4198ef4,ImpedanceVar_3,,0,0,0,0,3,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505974,{f3d188a5-9dd8-48ab-88a8-688222cb314b},_f3d188a5-9dd8-48ab-88a8-688222cb314b,ImpedanceVar_4,,0,0,0,0,4,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505975,{e4222641-ff99-471c-80d5-9c4d10b0471b},_e4222641-ff99-471c-80d5-9c4d10b0471b,ImpedanceVar_5,,0,0,0,0,5,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505976,{45cecccd-8099-4fd9-8556-2c146af8ac98},_45cecccd-8099-4fd9-8556-2c146af8ac98,ImpedanceVar_6,,0,0,0,0,6,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505977,{1b3f5377-4726-48b0-bd1f-e2755a6f5d9c},_1b3f5377-4726-48b0-bd1f-e2755a6f5d9c,ImpedanceVar_7,,0,0,0,0,7,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505978,{4248af87-e04f-44bc-9890-3ac98482dac8},_4248af87-e04f-44bc-9890-3ac98482dac8,ImpedanceVar_8,,0,0,0,0,8,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505979,{29d84ff2-9c99-4f78-a15d-839d978e5860},_29d84ff2-9c99-4f78-a15d-839d978e5860,ImpedanceVar_9,,0,0,0,0,9,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505980,{e77cc633-7169-421b-b18f-dd8953228509},_e77cc633-7169-421b-b18f-dd8953228509,ImpedanceVar_10,,0,0,0,0,10,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505981,{bc224aeb-9104-4db1-b731-d74499158a77},_bc224aeb-9104-4db1-b731-d74499158a77,ImpedanceVar_11,,0,0,0,0,11,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505982,{07146f8a-5bd7-48dd-b0ce-44b4472279aa},_07146f8a-5bd7-48dd-b0ce-44b4472279aa,ImpedanceVar_12,,0,0,0,0,12,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505983,{7a17f366-3b09-4140-8e75-2c5a8802ccd6},_7a17f366-3b09-4140-8e75-2c5a8802ccd6,ImpedanceVar_13,,0,0,0,0,13,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505984,{e4921078-6fb9-4a34-81e4-49818e859a11},_e4921078-6fb9-4a34-81e4-49818e859a11,ImpedanceVar_14,,0,0,0,0,14,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505985,{54156341-b0e8-4057-93a3-cc909ac6e2ee},_54156341-b0e8-4057-93a3-cc909ac6e2ee,ImpedanceVar_15,,0,0,0,0,15,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505986,{2a6470e1-af2d-4e58-96ec-b3b0e5ad011e},_2a6470e1-af2d-4e58-96ec-b3b0e5ad011e,ImpedanceVar_16,,0,0,0,0,16,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505987,{3971de8c-5eb6-4e23-95b8-8aa03fb987f9},_3971de8c-5eb6-4e23-95b8-8aa03fb987f9,ImpedanceVar_17,,0,0,0,0,17,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505988,{03e152fb-7655-4427-be26-f2608b65cd24},_03e152fb-7655-4427-be26-f2608b65cd24,ImpedanceVar_18,,0,0,0,0,18,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505989,{826b1261-bad6-4200-b7e3-1f49bba3b7df},_826b1261-bad6-4200-b7e3-1f49bba3b7df,ImpedanceVar_19,,0,0,0,0,19,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505990,{c45b7f1b-ec56-485a-8f1b-a6868d7ff5d6},_c45b7f1b-ec56-485a-8f1b-a6868d7ff5d6,ImpedanceVar_20,,0,0,0,0,20,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505991,{905a5d11-d61d-45e7-94d4-88bd9711eebd},_905a5d11-d61d-45e7-94d4-88bd9711eebd,ImpedanceVar_21,,0,0,0,0,21,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505992,{54692429-b640-45fe-97d3-6c5afbf15e20},_54692429-b640-45fe-97d3-6c5afbf15e20,ImpedanceVar_22,,0,0,0,0,22,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1505993,{1de76379-bd1d-4baa-bc6e-e1d17d77af9c},_1de76379-bd1d-4baa-bc6e-e1d17d77af9c,ImpedanceVar_23,,0,0,0,0,23,_05957440-1f24-4be2-a2a2-9ef5727fffde,ImpedanceVariation,1505947,High Tap,_05957440-1f24-4be2-a2a2-9ef5727fffde,_99cc0eba-1d53-4e7e-9092-f1303abd98a3,TapChanger
1506024,{c4c48aff-3aaa-4c3d-88a2-fbed0d0d31bf},_c4c48aff-3aaa-4c3d-88a2-fbed0d0d31bf,ImpedanceVar_1,,0,0,0,0,1,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506025,{c939a0ab-9279-4c67-b566-2534e4b850e3},_c939a0ab-9279-4c67-b566-2534e4b850e3,ImpedanceVar_2,,0,0,0,0,2,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506026,{1ef2f897-d0cf-480f-a122-650952753bd9},_1ef2f897-d0cf-480f-a122-650952753bd9,ImpedanceVar_3,,0,0,0,0,3,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506027,{842799d2-1eed-435e-af81-4b30bc4f8778},_842799d2-1eed-435e-af81-4b30bc4f8778,ImpedanceVar_4,,0,0,0,0,4,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506028,{ed338fde-2bec-44c8-a71b-e6fbedc9fcff},_ed338fde-2bec-44c8-a71b-e6fbedc9fcff,ImpedanceVar_5,,0,0,0,0,5,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506029,{bdfc48df-72d7-4d8d-934a-9089fa43ee44},_bdfc48df-72d7-4d8d-934a-9089fa43ee44,ImpedanceVar_6,,0,0,0,0,6,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506030,{d113f5b1-4bd0-44fd-b115-fdcffc2e2de0},_d113f5b1-4bd0-44fd-b115-fdcffc2e2de0,ImpedanceVar_7,,0,0,0,0,7,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506031,{060f0f47-6c65-4492-b93b-0628939f0f36},_060f0f47-6c65-4492-b93b-0628939f0f36,ImpedanceVar_8,,0,0,0,0,8,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506032,{9e493fef-535d-4b28-aa01-e582494e0a5b},_9e493fef-535d-4b28-aa01-e582494e0a5b,ImpedanceVar_9,,0,0,0,0,9,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506033,{a5403ab0-7c9c-4de2-9e12-b8d7493a34e5},_a5403ab0-7c9c-4de2-9e12-b8d7493a34e5,ImpedanceVar_10,,0,0,0,0,10,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506034,{dac39337-9ecb-4480-a652-57e0b0efe603},_dac39337-9ecb-4480-a652-57e0b0efe603,ImpedanceVar_11,,0,0,0,0,11,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506035,{8c1d6bdb-a73b-4521-a75a-8632826f3e19},_8c1d6bdb-a73b-4521-a75a-8632826f3e19,ImpedanceVar_12,,0,0,0,0,12,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506036,{6f1e66d8-acd0-401d-90f1-2713aa067b6d},_6f1e66d8-acd0-401d-90f1-2713aa067b6d,ImpedanceVar_13,,0,0,0,0,13,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506037,{639eb0ab-ec71-41b6-a470-9514d4806396},_639eb0ab-ec71-41b6-a470-9514d4806396,ImpedanceVar_14,,0,0,0,0,14,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506038,{ec032cb9-9cc6-46df-9e6b-0310c6c0d182},_ec032cb9-9cc6-46df-9e6b-0310c6c0d182,ImpedanceVar_15,,0,0,0,0,15,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506039,{fb0adf92-7c92-4699-a67d-a4742e1e0c79},_fb0adf92-7c92-4699-a67d-a4742e1e0c79,ImpedanceVar_16,,0,0,0,0,16,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506040,{cce37e15-49d9-4a2c-baff-f5549cf0c79e},_cce37e15-49d9-4a2c-baff-f5549cf0c79e,ImpedanceVar_17,,0,0,0,0,17,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506041,{ae0fc9d0-06c7-45cf-9a0c-45b29675215a},_ae0fc9d0-06c7-45cf-9a0c-45b29675215a,ImpedanceVar_18,,0,0,0,0,18,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
1506042,{776ecfb0-d6e7-4f58-a38e-f9979ceb778f},_776ecfb0-d6e7-4f58-a38e-f9979ceb778f,ImpedanceVar_19,,0,0,0,0,19,_4b79d0c3-e723-4889-a54c-996560dbb356,ImpedanceVariation,1506000,High Tap,_4b79d0c3-e723-4889-a54c-996560dbb356,_e8e09541-74e2-4ca3-8d0b-f96ce6eab6d8,TapChanger
