"SynchronousMachine:
ID","SynchronousMachine:
Path","SynchronousMachine:
Description","SynchronousMachine:
ShortID","SynchronousMachine:
Name","SynchronousMachine:
nodePkey","SynchronousMachine:
InternalId","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType"
_9765f85a-c49b-465b-8647-9cf120b03575,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-07,03PTR-U7,7,UN-07,03POM-400,38180895,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_88477186-2c2a-49cf-a33e-5da927e75211,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-08,03PTR-U8,8,UN-08,03POM-400,38180897,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_92901860-5ac9-45fe-b5f2-e1c51c578e03,Network/Companies/SIN/03OCC/03   PTR/34.5/UN-09,03PTR-U9,9,UN-09,03POM-400,38180899,_6b7dfdac-d367-46aa-98b9-b2b5adb95de9,SynchronousMachine
_097a9bdb-e2cc-4c60-b809-9754c351a79c,Network/Companies/SIN/03OCC/03   CFO/34.5/UNPTA,03CFO-PTA,99,UNPTA,,38185648,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_bc392413-ca90-4cde-8606-3d5066944897,Network/Companies/SIN/03OCC/03   CFO/34.5/UN-01,03CFO-U1,1,UN-01,03CAI-115,38185650,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_24bf841a-bfcb-49a5-bac5-f2cba0cbfe43,Network/Companies/SIN/03OCC/03   CFO/34.5/UN-02,03CFO-U2,2,UN-02,03CAI-115,38185652,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_26b5356a-1694-464f-8af5-366995cc14dc,Network/Companies/SIN/03OCC/03   CFO/34.5/UN-03,03CFO-U3,3,UN-03,03CAI-115,38185654,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_f4e98cae-123d-474e-9787-949744036011,Network/Companies/SIN/03OCC/03   CFO/34.5/UN-04,03CFO-U4,4,UN-04,03CAI-115,38185656,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_0b06cb0f-997e-4666-85c8-8654be44f82c,Network/Companies/SIN/03OCC/03   CFO/34.5/UN-05,03CFO-U5,5,UN-05,03CAI-115,38185658,_91fd5930-ab05-4fe1-a4d0-27893156bd6c,SynchronousMachine
_c9c731e8-13c2-443d-9845-f3ba9067c0eb,Network/Companies/SIN/06NES/06   DLS/34.5/UNPTA,06DLS-PTA,10,UNPTA,,38186130,_ae461fa9-7a3c-42f4-b100-2f003c497016,SynchronousMachine
_0708e56a-32a0-48a9-b805-8ed66d6b815c,Network/Companies/SIN/04NOR/04   DDS/34.5/UN-01,04DDS-U1,1,UN-01,04MDD-230,38188080,_59f70578-dd34-40bc-a29d-f7b98aee5f34,SynchronousMachine
_03040cbd-a07e-4a7a-b6cd-0d8f839eaaf3,Network/Companies/SIN/04NOR/04   PAB/34.5/UN-PTA,04PAB-U1,1,UN-PTA,04SSA-115,38241574,_c88f35b9-6c99-4233-aab8-f8fb0d70b3cd,SynchronousMachine
_9f346201-400e-4085-afe1-e6afcc171e41,Network/Companies/SIN/02ORI/02   TYH/34.5/UNPTA,02TYH-PTA,99,UNPTA,,38257703,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_4f54cb03-1d15-469a-a341-46582c0196ad,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-01,02TYH-U1,1,UN-01,02PEE-115,38257706,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_30365331-c279-4d8d-a676-01d4cd6b7bed,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-02,02TYH-U2,2,UN-02,02PEE-115,38257709,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_4565c2f3-f206-4ae5-8975-177391572dbb,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-03,02TYH-U3,3,UN-03,02PEE-115,38257712,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_2f1bb393-25e2-4306-826a-1f6820880f46,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-04,02TYH-U4,4,UN-04,02PEE-115,38257715,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_4c705612-b0f1-42d7-bcb5-41311a06b8f6,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-05,02TYH-U5,5,UN-05,02PEE-115,38257718,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_64d5d833-ec48-4a38-925a-1ca06f1210d6,Network/Companies/SIN/02ORI/02   TYH/34.5/UN-06,02TYH-U6,6,UN-06,02PEE-115,38257721,_2b7a55ab-325a-4452-b8ad-19a3b5d32588,SynchronousMachine
_aa369b58-367e-42fa-90a4-ed3aaa605860,Network/Companies/SIN/03OCC/03   FOJ/0.69/UNPTA,03FOJ-PTA,99,UNPTA,,38283514,_e46d5bba-79fa-49d8-b801-2f1cbeacd37e,SynchronousMachine
_ff4e843d-fefd-41d9-bcf1-40ebeb260eac,Network/Companies/SIN/04NOR/04   MRS/34.5/UN-01,04MRS-U1,1,UN-01,04MMR-115,38310957,_8b95697b-e936-41aa-80a3-11c8818df524,SynchronousMachine
_130730C8-E1F3-4205-BFD1-B8C48596FC0C,Network/Companies/SIN/06NES/06   AMC/34.5/UN-PTA,06AMC-U1,1,UN-PTA,06NVS-230,38325826,_3F50CA33-A81D-457D-9D84-F615DAD575FF,SynchronousMachine
_BA27E0A4-527E-4D64-837D-A6BE05B932A1,Network/Companies/SIN/06NES/06   FNC/34.5/UN-PTA,06FNC-U1,1,UN-PTA,06AER-230,38369169,_B0B47848-8B90-4C86-9E96-E2E75309FD04,SynchronousMachine
_7ECF6618-7534-4A13-88E9-2F8299A7CC8A,Network/Companies/BCS/07LPZ/07LPZSOI/34.5/UN01,07BCSSOI-U01,1,UN01,07INS-115,38377068,_019D0792-EA6F-41A1-8159-76F3049CF294,SynchronousMachine
_849cc4df-bb81-4f23-afcf-671183bf9467,Network/Companies/SIN/06NES/06   PLX/34.5/UN-PTA,06PLX-U1,1,UN-PTA,06GAM-115,38382599,_2386cba3-2efb-4225-9374-4d088a9c3825,SynchronousMachine
_b8bfb025-3030-4130-bd19-9497fa90529f,Network/Companies/SIN/05NTE/05   LLU/34.5/UN-PTA,05LLU-U1,1,UN-PTA,05MLU-230,38390418,_acddcea7-3513-4a75-8398-9769e3725beb,SynchronousMachine
_c6cf203e-6143-4d9d-b544-dcce8b50af7c,Network/Companies/SIN/02ORI/02   EVT/13.8/UN-01,02EVT-U1,1,UN-01,02RBO-115,38390790,_283ca89e-d702-4327-a863-d156943d2f6a,SynchronousMachine
_3a921556-b4d8-4347-9dd7-8321e1c5bf4e,Network/Companies/SIN/03OCC/03   SGE/23/UNPTA,03SGE-PTA,99,UNPTA,,38400775,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine
_a0eeda82-ca3e-4f5e-9063-b394b5a0e428,Network/Companies/SIN/03OCC/03   SGE/23/UN-01,03SGE-U1,1,UN-01,03STF-115,38400777,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine
_0b7707e3-31d1-439c-9b92-9a9ee0204964,Network/Companies/SIN/03OCC/03   SGE/23/UN-02,03SGE-U2,2,UN-02,03STF-115,38400779,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine
_b06f464e-aa26-4727-bff2-de90f036dee5,Network/Companies/SIN/03OCC/03   SGE/23/UN-03,03SGE-U3,3,UN-03,03STF-115,38400781,_dfc63f38-142f-4082-93c6-c5561d8228b9,SynchronousMachine
_73D4985C-4252-498D-81B2-FA5D628700E7,Network/Companies/SIN/05NTE/05   XEO/34.5/UN-PTA,05XEO-U1,1,UN-PTA,05TER-115,40164390,_f3e46d17-d328-4f90-977c-d00c69045379,SynchronousMachine
_307effd7-f104-4be3-8aea-9b5342c83208,Network/Companies/SIN/05NTE/05   HSD/34.5/UN-PTA,05HSD-U1,1,UN-PTA,05MGA-230,40476333,_3c9a3f4d-d964-4706-92eb-10a67439e316,SynchronousMachine
_9C08DDAE-0D51-4A4E-BB18-3A533ED444DD,Network/Companies/BCA/07BCA/07   GCV/161/UN-03,07   GCV-U03,03,UN-03,07GOR-161,40572349,_8C06F9AF-511A-4696-A52F-9F66194DE6F3,SynchronousMachine
_093CC887-EE53-4B5E-82FF-807796730244,Network/Companies/BCA/07BCA/07   MKR/161/UN-01,07   MKR-U01,01,UN-01,07GOR-161,40668232,_542399C6-DEC2-434B-AB17-71665DE563AA,SynchronousMachine
_E0A4D14E-83B7-44AD-9E45-A3DBAAA78911,Network/Companies/BCA/07BCA/07   TUG/161/UN-01,07   TUG-U01,1,UN-01,07GOR-161,40677202,_0C32DEF1-C1EB-44DE-B75F-7622000DE69C,SynchronousMachine
_A3DC67D7-15BE-4E63-9B08-46FCB8FA7E6F,Network/Companies/BCA/07BCA/07   LBM/69/UN-02,07   LBM-U02,02,UN-02,07RUM-69,40921474,_fcfb4da2-b45d-4a03-9be8-7b6a5f92a79b,SynchronousMachine
_625FE0F3-A0F3-420A-B991-8EA8D425C07A,Network/Companies/BCA/07BCA/07   PCE/230/UN-01,07   PCE-U01,01,UN-01,07ROA-230,40934218,_8565B196-F67C-4184-BAD0-EB04CCEAB160,SynchronousMachine
_D31D263D-8BEF-4DF7-81C4-CA76FC232707,Network/Companies/BCA/07BCA/07   PHE/69/UN-01,07   PHE-U01,01,UN-01,07BJO-69,41121512,_4401B2C8-4285-4D04-BC66-EF59B29BAA4A,SynchronousMachine
_29EF2C26-F990-46C0-807E-D29C1EAF4C7F,Network/Companies/BCA/07BCA/07   MCT/13.8/UN-12,07   MCT-U12,12,UN-12,07CPT-230,41475291,_11CB7208-7ABC-45FE-8F7B-3B854632CC31,SynchronousMachine
_3EB04F2C-F5FF-4AC3-946D-F0DED5145B36,Network/Companies/BCA/07BCA/07   MCT/13.8/UN-15,07   MCT-U15,15,UN-15,07CPT-230,41475295,_11CB7208-7ABC-45FE-8F7B-3B854632CC31,SynchronousMachine
_27146CB8-8DAD-49C1-B557-E783110C2773,Network/Companies/BCA/07BCA/07   MCC/13.8/UN-01,07   MCC-U01,01,UN-01,07CPC-161,41498967,_BEE23598-EE11-4EAB-A627-F00F72B280A6,SynchronousMachine
_A0DB89B4-FFCA-428E-A968-D843D40A922B,Network/Companies/BCA/07BCA/07   MCC/13.8/UN-14,07   MCC-U14,14,UN-14,07CPC-161,41498971,_BEE23598-EE11-4EAB-A627-F00F72B280A6,SynchronousMachine
_C4213CAF-5307-40EE-A8A1-156198602807,Network/Companies/BCA/07BCA/07   CMJ/230/UN-01,07   CMJ-U01,01,UN-01,07STB-230,41587055,_DE14769B-E891-4285-9D8A-83569F5664A1,SynchronousMachine
_937A10F8-3F8F-46A9-A0DE-195B6CCAFA9A,Network/Companies/BCS/07LPZ/07LPZTOB/34.5/UN01,07BCSTOB-U01,1,UN01,07INS-115,42447689,_DE948A65-4356-4E0E-AAF6-58326189E72B,SynchronousMachine
_2229B38A-DF10-4FB3-AD0A-B8784538DE9D,Network/Companies/BCS/07LPZ/07LPZEOL/34.5/UN01 BESS,07BCSEOL-U01,1,UN01 BESS,07LFI-115,42982601,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine
_761C181F-179C-41C5-A213-01A92D83CD26,Network/Companies/BCS/07LPZ/07LPZEOL/34.5/UN02,07BCSEOL-U02,2,UN02,07LFI-115,42982604,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine
_90564DB1-826A-4DF6-8365-D4D540F16996,Network/Companies/BCS/07LPZ/07LPZEOL/34.5/UN03,07BCSEOL-U03,3,UN03,07LFI-115,42982607,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine
_EB481350-5AB6-45ED-B9A1-2936EC8C6D70,Network/Companies/SIN/02ORI/02   PZM/4.16/UN-02,02PZM-U2,2,UN-02,02CTM-115,43404078,_E0EEB536-1876-46C7-94CF-AC8DADC083C1,SynchronousMachine
_B85335FB-7976-458F-91DD-E10C468B2778,Network/Companies/SIN/06NES/06   CLR/23.5/UN-01,06CLR-U1,1,UN-01,06MES-400,43934887,_0D225C8C-A2EA-4B18-A43B-DC29FFBDCCED,SynchronousMachine
_5B004E39-C0B0-4C2D-9000-7D52E07D0C2C,Network/Companies/BCS/07LPZ/07LPZEOL/34.5/UN-PTA,07BCSEOL-PTA,PT,UN-PTA,,43938939,_CAA936C6-7004-4BF1-B62F-AB9A40550A9D,SynchronousMachine
_d1e3dc1a-dec2-4e05-8d00-507dcaf38aaf,Network/Companies/SIN/05NTE/05   EEN/13.8/UNPTA,05EEN-PTA,99,UNPTA,,44464230,_181d74a9-75a8-4f43-9cb0-aecd41de182f,SynchronousMachine
_29A1B58C-E5A4-40ED-AC14-C84725EF2548,Network/Companies/SIN/08PEN/08CNCCHB/13.8/UN-03,08CHB-U3,3,UN-03,08CHB-34.5,44536501,_7e1e944a-86ea-486c-8d40-2f50bde6b033,SynchronousMachine
_F2D132B0-7287-40B7-8EF6-889A4C176E72,Network/Companies/SIN/05NTE/05   VSU/0.4/UN-PTA,05VSU-PTA,1,UN-PTA,,45061395,_d6b40bf7-33f5-47f3-b1f3-4a489affe2a1,SynchronousMachine
_B2DAC0D0-D2B2-4992-BC3D-B197F6643665,Network/Companies/SIN/05NTE/05   VST/0.4/UN-PTA,05VST-PTA,1,UN-PTA,,45061397,_ab9901b4-42e2-43a9-9ea0-1f984b9d6ba6,SynchronousMachine
_05DAC58A-4E59-43FB-85D1-8CF948572D75,Network/Companies/SIN/03OCC/03   ZMN/16/UNPTA,03ZMN-PTA,99,UNPTA,,45152848,_022394cf-7927-42ea-9c91-79e7e78300b7,SynchronousMachine
_936881B1-2942-406C-801A-144F66D902AF,Network/Companies/BCS/07LPZ/07LPZPCH/13.8/UN01,07BCSPCH-U01,1,UN01,07PCH-115,45242987,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine
_39B4336A-659A-4D80-A9BE-138610BE89CE,Network/Companies/BCS/07LPZ/07LPZPCH/13.8/UN02,07BCSPCH-U02,2,UN02,07PCH-115,45242990,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine
_AE0721A6-AEC6-4D30-93F1-A660A24A44B8,Network/Companies/BCS/07LPZ/07LPZPCH/13.8/UN03,07BCSPCH-U03,3,UN03,07PCH-115,45242993,_3D40E8F7-F094-4665-ABE3-5A62583ACAD6,SynchronousMachine
_04C1F5C1-9018-4996-9A93-237BD730BE91,Network/Companies/SIN/08PEN/08   PMN/34.5/UN-PTA,08PMN-U1,1,UN-PTA,08KAH-230,45330840,_96844e95-16da-49ab-8908-aec8fb37e275,SynchronousMachine
_8A15A45E-81F1-4919-ADC7-AD3BBDE80716,Network/Companies/SIN/03OCC/03   ITA/6.6/UN-01,03ITA-U1,1,UN-01,NA,45341855,_93A42163-9AC3-49B2-8856-333983B788ED,SynchronousMachine
_f7bf0d4f-1bec-4bc7-8745-6e7c3f93428b,Network/Companies/SIN/03OCC/03   HPA/34.5/UN-01,03HPA-U1,1,UN-01,03MHU-115,45453633,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine
_7971e13c-f875-48be-9701-36c3ecf69fef,Network/Companies/SIN/03OCC/03   HPA/34.5/UN-02,03HPA-U2,2,UN-02,03MHU-115,45453636,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine
_eb409bb7-c79d-4795-82a2-cf8aecc6d9cb,Network/Companies/SIN/03OCC/03   HPA/34.5/UN-03,03HPA-U3,3,UN-03,03MHU-115,45453639,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine
_6a4f1d09-a212-4302-8835-f9620d6edeb8,Network/Companies/SIN/03OCC/03   HPA/34.5/UNPTA,03HPA-PTA,99,UNPTA,03MHU-115,45453642,_3a874fc0-9102-48a6-a606-f362f62862f8,SynchronousMachine
_D73E11E0-1A78-45DF-BB69-611090D422DD,Network/Companies/SIN/03OCC/03   MMO/34.5/UN-01,03MMO-U1,1,UN-01,03MMO-230,45496172,_DCC2A08A-8EFE-44C0-B446-EC0A7A8B328B,SynchronousMachine
_3CF2E9F8-D8C7-40CA-A195-BF18016B1937,Network/Companies/SIN/03OCC/03   MMO/34.5/UN-02,03MMO-U2,2,UN-02,03MMO-230,45496178,_DCC2A08A-8EFE-44C0-B446-EC0A7A8B328B,SynchronousMachine
_58EE5559-7241-4391-A057-52FFC57317A0,Network/Companies/SIN/03OCC/03   MMO/34.5/UN-03,03MMO-U3,3,UN-03,03MMO-230,45496180,_DCC2A08A-8EFE-44C0-B446-EC0A7A8B328B,SynchronousMachine
_C15038E6-E7FC-48B7-90EC-C34C62DFF457,Network/Companies/SIN/06NES/06   CNS/34.5/UN-01,06CNS-U1,1,UN-01,06MEH-230,45684618,_5C51B3EE-86E3-4CE6-B766-92F51DAC797A,SynchronousMachine
_C09C42DB-A3E5-4975-AF82-F60F1A76A105,Network/Companies/SIN/06NES/06   CNS/34.5/UN-02,06CNS-U2,2,UN-02,06MEH-230,45704664,_5C51B3EE-86E3-4CE6-B766-92F51DAC797A,SynchronousMachine
_BF170420-EEFE-457B-BC25-E725918AF5FA,Network/Companies/SIN/06NES/06   CNS/34.5/UN-PTA,06   CNS-PTA,99,UN-PTA,,45704768,_5C51B3EE-86E3-4CE6-B766-92F51DAC797A,SynchronousMachine
_94017530-5FA4-48BA-8C0F-B120F87B6B27,Network/Companies/SIN/03OCC/03   MMO/34.5/UNPTA,03MMO-PTA,99,UNPTA,,45971685,_DCC2A08A-8EFE-44C0-B446-EC0A7A8B328B,SynchronousMachine
_6FC7A121-93F0-4E22-9B3F-6B561EEE3169,Network/Companies/BCA/07BCA/07   TUG/161/UN-02,07   TUG-U02,2,UN-02,07GOR-161,46847484,_0C32DEF1-C1EB-44DE-B75F-7622000DE69C,SynchronousMachine
_ACCB0B81-1408-4CA2-98F6-22BC0290A586,Network/Companies/BCA/07BCA/07   GCE/230/UN-01,07   GCE-U01,1,UN-01,07ROA-230,46847749,_2C3CA30A-8609-42B0-B3A9-39538C978CF7,SynchronousMachine
_AFCC07DC-B35E-445F-B21A-691147E88C60,Network/Companies/BCS/07LPZ/07LPZDLT/0.48/UN01,07BCSDLT-U01,1,UN01,07INS-115,46954231,_D49F63C6-78EC-41CD-A21D-7A0E1D1291E5,SynchronousMachine
_EEB260A2-1C0E-48AF-A281-0C0165D8512D,Network/Companies/BCS/07LPZ/07LPZSEQ/0.48/UN01,07BCSSEQ-U01,1,UN01,07INS-115,46954261,_D0E1AEFF-0DDF-470E-9CA2-1B72C6E9F1B2,SynchronousMachine
_BE6E09B0-3C37-451A-9256-58C935BE5F2F,Network/Companies/BCS/07LPZ/07LPZVGF/0.48/UN01,07BCSVGF-U01,1,UN01,07VIO-115,47147338,_CC1A3237-6CB3-4AE2-A615-7BB9ECF07655,SynchronousMachine
_AC39B607-C826-444C-9464-40CECCDE7163,Network/Companies/BCA/07BCA/07   TUO/161/UN-01,07   TUO-U01,1,UN-01,07GOR-161,47148063,_A9BE0015-E7A4-4C3D-8DE7-E46AD86ABEC2,SynchronousMachine
_2A39166A-F193-4B10-96E3-422A9CD65CEA,Network/Companies/WECC/07WEC/07SCECRV/525/UN-01,07   CRV-U01 1AA,1,UN-01,NA,47264071,_bb0aeab8-f44e-4dd2-b020-c0b8acc762c1,SynchronousMachine
_C86DCC15-06AB-4ED3-92C0-11B9BA04CAD1,Network/Companies/WECC/07WEC/07SCERBF/525/UN-01,07   RBF-U01 1AA,1,UN-01,NA,47264158,_c6f5089c-bc0c-428b-9737-65c2824c6fed,SynchronousMachine
_2716B193-E419-463C-98F9-0CBFEC612A31,Network/Companies/WECC/07WEC/07SCECRV/525/UN-02,07   CRV-U02 2AA,2,UN-02,NA,47274313,_bb0aeab8-f44e-4dd2-b020-c0b8acc762c1,SynchronousMachine
_D6D265CC-6ACD-4006-9958-F6385868A83B,Network/Companies/WECC/07WEC/07SCERBF/525/UN-02,07   RBF-U02 2AA,2,UN-02,NA,47280332,_c6f5089c-bc0c-428b-9737-65c2824c6fed,SynchronousMachine
_DCB373D2-DA82-48E8-B8D2-3FBD8CCC990E,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-07,07   HAS-U07 CHUKAR,7,UN-07,NA,47290378,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_0CE409DE-C09A-462C-A454-21DDE35B4EC8,Network/Companies/SIN/01CEL/01   OTZ/6.6/UN-01,01OTZ-U1,1,UN-01,01VAJ-230,47299789,_5BC0F9F7-AD37-41D9-90A5-DB7EFC0FB22D,SynchronousMachine
_FDAEA42D-9CFD-4F4A-B5D9-4509E605B924,Network/Companies/WECC/07WEC/07SRPHAS/525/UN-08,07   HAS-U08 ARLSOLAR,8,UN-08,NA,47311833,_f97f95b3-34b1-418a-a5f3-302d5b4993cf,SynchronousMachine
_f9884eca-2f0c-4b27-bb28-7b44c4e8da79,Network/Companies/BCS/07LPZ/07LPZPXL/0.48/UN01,07BCSPXL-U01,1,UN01,07VIO-115,47534698,_BBC14B0B-2EA9-40CA-8B52-595F0E097421,SynchronousMachine
_6aa24cb8-ebe9-411f-888f-f5352601bfd9,Network/Companies/BCS/07LPZ/07LPZSRE/0.48/UN01,07BCSSRE-U01,1,UN01,07INS-115,47534711,_03AA6734-4F60-42E9-946F-B041283351EA,SynchronousMachine
_25e0b236-17b1-4c94-a3e4-68a2e27c0aab,Network/Companies/WECC/07WEC/07SDGENC/230/UN-01,07   ENC-U01,1,UN-01,NA,47609882,_86aa6698-e5db-4505-a237-525641ef7339,SynchronousMachine
_bf96c6c7-5232-4d16-82f8-9678c42dd499,Network/Companies/BCS/07LPZ/07LPZTCB/13.8/UN06,07BCSTCB-U06,6,UN06,07TCB-115,47616574,_22a04dd5-80c5-4299-aeba-62c737489315,SynchronousMachine
_7C6C9B16-AD3F-45B4-BBEC-1881E1BD9722,Network/Companies/BCS/07LPZ/07LPZEVG/0.48/UN01,07BCSEVG-U01,1,UN01,07VIO-115,48341407,_F2D82E16-C8E4-492A-959D-564F062BF5B4,SynchronousMachine
_9379D86C-70D8-43BC-8F13-139C4D6C617F,Network/Companies/SIN/06NES/06   CDU/21/UNPTA,,1,UNPTA,,48352346,_3b389454-94ba-4563-959b-c7bafe60b8d0,SynchronousMachine
_61826E88-FB85-40BE-BD6E-8BE1C5E4A2A0,Network/Companies/SIN/04NOR/04   FPP/34.5/UN-01,04FPP-U1,1,UN-01,04MPP-115,48429737,_5D6F2303-AD4E-4F57-949C-9A4EFEDA3AFD,SynchronousMachine
_F1159617-7817-4783-B491-821AA80685F8,Network/Companies/SIN/04NOR/04   UEN/13.2/UN-03,04UEN-U3,3,UN-03,04AGD-230,48599848,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine
_142515A1-9E28-496B-A5F3-471FCADB85A2,Network/Companies/SIN/04NOR/04   UEN/13.2/UN-04,04UEN-U4,4,UN-04,04AGD-230,48599897,_3c9f8a2f-4e7f-4b58-b61f-cab4e622e0dc,SynchronousMachine
_9EDD364D-B845-480A-82C8-449A542F3F31,Network/Companies/BCA/07BCA/07   PND/230/UN-01,07   PND-U01,1,UN-01,07PND-230,48841164,_04FC1C20-C712-491B-A4BE-0B1620F9C1E7,SynchronousMachine
_4D5D15B1-1C6B-4178-BD6F-FAF678AD215E,Network/Companies/BCA/07BCA/07   PND/230/UN-02,07   PND-U02,2,UN-02,07PND-230,48841176,_04FC1C20-C712-491B-A4BE-0B1620F9C1E7,SynchronousMachine
_3038E605-5AC5-4DC6-A973-261A58735612,Network/Companies/BCA/07BCA/07   PND/230/UN-03,07   PND-U03,3,UN-03,07PND-230,48841178,_04FC1C20-C712-491B-A4BE-0B1620F9C1E7,SynchronousMachine
_4CF62A86-DCD1-4719-8EAC-6ECCE57A051B,Network/Companies/BCA/07BCA/07   PND/230/UN-04,07   PND-U04,4,UN-04,07PND-230,48841180,_04FC1C20-C712-491B-A4BE-0B1620F9C1E7,SynchronousMachine
_D30B2E5B-4801-4401-9DD2-25421E31744F,Network/Companies/BCA/07BCA/07   MCI/230/UN-03,07   MCI-U03,3,UN-03,07MCI-230,48863681,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_2C699042-E97A-426E-9601-B32D43695DA6,Network/Companies/BCA/07BCA/07   MCI/230/UN-04,07   MCI-U04,4,UN-04,07MCI-230,48863842,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_22904819-F4A6-4B8E-919D-33B3C5BB17DD,Network/Companies/BCA/07BCA/07   MCI/230/UN-05,07   MCI-U05,5,UN-05,07MCI-230,48863844,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_4A57BE90-6789-4DD7-A4AC-0405198987B3,Network/Companies/BCA/07BCA/07   MCI/230/UN-06,07   MCI-U06,6,UN-06,07MCI-230,48863846,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_5C06DE1D-4859-4E06-BAE5-BE78DAFB0A50,Network/Companies/BCA/07BCA/07   MCI/230/UN-07,07   MCI-U07,7,UN-07,07MCI-230,48863848,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_B7135C44-5EDA-4FC3-8FF9-DC45DC690FEF,Network/Companies/BCA/07BCA/07   MCI/230/UN-08,07   MCI-U08,8,UN-08,07MCI-230,48863850,_E5372056-3706-483B-ADF3-876D58C36FEA,SynchronousMachine
_AF743635-1F1A-4F0F-BFE0-519040824F6E,Network/Companies/BCA/07BCA/07   MCI/161/UN-01,07   MCI-U01,1,UN-01,07MCI-161,48865092,_B3FF4964-A142-4F33-9C67-43147D47E900,SynchronousMachine
_38B4695D-0EFE-47E9-AE04-63F58777C663,Network/Companies/BCA/07BCA/07   MCI/161/UN-02,07   MCI-U02,2,UN-02,07MCI-161,48865094,_B3FF4964-A142-4F33-9C67-43147D47E900,SynchronousMachine
_fee5d2bd-71bf-4987-9344-1784ccbbdcad,Network/Companies/SIN/04NOR/04   TSF/34.5/UN-01,04TSF-U1,1,UN-01,04MTS-115,48993125,_21D33F61-DE80-4585-B7FB-BFE578F4A62F,SynchronousMachine
_C0E6CE0D-11A2-4CFB-B3EA-5EB408846AFC,Network/Companies/BCS/07LPZ/07LPZAVG/0.48/UN01,07BCSAVG-U01,1,UN01,07VIO-115,49089581,_E240F516-3E23-4073-A9E9-447A6637AF2C,SynchronousMachine
_D9FD452C-249C-4959-8E85-EBFDE87348C8,Network/Companies/BCA/07BCA/07   GGR/69/UN-01,07   GGR-U01,01,UN-01,07HRA-69,50359025,_39C19423-E4FB-492B-8601-316BBB163088,SynchronousMachine
_CA2717D9-0A32-44A1-AC3C-64BFF455C9DC,Network/Companies/SIN/03OCC/03   VQE/23/UNPTA,03VQE-PTA,99,UNPTA,,50554768,_eaba2975-f23b-4bbb-911b-89f850b0ceae,SynchronousMachine
_4DA6B2A4-B4A9-4F42-9658-0F51C3E3A90D,Network/Companies/SIN/01CEL/01   PEO/20/UN\01,01PEO-U1,1,UN\01,01LCP-230,50577103,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine
_F8F28DE1-EDCE-4935-AD3A-B9E832555870,Network/Companies/SIN/01CEL/01   PEO/20/UN\02,01PEO-U1,2,UN\02,01LCP-230,50577318,_82a5073d-1b91-44bf-b717-e9a728b41126,SynchronousMachine
